"Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio"
"IL_Chicago_C48_C_2455",26,25,612.322800439105,0.923076923076923,4.08281383317299,1.04
"IL_Chicago_C49_C_2456",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1
"IL_Chicago_C5_C_2457",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909
"IL_Chicago_C50_C_2458",62,50,248.605895011498,0.645161290322577,20.1121538158568,1.24
"IL_Chicago_C52_C_2460",6,6,NA,NA,NA,1
"IL_Chicago_C53_C_2461",39,34,242.463304400063,0.743589743589745,14.0227405067037,1.14705882352941
"IL_Chicago_C54_C_2462",47,35,131.377408477885,0.553191489361701,26.6408056038734,1.34285714285714
"IL_Chicago_C55_C_2463",53,43,245.436976783804,0.698113207547166,17.5197725149121,1.23255813953488
"IL_Chicago_C56_C_2464",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"IL_Chicago_C57_C_2465",16,15,217.34088308962,0.875,6.90160074200802,1.06666666666667
"IL_Chicago_C58_C_2466",85,66,279.971641988596,0.588235294117652,23.5738160948059,1.28787878787879
"IL_Chicago_C59_C_2467",140,96,307.69482587774,0.471428571428575,31.1997446580869,1.45833333333333
"IL_Chicago_C6_C_2468",11,11,NA,NA,NA,1
"IL_Chicago_C60_C_2469",71,56,316.928617983012,0.676056338028168,17.6695939787305,1.26785714285714
"IL_Chicago_C61_C_2470",124,94,385.9566006402,0.58064516129032,24.3550699337902,1.31914893617021
"IL_Chicago_C62_C_2471",9,7,34.3694687458318,0.666666666666666,20.366913587656,1.28571428571429
"IL_Chicago_C63_C_2472",16,15,217.34088308962,0.875,6.90160074200802,1.06666666666667
"IL_Chicago_C65_C_2474",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"IL_Chicago_C66_C_2475",5,5,NA,NA,NA,1
"IL_Chicago_C67_C_2476",38,31,159.454110950934,0.657894736842106,19.44133005736,1.2258064516129
"IL_Chicago_C68_C_2477",39,34,266.986628242199,0.769230769230766,12.7347201707632,1.14705882352941
"IL_Chicago_C69_C_2478",36,29,132.196815059169,0.611111111111111,21.9369884115742,1.24137931034483
"IL_Chicago_C7_C_2479",9,9,NA,NA,NA,1
"IL_Chicago_C70_C_2480",4,4,NA,NA,NA,1
"IL_Chicago_C71_C_2481",7,5,12.7895845884099,0.428571428571429,39.094311198591,1.4
"IL_Chicago_C72_C_2482",27,23,138.785267301854,0.703703703703702,16.5723642337163,1.17391304347826
"IL_Chicago_C73_C_2483",18,15,93.0314456885749,0.722222222222223,16.1235804613989,1.2
"IL_Chicago_C74_C_2484",40,37,555.142566092609,0.875,6.66495460083809,1.08108108108108
"IL_Chicago_C75_C_2485",45,41,431.240732846462,0.822222222222223,9.50745068291068,1.09756097560976
"IL_Chicago_C76_C_2486",20,18,162.16285610888,0.800000000000001,11.0999524995505,1.11111111111111
"IL_Chicago_C77_C_2487",11,11,NA,NA,NA,1
"IL_Chicago_C79_C_2489",140,88,263.52950452799,0.442857142857136,33.3928453884576,1.59090909090909
"IL_Chicago_C8_C_2490",13,13,NA,NA,NA,1
"IL_Chicago_C80_C_2491",77,59,242.251410327347,0.571428571428569,24.3548633711875,1.30508474576271
"IL_Chicago_C81_C_2492",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909
"IL_Chicago_C82_C_2493",30,23,100.670083216358,0.600000000000001,22.8469067126616,1.30434782608696
"IL_Chicago_C83_C_2494",11,11,NA,NA,NA,1
"IL_Chicago_C84_C_2495",11,7,34.2244712411508,0.545454545454546,20.4532013093115,1.57142857142857
"IL_Chicago_C85_C_2496",138,92,299.320423567946,0.471014492753625,30.7362921992912,1.5
"IL_Chicago_C86_C_2497",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"IL_Chicago_C87_C_2498",73,58,259.912141150029,0.602739726027401,22.3152330411994,1.25862068965517
"IL_Chicago_C88_C_2499",20,20,NA,NA,NA,1
"IL_Chicago_C89_C_2500",9,9,NA,NA,NA,1
"IL_Chicago_C9_C_2501",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909
"IL_Chicago_C90_C_2502",3,3,NA,NA,NA,1
"IL_Chicago_C91_C_2503",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"IL_Chicago_C92_C_2504",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"IL_Chicago_C94_C_2506",4,4,NA,NA,NA,1
"IL_Chicago_C95_C_2507",9,9,NA,NA,NA,1
"IL_Chicago_C96_C_2508",2,2,NA,NA,NA,1
"IL_Chicago_C97_C_2509",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"IL_Chicago_C98_C_2510",36,36,NA,NA,NA,1
"IL_Chicago_D10_D_2513",66,53,266.072171041189,0.651515151515149,19.9194075023334,1.24528301886792
"IL_Chicago_D100_D_2514",8,8,NA,NA,NA,1
"IL_Chicago_D101_D_2515",3,3,NA,NA,NA,1
"IL_Chicago_D103_D_2518",2,2,NA,NA,NA,1
"IL_Chicago_D104_D_2519",32,27,170.173453185512,0.71875,15.8661644895731,1.18518518518519
"IL_Chicago_D109_D_2524",9,9,NA,NA,NA,1
"IL_Chicago_D11_D_2525",4,4,NA,NA,NA,1
"IL_Chicago_D111_D_2527",30,19,49.2516575406476,0.399999999999999,38.577381856274,1.57894736842105
"IL_Chicago_D113_D_2529",4,4,NA,NA,NA,1
"IL_Chicago_D114_D_2531",9,9,NA,NA,NA,1
"IL_Chicago_D115_D_2532",12,12,NA,NA,NA,1
"IL_Chicago_D119_D_2536",4,4,NA,NA,NA,1
"IL_Chicago_D12_D_2537",17,14,81.23131307962,0.705882352941178,17.2347330964325,1.21428571428571
"IL_Chicago_D120_D_2538",2,2,NA,NA,NA,1
"IL_Chicago_D122_D_2540",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909
"IL_Chicago_D124_D_2542",6,6,NA,NA,NA,1
"IL_Chicago_D126_D_2545",2,2,NA,NA,NA,1
"IL_Chicago_D127_D_2546",2,2,NA,NA,NA,1
"IL_Chicago_D13_D_2551",101,70,254.178270298551,0.524752475247524,27.5397263179814,1.44285714285714
"IL_Chicago_D130_D_2552",2,2,NA,NA,NA,1
"IL_Chicago_D131_D_2553",10,10,NA,NA,NA,1
"IL_Chicago_D132_D_2554",3,3,NA,NA,NA,1
"IL_Chicago_D134_D_2556",5,5,NA,NA,NA,1
"IL_Chicago_D14_D_2557",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"IL_Chicago_D15_D_2558",41,39,760.623888270341,0.902439024390247,5.1273698606398,1.05128205128205
"IL_Chicago_D2_D_2563",68,59,411.959534743182,0.735294117647058,14.3217949881366,1.15254237288136
"IL_Chicago_D23_D_2567",5,5,NA,NA,NA,1
"IL_Chicago_D24_D_2568",2,2,NA,NA,NA,1
"IL_Chicago_D25_D_2569",14,14,NA,NA,NA,1
"IL_Chicago_D26_D_2570",2,2,NA,NA,NA,1
"IL_Chicago_D27_D_2571",11,11,NA,NA,NA,1
"IL_Chicago_D28_D_2572",22,22,NA,NA,NA,1
"IL_Chicago_D29_D_2573",122,90,398.495055117259,0.581967213114751,22.5849728482872,1.35555555555556
"IL_Chicago_D3_D_2574",11,9,40.7220041241225,0.636363636363637,22.1010733473912,1.22222222222222
"IL_Chicago_D30_D_2575",13,13,NA,NA,NA,1
"IL_Chicago_D31_D_2576",6,6,NA,NA,NA,1
"IL_Chicago_D32_D_2577",18,18,NA,NA,NA,1
"IL_Chicago_D33_D_2578",6,6,NA,NA,NA,1
"IL_Chicago_D34_D_2579",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"IL_Chicago_D35_D_2580",3,3,NA,NA,NA,1
"IL_Chicago_D36_D_2581",6,6,NA,NA,NA,1
"IL_Chicago_D37_D_2582",14,14,NA,NA,NA,1
"IL_Chicago_D38_D_2583",16,15,217.34088308962,0.875,6.90160074200802,1.06666666666667
"IL_Chicago_D39_D_2584",3,3,NA,NA,NA,1
"IL_Chicago_D40_D_2586",17,17,NA,NA,NA,1
"IL_Chicago_D41_D_2587",26,25,612.322800439105,0.923076923076923,4.08281383317299,1.04
"IL_Chicago_D42_D_2588",41,38,488.102419351608,0.853658536585364,7.78525131067347,1.07894736842105
"IL_Chicago_D43_D_2589",178,75,130.421473809568,0.19101123595506,57.5058675609736,2.37333333333333
"IL_Chicago_D44_D_2590",7,7,NA,NA,NA,1
"IL_Chicago_D45_D_2591",4,4,NA,NA,NA,1
"IL_Chicago_D47_D_2593",33,23,81.0176676541185,0.515151515151516,28.3888695712543,1.43478260869565
"IL_Chicago_D48_D_2594",4,4,NA,NA,NA,1
"IL_Chicago_D49_D_2595",4,4,NA,NA,NA,1
"IL_Chicago_D49_D_2596",6,6,NA,NA,NA,1
"IL_Chicago_D5_D_2598",2,2,NA,NA,NA,1
"IL_Chicago_D50_D_2599",8,8,NA,NA,NA,1
"IL_Chicago_D51_D_2600",11,11,NA,NA,NA,1
"IL_Chicago_D52_D_2601",7,7,NA,NA,NA,1
"IL_Chicago_D53_D_2602",8,8,NA,NA,NA,1
"IL_Chicago_D55_D_2604",2,2,NA,NA,NA,1
"IL_Chicago_D57_D_2606",7,5,17.8356145037682,0.571428571428571,28.0337972035874,1.4
"IL_Chicago_D58_D_2607",4,4,NA,NA,NA,1
"IL_Chicago_D59_D_2608",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1
"IL_Chicago_D60_D_2610",4,4,NA,NA,NA,1
"IL_Chicago_D61_D_2611",15,14,188.84396946577,0.866666666666667,7.41352770734766,1.07142857142857
"IL_Chicago_D62_D_2612",61,51,318.416813256413,0.704918032786885,16.0167421683638,1.19607843137255
"IL_Chicago_D63_D_2613",3,2,NA,NA,NA,1.5
"IL_Chicago_D65_D_2615",3,3,NA,NA,NA,1
"IL_Chicago_D66_D_2616",3,3,NA,NA,NA,1
"IL_Chicago_D68_D_2618",5,5,NA,NA,NA,1
"IL_Chicago_D69_D_2619",3,3,NA,NA,NA,1
"IL_Chicago_D7_D_2620",7,7,NA,NA,NA,1
"IL_Chicago_D70_D_2621",6,6,NA,NA,NA,1
"IL_Chicago_D71_D_2622",4,4,NA,NA,NA,1
"IL_Chicago_D72_D_2623",47,41,369.297756491849,0.787234042553195,11.1021524716208,1.14634146341463
"IL_Chicago_D73_D_2624",14,12,99.0716837218287,0.785714285714285,12.1124417686221,1.16666666666667
"IL_Chicago_D73_D_2625",4,4,NA,NA,NA,1
"IL_Chicago_D74_D_2627",25,23,358.798934877737,0.880000000000003,6.41027543959611,1.08695652173913
"IL_Chicago_D75_D_2628",3,3,NA,NA,NA,1
"IL_Chicago_D76_D_2629",15,14,188.84396946577,0.866666666666667,7.41352770734766,1.07142857142857
"IL_Chicago_D77_D_2630",2,2,NA,NA,NA,1
"IL_Chicago_D78_D_2631",3,3,NA,NA,NA,1
"IL_Chicago_D79_D_2632",2,2,NA,NA,NA,1
"IL_Chicago_D80_D_2634",3,3,NA,NA,NA,1
"IL_Chicago_D81_D_2635",5,5,NA,NA,NA,1
"IL_Chicago_D83_D_2637",11,11,NA,NA,NA,1
"IL_Chicago_D84_D_2638",19,16,88.4992134348031,0.684210526315789,18.0792567289732,1.1875
"IL_Chicago_D89_D_2643",2,2,NA,NA,NA,1
"IL_Chicago_D9_D_2644",63,54,407.011986545374,0.761904761904766,13.2674225293313,1.16666666666667
"IL_Chicago_D90_D_2645",5,5,NA,NA,NA,1
"IL_Chicago_D91_D_2646",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"IL_Chicago_D98_D_2654",2,2,NA,NA,NA,1
"IL_Chicago_D99_D_2655",15,15,NA,NA,NA,1
"IL_Decatur_A1_A_2656",15,12,60.0345024483517,0.666666666666666,19.9885057935205,1.25
"IL_Decatur_C1_C_2666",9,9,NA,NA,NA,1
"IL_Decatur_C4_C_2673",3,3,NA,NA,NA,1
"IL_East St. Louis_A1_A_2688",2,2,NA,NA,NA,1
"IL_East St. Louis_A7_A_2694",4,4,NA,NA,NA,1
"IL_East St. Louis_B2_B_2696",6,4,11.5757163319762,0.5,34.555096939881,1.5
"IL_East St. Louis_B7_B_2701",2,2,NA,NA,NA,1
"IL_East St. Louis_B8_B_2702",53,43,NA,NA,NA,1.23255813953488
"IL_East St. Louis_B9_B_2703",11,11,NA,NA,NA,1
"IL_East St. Louis_C2_C_2713",4,4,NA,NA,NA,1
"IL_East St. Louis_C6_C_2717",3,3,NA,NA,NA,1
"IL_East St. Louis_D3_D_2729",3,3,NA,NA,NA,1
"IL_Joliet_A1_A_2738",4,4,NA,NA,NA,1
"IL_Joliet_B2_B_2740",33,29,218.265224475751,0.757575757575758,13.2865874853197,1.13793103448276
"IL_Joliet_B5_B_2743",2,2,NA,NA,NA,1
"IL_Joliet_B6_B_2744",2,2,NA,NA,NA,1
"IL_Joliet_C1_C_2747",15,15,NA,NA,NA,1
"IL_Joliet_C2_C_2754",7,7,NA,NA,NA,1
"IL_Joliet_C4_C_2756",29,28,769.819750482306,0.931034482758619,3.6372150730684,1.03571428571429
"IL_Joliet_C7_C_2760",33,29,218.265224475751,0.757575757575758,13.2865874853197,1.13793103448276
"IL_Joliet_C8_C_2761",4,4,NA,NA,NA,1
"IL_Joliet_D1_D_2765",3,3,NA,NA,NA,1
"IL_Joliet_D4_D_2768",12,12,NA,NA,NA,1
"IL_Joliet_D7_D_2771",2,2,NA,NA,NA,1
"IL_Joliet_D9_D_2773",48,44,495.736454074697,0.833333333333336,8.87568377075013,1.09090909090909
"IL_Peoria_A1_A_2774",3,3,NA,NA,NA,1
"IL_Peoria_A3_A_2776",3,3,NA,NA,NA,1
"IL_Peoria_A4_A_2777",12,12,NA,NA,NA,1
"IL_Peoria_B2_B_2779",8,8,NA,NA,NA,1
"IL_Peoria_B4_B_2781",19,16,88.4992134348031,0.684210526315789,18.0792567289732,1.1875
"IL_Peoria_B6_B_2783",6,6,NA,NA,NA,1
"IL_Peoria_C1_C_2784",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111
"IL_Peoria_C2_C_2785",3,3,NA,NA,NA,1
"IL_Peoria_C3_C_2786",5,5,NA,NA,NA,1
"IL_Peoria_C4_C_2787",3,3,NA,NA,NA,1
"IL_Peoria_C5_C_2789",18,17,280.335740280869,0.888888888888889,6.06415720769948,1.05882352941176
"IL_Peoria_D3_D_2798",2,2,NA,NA,NA,1
"IL_Rockford_A1_A_2800",3,3,NA,NA,NA,1
"IL_Rockford_A1_A_2801",2,2,NA,NA,NA,1
"IL_Rockford_B1_B_2807",8,8,NA,NA,NA,1
"IL_Rockford_B2_B_2809",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2
"IL_Rockford_B3_B_2810",13,13,NA,NA,NA,1
"IL_Rockford_B4_B_2811",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1
"IL_Rockford_B5_B_2814",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"IL_Rockford_C1_C_2816",2,2,NA,NA,NA,1
"IL_Rockford_C3_C_2818",21,20,389.829708051509,0.904761904761905,5.13044531674261,1.05
"IL_Rockford_C5_C_2820",5,5,NA,NA,NA,1
"IL_Rockford_C6_C_2821",4,4,NA,NA,NA,1
"IL_Rockford_C7_C_2822",3,3,NA,NA,NA,1
"IL_Rockford_C8_C_2823",19,18,NA,NA,NA,1.05555555555556
"IL_Rockford_C9_C_2824",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"IL_Rockford_D1_D_2825",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2
"IL_Rockford_D10_D_2830",2,2,NA,NA,NA,1
"IL_Rockford_D10_D_2832",2,2,NA,NA,NA,1
"IL_Rockford_D2_D_2835",2,2,NA,NA,NA,1
"IL_Rockford_D4_D_2837",37,26,84.2694417995603,0.486486486486484,30.8534142920307,1.42307692307692
"IL_Rockford_D8_D_2843",6,6,NA,NA,NA,1
"IL_Springfield_A1_A_2846",3,3,NA,NA,NA,1
"IL_Springfield_A3_A_2848",5,5,NA,NA,NA,1
"IL_Springfield_A4_A_2849",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"IL_Springfield_B3_B_2852",2,2,NA,NA,NA,1
"IL_Springfield_B4_B_2853",10,8,32.2345369252064,0.6,24.8181012141181,1.25
"IL_Springfield_B5_B_2854",2,2,NA,NA,NA,1
"IL_Springfield_C5_C_2859",8,8,NA,NA,NA,1
"IL_Springfield_C7_C_2861",2,2,NA,NA,NA,1
"IL_Springfield_D7_D_2875",2,2,NA,NA,NA,1
"IN_Evansville_A2_A_2881",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"IN_Evansville_B1_B_2882",3,3,NA,NA,NA,1
"IN_Evansville_C1_C_2885",2,2,NA,NA,NA,1
"IN_Evansville_C1_C_2886",18,6,11.9909068387346,0.222222222222222,50.0379169039827,3
"IN_Evansville_C1_C_2887",6,2,3.68257286475614,0.166666666666667,54.3098554584184,3
"IN_Evansville_C10_C_2889",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"IN_Evansville_C2_C_2892",9,5,18.621740459367,0.444444444444445,26.8503366315844,1.8
"IN_Evansville_C3_C_2893",21,7,20.2337429759443,0.238095238095238,34.5956751962414,3
"IN_Evansville_C4_C_2894",6,3,4.43634832805135,0.166666666666667,67.6231841632178,2
"IN_Evansville_C6_C_2896",28,6,23.0854847772251,0.142857142857142,25.9903573951337,4.66666666666667
"IN_Evansville_C7_C_2897",7,4,11.642641734416,0.428571428571429,34.3564638614265,1.75
"IN_Evansville_D1_D_2900",37,5,9.89675957369741,0.0810810810810807,50.5215870181234,7.4
"IN_Evansville_D2_D_2901",3,3,NA,NA,NA,1
"IN_Evansville_D3_D_2902",73,11,16.8655471083307,0.0410958904109595,65.2217205249546,6.63636363636364
"IN_Evansville_D5_D_2904",141,20,24.473020969653,0.0425531914893611,81.722644804662,7.05
"IN_Evansville_D6_D_2905",3,2,NA,NA,NA,1.5
"IN_Evansville_D7_D_2906",4,4,NA,NA,NA,1
"IN_Fort Wayne_A4_A_2910",2,2,NA,NA,NA,1
"IN_Fort Wayne_A5_A_2911",2,2,NA,NA,NA,1
"IN_Fort Wayne_B1_B_2912",2,2,NA,NA,NA,1
"IN_Fort Wayne_B11_B_2914",2,1,NA,NA,NA,2
"IN_Fort Wayne_B12_B_2915",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333
"IN_Fort Wayne_B2_B_2919",3,3,NA,NA,NA,1
"IN_Fort Wayne_B3_B_2920",2,2,NA,NA,NA,1
"IN_Fort Wayne_B4_B_2921",5,5,NA,NA,NA,1
"IN_Fort Wayne_B5_B_2922",5,5,NA,NA,NA,1
"IN_Fort Wayne_B8_B_2925",3,3,NA,NA,NA,1
"IN_Fort Wayne_C11_C_2931",6,6,NA,NA,NA,1
"IN_Fort Wayne_C16_C_2940",5,5,NA,NA,NA,1
"IN_Fort Wayne_C17_C_2942",2,2,NA,NA,NA,1
"IN_Fort Wayne_C18_C_2943",2,2,NA,NA,NA,1
"IN_Fort Wayne_C3_C_2946",35,32,416.108831353698,0.857142857142858,7.69029580456069,1.09375
"IN_Fort Wayne_C3_C_2947",12,9,29.0636214220099,0.5,30.9665470428413,1.33333333333333
"IN_Fort Wayne_C5_C_2949",3,3,NA,NA,NA,1
"IN_Fort Wayne_C5_C_2950",4,4,NA,NA,NA,1
"IN_Fort Wayne_C7_C_2952",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"IN_Fort Wayne_C8_C_2953",4,4,NA,NA,NA,1
"IN_Fort Wayne_C8_C_2954",4,4,NA,NA,NA,1
"IN_Fort Wayne_NA_C_2964",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125
"IN_Indianapolis_A1_A_2966",78,61,294.704606442786,0.641025641025635,20.6986924080681,1.27868852459016
"IN_Indianapolis_A2_A_2967",241,126,271.249174921737,0.290456431535262,46.4517541984614,1.91269841269841
"IN_Indianapolis_A4_A_2969",3,2,NA,NA,NA,1.5
"IN_Indianapolis_A5_A_2970",13,10,42.0442737003676,0.615384615384615,23.784451769261,1.3
"IN_Indianapolis_B1_B_2971",15,15,NA,NA,NA,1
"IN_Indianapolis_B10_B_2973",4,4,NA,NA,NA,1
"IN_Indianapolis_B12_B_2975",33,25,102.550837798631,0.575757575757574,24.3781528621834,1.32
"IN_Indianapolis_B13_B_2976",4,4,NA,NA,NA,1
"IN_Indianapolis_B14_B_2977",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"IN_Indianapolis_B16_B_2979",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"IN_Indianapolis_B17_B_2981",9,9,NA,NA,NA,1
"IN_Indianapolis_B2_B_2982",53,48,589.110018365141,0.849056603773583,8.14788384234347,1.10416666666667
"IN_Indianapolis_B3_B_2983",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111
"IN_Indianapolis_B5_B_2985",3,3,NA,NA,NA,1
"IN_Indianapolis_B6_B_2986",9,9,NA,NA,NA,1
"IN_Indianapolis_B8_B_2988",2,2,NA,NA,NA,1
"IN_Indianapolis_B9_B_2989",22,22,NA,NA,NA,1
"IN_Indianapolis_C1_C_2990",13,13,NA,NA,NA,1
"IN_Indianapolis_C1_C_2991",1183,175,261.264170029222,0.0650887573964383,66.9820128724219,6.76
"IN_Indianapolis_C10_C_2992",3,3,NA,NA,NA,1
"IN_Indianapolis_C11_C_2993",10,10,NA,NA,NA,1
"IN_Indianapolis_C12_C_2994",25,17,52.6481332568554,0.48,32.2898438147119,1.47058823529412
"IN_Indianapolis_C13_C_2995",3,2,NA,NA,NA,1.5
"IN_Indianapolis_C14_C_2996",5,5,NA,NA,NA,1
"IN_Indianapolis_C16_C_2998",7,7,NA,NA,NA,1
"IN_Indianapolis_C19_C_3002",4,4,NA,NA,NA,1
"IN_Indianapolis_C2_C_3003",3,3,NA,NA,NA,1
"IN_Indianapolis_C20_C_3004",14,13,162.347513498635,0.857142857142858,8.00751407880929,1.07692307692308
"IN_Indianapolis_C22_C_3006",11,11,NA,NA,NA,1
"IN_Indianapolis_C22_C_3007",2,2,NA,NA,NA,1
"IN_Indianapolis_C23_C_3008",19,12,31.7662365269455,0.421052631578949,37.7759574692491,1.58333333333333
"IN_Indianapolis_C24_C_3009",35,32,NA,NA,NA,1.09375
"IN_Indianapolis_C3_C_3010",3,3,NA,NA,NA,1
"IN_Indianapolis_C4_C_3012",3,3,NA,NA,NA,1
"IN_Indianapolis_C4_C_3013",26,23,180.634418467236,0.76923076923077,12.732900072514,1.1304347826087
"IN_Indianapolis_C5_C_3014",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"IN_Indianapolis_C5_C_3015",262,132,290.459589779012,0.297709923664115,45.4452201424744,1.98484848484848
"IN_Indianapolis_C6_C_3016",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"IN_Indianapolis_C7_C_3017",9,9,NA,NA,NA,1
"IN_Indianapolis_C8_C_3018",10,8,32.2345369252064,0.6,24.8181012141181,1.25
"IN_Indianapolis_C9_C_3019",4,4,NA,NA,NA,1
"IN_Indianapolis_D1_D_3020",19,16,88.4992134348031,0.684210526315789,18.0792567289732,1.1875
"IN_Indianapolis_D10_D_3021",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111
"IN_Indianapolis_D11_D_3022",6,6,NA,NA,NA,1
"IN_Indianapolis_D12_D_3023",4,4,NA,NA,NA,1
"IN_Indianapolis_D13_D_3026",3,3,NA,NA,NA,1
"IN_Indianapolis_D15_D_3031",5,5,NA,NA,NA,1
"IN_Indianapolis_D16_D_3032",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"IN_Indianapolis_D17_D_3033",3,3,NA,NA,NA,1
"IN_Indianapolis_D17_D_3034",2,2,NA,NA,NA,1
"IN_Indianapolis_D19_D_3036",2,2,NA,NA,NA,1
"IN_Indianapolis_D2_D_3037",12,12,NA,NA,NA,1
"IN_Indianapolis_D20_D_3039",12,12,NA,NA,NA,1
"IN_Indianapolis_D21_D_3040",144,91,253.376155934318,0.416666666666671,35.9149816858022,1.58241758241758
"IN_Indianapolis_D22_D_3041",10,10,NA,NA,NA,1
"IN_Indianapolis_D24_D_3043",5,5,NA,NA,NA,1
"IN_Indianapolis_D25_D_3045",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2
"IN_Indianapolis_D3_D_3049",61,44,NA,NA,NA,1.38636363636364
"IN_Indianapolis_D4_D_3050",5,5,NA,NA,NA,1
"IN_Indianapolis_D5_D_3051",2,2,NA,NA,NA,1
"IN_Indianapolis_D6_D_3052",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"IN_Indianapolis_D7_D_3053",5,5,NA,NA,NA,1
"IN_Indianapolis_D8_D_3054",9,9,NA,NA,NA,1
"IN_Indianapolis_D9_D_3055",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333
"IN_Indianapolis_D9_D_3056",3,3,NA,NA,NA,1
"IN_Lake Co. Gary_A2_A_3060",6,6,NA,NA,NA,1
"IN_Lake Co. Gary_A2_A_3061",14,14,NA,NA,NA,1
"IN_Lake Co. Gary_A4_A_3063",4,4,NA,NA,NA,1
"IN_Lake Co. Gary_A7_A_3066",2,2,NA,NA,NA,1
"IN_Lake Co. Gary_B12_B_3073",2,2,NA,NA,NA,1
"IN_Lake Co. Gary_B2_B_3077",7,7,NA,NA,NA,1
"IN_Lake Co. Gary_C1_C_3085",5,5,NA,NA,NA,1
"IN_Lake Co. Gary_C10_C_3086",3,3,NA,NA,NA,1
"IN_Lake Co. Gary_C10_C_3087",4,4,NA,NA,NA,1
"IN_Lake Co. Gary_C11_C_3088",109,83,350.811120559685,0.587155963302763,23.6594552269557,1.31325301204819
"IN_Lake Co. Gary_C13_C_3090",3,3,NA,NA,NA,1
"IN_Lake Co. Gary_C13_C_3091",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"IN_Lake Co. Gary_C14_C_3092",3,3,NA,NA,NA,1
"IN_Lake Co. Gary_C15_C_3093",49,41,330.881241108957,0.755102040816325,12.3911527479126,1.19512195121951
"IN_Lake Co. Gary_C15_C_3094",2,2,NA,NA,NA,1
"IN_Lake Co. Gary_C16_C_3095",19,19,NA,NA,NA,1
"IN_Lake Co. Gary_C17_C_3096",6,6,NA,NA,NA,1
"IN_Lake Co. Gary_C18_C_3097",31,31,NA,NA,NA,1
"IN_Lake Co. Gary_C2_C_3099",5,5,NA,NA,NA,1
"IN_Lake Co. Gary_C20_C_3100",3,3,NA,NA,NA,1
"IN_Lake Co. Gary_C20_C_3101",7,7,NA,NA,NA,1
"IN_Lake Co. Gary_C21_C_3102",4,4,NA,NA,NA,1
"IN_Lake Co. Gary_C22_C_3103",8,8,NA,NA,NA,1
"IN_Lake Co. Gary_C3_C_3104",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909
"IN_Lake Co. Gary_C4_C_3105",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125
"IN_Lake Co. Gary_C5_C_3106",4,4,NA,NA,NA,1
"IN_Lake Co. Gary_C6_C_3110",6,6,NA,NA,NA,1
"IN_Lake Co. Gary_C7_C_3112",2,2,NA,NA,NA,1
"IN_Lake Co. Gary_C8_C_3114",13,13,NA,NA,NA,1
"IN_Lake Co. Gary_C9_C_3115",6,6,NA,NA,NA,1
"IN_Lake Co. Gary_D1_D_3117",4,4,NA,NA,NA,1
"IN_Lake Co. Gary_D1_D_3119",2,2,NA,NA,NA,1
"IN_Lake Co. Gary_D10_D_3122",8,8,NA,NA,NA,1
"IN_Lake Co. Gary_D10_D_3123",3,3,NA,NA,NA,1
