"Area","Records","Observed.richness","SE","R2"
"IL_Chicago_C203_C_2346",4,4,NA,NA
"IL_Chicago_C204_C_2347",2,2,NA,NA
"IL_Chicago_C205_C_2348",2,2,NA,NA
"IL_Chicago_C206_C_2349",6,6,NA,NA
"IL_Chicago_C208_C_2351",7,7,NA,NA
"IL_Chicago_C209_C_2352",13,12,0.00178267237489149,0.99999973000321
"IL_Chicago_C21_C_2353",3,3,NA,NA
"IL_Chicago_C210_C_2354",8,8,NA,NA
"IL_Chicago_C211_C_2355",3,3,NA,NA
"IL_Chicago_C212_C_2356",5,5,NA,NA
"IL_Chicago_C213_C_2357",3,3,NA,NA
"IL_Chicago_C214_C_2358",22,18,0.00792020564715542,0.999997603992564
"IL_Chicago_C215_C_2359",130,101,0.13698510781173,0.999977384462439
"IL_Chicago_C216_C_2360",2,2,NA,NA
"IL_Chicago_C217_C_2361",4,4,NA,NA
"IL_Chicago_C218_C_2362",5,4,0.00560201505032432,0.999972276879307
"IL_Chicago_C219_C_2363",23,19,0.0336690660365613,0.999960827807262
"IL_Chicago_C22_C_2364",41,37,0.00856304826456512,0.999999353918535
"IL_Chicago_C220_C_2365",4,4,NA,NA
"IL_Chicago_C221_C_2366",13,13,NA,NA
"IL_Chicago_C222_C_2367",4,4,NA,NA
"IL_Chicago_C223_C_2368",3,3,NA,NA
"IL_Chicago_C224_C_2369",2,2,NA,NA
"IL_Chicago_C23_C_2375",37,33,0.00964726399997538,0.999998967814661
"IL_Chicago_C232_C_2378",5,5,NA,NA
"IL_Chicago_C234_C_2380",2,2,NA,NA
"IL_Chicago_C236_C_2382",2,2,NA,NA
"IL_Chicago_C237_C_2383",3,3,NA,NA
"IL_Chicago_C238_C_2384",8,7,0.00319732044001254,0.999997354222772
"IL_Chicago_C239_C_2385",2,2,NA,NA
"IL_Chicago_C24_C_2386",57,39,0.105587451785122,0.999907309302143
"IL_Chicago_C240_C_2387",4,4,NA,NA
"IL_Chicago_C241_C_2388",4,4,NA,NA
"IL_Chicago_C244_C_2391",11,11,NA,NA
"IL_Chicago_C245_C_2392",7,7,NA,NA
"IL_Chicago_C246_C_2393",3,3,NA,NA
"IL_Chicago_C247_C_2394",3,3,NA,NA
"IL_Chicago_C249_C_2396",5,5,NA,NA
"IL_Chicago_C249_C_2397",2,2,NA,NA
"IL_Chicago_C25_C_2398",15,15,NA,NA
"IL_Chicago_C250_C_2399",7,7,NA,NA
"IL_Chicago_C252_C_2401",9,9,NA,NA
"IL_Chicago_C253_C_2403",29,26,0.00697792010876433,0.999999128283534
"IL_Chicago_C254_C_2404",15,11,0.00188106207359157,0.999999625328495
"IL_Chicago_C256_C_2406",2,2,NA,NA
"IL_Chicago_C256_C_2407",3,3,NA,NA
"IL_Chicago_C258_C_2409",2,2,NA,NA
"IL_Chicago_C26_C_2411",17,16,0.0013056377983648,0.999999919208671
"IL_Chicago_C260_C_2412",2,2,NA,NA
"IL_Chicago_C262_C_2414",19,16,0.0116916116452352,0.999993455955847
"IL_Chicago_C263_C_2415",3,3,NA,NA
"IL_Chicago_C264_C_2416",4,4,NA,NA
"IL_Chicago_C265_C_2417",2,2,NA,NA
"IL_Chicago_C267_C_2419",9,9,NA,NA
"IL_Chicago_C268_C_2420",6,6,NA,NA
"IL_Chicago_C269_C_2421",3,2,NA,NA
"IL_Chicago_C27_C_2422",32,30,0.00267110641873457,0.999999904395521
"IL_Chicago_C272_C_2425",2,2,NA,NA
"IL_Chicago_C273_C_2426",2,2,NA,NA
"IL_Chicago_C274_C_2427",314,137,0.264350843390709,0.999950144113266
"IL_Chicago_C276_C_2430",6,6,NA,NA
"IL_Chicago_C277_C_2431",3,3,NA,NA
"IL_Chicago_C28_C_2432",15,15,NA,NA
"IL_Chicago_C3_C_2434",57,55,0.00142160597399249,0.999999991970794
"IL_Chicago_C31_C_2436",2,2,NA,NA
"IL_Chicago_C33_C_2438",18,17,0.00122313446393038,0.999999937270284
"IL_Chicago_C36_C_2441",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C38_C_2443",22,20,0.019354244080036,0.99998853151701
"IL_Chicago_C39_C_2444",10,10,NA,NA
"IL_Chicago_C4_C_2445",4,4,NA,NA
"IL_Chicago_C40_C_2446",15,15,NA,NA
"IL_Chicago_C41_C_2448",3,3,NA,NA
"IL_Chicago_C42_C_2449",10,10,NA,NA
"IL_Chicago_C43_C_2450",5,5,NA,NA
"IL_Chicago_C44_C_2451",7,7,NA,NA
"IL_Chicago_C45_C_2452",32,31,NA,NA
"IL_Chicago_C46_C_2453",20,20,NA,NA
"IL_Chicago_C47_C_2454",52,46,0.0302924375603819,0.999994728001449
"IL_Chicago_C48_C_2455",26,25,0.000810306143759727,0.999999987335638
"IL_Chicago_C49_C_2456",11,10,0.00217356516736688,0.999999417206335
"IL_Chicago_C5_C_2457",12,11,0.00195951155823258,0.99999961037677
"IL_Chicago_C50_C_2458",62,50,0.00788457917276435,0.999999697824561
"IL_Chicago_C52_C_2460",6,6,NA,NA
"IL_Chicago_C53_C_2461",39,34,0.0145933988633568,0.999997773988202
"IL_Chicago_C54_C_2462",47,35,0.00499190882584677,0.999999749549775
"IL_Chicago_C55_C_2463",53,43,0.050972189897187,0.999982712027472
"IL_Chicago_C56_C_2464",7,6,0.00376486817975351,0.999994909742269
"IL_Chicago_C57_C_2465",16,15,0.00139980090019128,0.999999894183191
"IL_Chicago_C58_C_2466",85,66,0.0314564215369418,0.999997243692191
"IL_Chicago_C59_C_2467",140,96,0.0172732300949134,0.999999601426139
"IL_Chicago_C6_C_2468",11,11,NA,NA
"IL_Chicago_C60_C_2469",71,56,0.0946808095778431,0.999964687200659
"IL_Chicago_C61_C_2470",124,94,0.0194289393932828,0.999999478596543
"IL_Chicago_C62_C_2471",9,7,0.0194579313285413,0.999897079239929
"IL_Chicago_C63_C_2472",16,15,0.00139980090019128,0.999999894183191
"IL_Chicago_C65_C_2474",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C66_C_2475",5,5,NA,NA
"IL_Chicago_C67_C_2476",38,31,0.00666916979669181,0.999999435656316
"IL_Chicago_C68_C_2477",39,34,0.00867173931085789,0.999999209338561
"IL_Chicago_C69_C_2478",36,29,0.0336296678478908,0.999983692911786
"IL_Chicago_C7_C_2479",9,9,NA,NA
"IL_Chicago_C70_C_2480",4,4,NA,NA
"IL_Chicago_C71_C_2481",7,5,0.0184744559000108,0.999810909881063
"IL_Chicago_C72_C_2482",27,23,0.014090566497544,0.999995439029332
"IL_Chicago_C73_C_2483",18,15,0.0138326032890589,0.99998941360105
"IL_Chicago_C74_C_2484",40,37,0.0170497809733756,0.999997427282553
"IL_Chicago_C75_C_2485",45,41,0.00769686968679546,0.99999957528704
"IL_Chicago_C76_C_2486",20,18,0.00459259955482977,0.99999920834069
"IL_Chicago_C77_C_2487",11,11,NA,NA
"IL_Chicago_C79_C_2489",140,88,0.202806250716586,0.999932819668926
"IL_Chicago_C8_C_2490",13,13,NA,NA
"IL_Chicago_C80_C_2491",77,59,0.0277734841395916,0.999997306420361
"IL_Chicago_C81_C_2492",12,11,0.00195951155823258,0.99999961037677
"IL_Chicago_C82_C_2493",30,23,0.0127721435391523,0.999996172934734
"IL_Chicago_C83_C_2494",11,11,NA,NA
"IL_Chicago_C84_C_2495",11,7,0.047831162307913,0.999332475511983
"IL_Chicago_C85_C_2496",138,92,0.101085403764049,0.999984986470784
"IL_Chicago_C86_C_2497",7,6,0.00376486817975351,0.999994909742269
"IL_Chicago_C87_C_2498",73,58,0.050598084114115,0.99999080835424
"IL_Chicago_C88_C_2499",20,20,NA,NA
"IL_Chicago_C89_C_2500",9,9,NA,NA
"IL_Chicago_C9_C_2501",12,11,0.00195951155823258,0.99999961037677
"IL_Chicago_C90_C_2502",3,3,NA,NA
"IL_Chicago_C91_C_2503",7,6,0.00376486817975351,0.999994909742269
"IL_Chicago_C92_C_2504",8,7,0.00319732044001254,0.999997354222772
"IL_Chicago_C94_C_2506",4,4,NA,NA
"IL_Chicago_C95_C_2507",9,9,NA,NA
"IL_Chicago_C96_C_2508",2,2,NA,NA
"IL_Chicago_C97_C_2509",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C98_C_2510",36,36,NA,NA
"IL_Chicago_D10_D_2513",66,53,0.0111415430668569,0.999999461379384
"IL_Chicago_D100_D_2514",8,8,NA,NA
"IL_Chicago_D101_D_2515",3,3,NA,NA
"IL_Chicago_D103_D_2518",2,2,NA,NA
"IL_Chicago_D104_D_2519",32,27,0.00587170941654315,0.999999422181803
"IL_Chicago_D109_D_2524",9,9,NA,NA
"IL_Chicago_D11_D_2525",4,4,NA,NA
"IL_Chicago_D111_D_2527",30,19,0.00460198494679034,0.999999248262054
"IL_Chicago_D113_D_2529",4,4,NA,NA
"IL_Chicago_D114_D_2531",9,9,NA,NA
"IL_Chicago_D115_D_2532",12,12,NA,NA
"IL_Chicago_D119_D_2536",4,4,NA,NA
"IL_Chicago_D12_D_2537",17,14,0.0134177402766838,0.999988517868207
"IL_Chicago_D120_D_2538",2,2,NA,NA
"IL_Chicago_D122_D_2540",12,11,0.00195951155823258,0.99999961037677
"IL_Chicago_D124_D_2542",6,6,NA,NA
"IL_Chicago_D126_D_2545",2,2,NA,NA
"IL_Chicago_D127_D_2546",2,2,NA,NA
"IL_Chicago_D13_D_2551",101,70,0.126689448002541,0.999959097650794
"IL_Chicago_D130_D_2552",2,2,NA,NA
"IL_Chicago_D131_D_2553",10,10,NA,NA
"IL_Chicago_D132_D_2554",3,3,NA,NA
"IL_Chicago_D134_D_2556",5,5,NA,NA
"IL_Chicago_D14_D_2557",7,6,0.00376486817975351,0.999994909742269
"IL_Chicago_D15_D_2558",41,39,0.00202997995084069,0.999999967391693
"IL_Chicago_D2_D_2563",68,59,0.0266831935236234,0.999997537758762
"IL_Chicago_D23_D_2567",5,5,NA,NA
"IL_Chicago_D24_D_2568",2,2,NA,NA
"IL_Chicago_D25_D_2569",14,14,NA,NA
"IL_Chicago_D26_D_2570",2,2,NA,NA
"IL_Chicago_D27_D_2571",11,11,NA,NA
"IL_Chicago_D28_D_2572",22,22,NA,NA
"IL_Chicago_D29_D_2573",122,90,0.09283865280459,0.999986901063512
"IL_Chicago_D3_D_2574",11,9,0.00973467559660121,0.99998525255558
"IL_Chicago_D30_D_2575",13,13,NA,NA
"IL_Chicago_D31_D_2576",6,6,NA,NA
"IL_Chicago_D32_D_2577",18,18,NA,NA
"IL_Chicago_D33_D_2578",6,6,NA,NA
"IL_Chicago_D34_D_2579",5,4,0.00560201505032432,0.999972276879307
"IL_Chicago_D35_D_2580",3,3,NA,NA
"IL_Chicago_D36_D_2581",6,6,NA,NA
"IL_Chicago_D37_D_2582",14,14,NA,NA
"IL_Chicago_D38_D_2583",16,15,0.00139980090019128,0.999999894183191
"IL_Chicago_D39_D_2584",3,3,NA,NA
"IL_Chicago_D40_D_2586",17,17,NA,NA
"IL_Chicago_D41_D_2587",26,25,0.000810306143759727,0.999999987335638
"IL_Chicago_D42_D_2588",41,38,0.00468916286648059,0.999999816519765
"IL_Chicago_D43_D_2589",178,75,0.145054065716442,0.999949199323155
"IL_Chicago_D44_D_2590",7,7,NA,NA
"IL_Chicago_D45_D_2591",4,4,NA,NA
"IL_Chicago_D47_D_2593",33,23,0.0307463233475542,0.999977419182154
"IL_Chicago_D48_D_2594",4,4,NA,NA
"IL_Chicago_D49_D_2595",4,4,NA,NA
"IL_Chicago_D49_D_2596",6,6,NA,NA
"IL_Chicago_D5_D_2598",2,2,NA,NA
"IL_Chicago_D50_D_2599",8,8,NA,NA
"IL_Chicago_D51_D_2600",11,11,NA,NA
"IL_Chicago_D52_D_2601",7,7,NA,NA
"IL_Chicago_D53_D_2602",8,8,NA,NA
"IL_Chicago_D55_D_2604",2,2,NA,NA
"IL_Chicago_D57_D_2606",7,5,0.019371319387171,0.999784072491819
"IL_Chicago_D58_D_2607",4,4,NA,NA
"IL_Chicago_D59_D_2608",11,10,0.00217356516736688,0.999999417206335
"IL_Chicago_D60_D_2610",4,4,NA,NA
"IL_Chicago_D61_D_2611",15,14,0.00150822416755969,0.999999858724731
"IL_Chicago_D62_D_2612",61,51,0.0108421171356739,0.999999450957471
"IL_Chicago_D63_D_2613",3,2,NA,NA
"IL_Chicago_D65_D_2615",3,3,NA,NA
"IL_Chicago_D66_D_2616",3,3,NA,NA
"IL_Chicago_D68_D_2618",5,5,NA,NA
"IL_Chicago_D69_D_2619",3,3,NA,NA
"IL_Chicago_D7_D_2620",7,7,NA,NA
"IL_Chicago_D70_D_2621",6,6,NA,NA
"IL_Chicago_D71_D_2622",4,4,NA,NA
"IL_Chicago_D72_D_2623",47,41,0.0292880602797689,0.999993783519072
"IL_Chicago_D73_D_2624",14,12,0.0194607752877638,0.999967014310874
"IL_Chicago_D73_D_2625",4,4,NA,NA
"IL_Chicago_D74_D_2627",25,23,0.019318548665414,0.999991392514793
"IL_Chicago_D75_D_2628",3,3,NA,NA
"IL_Chicago_D76_D_2629",15,14,0.00150822416755969,0.999999858724731
"IL_Chicago_D77_D_2630",2,2,NA,NA
"IL_Chicago_D78_D_2631",3,3,NA,NA
"IL_Chicago_D79_D_2632",2,2,NA,NA
"IL_Chicago_D80_D_2634",3,3,NA,NA
"IL_Chicago_D81_D_2635",5,5,NA,NA
"IL_Chicago_D83_D_2637",11,11,NA,NA
"IL_Chicago_D84_D_2638",19,16,0.0116916116452352,0.999993455955847
"IL_Chicago_D89_D_2643",2,2,NA,NA
"IL_Chicago_D9_D_2644",63,54,0.0392451994207742,0.999993565284687
"IL_Chicago_D90_D_2645",5,5,NA,NA
"IL_Chicago_D91_D_2646",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_D98_D_2654",2,2,NA,NA
"IL_Chicago_D99_D_2655",15,15,NA,NA
"IL_Decatur_A1_A_2656",15,12,0.0123612668232876,0.999986587910093
"IL_Decatur_C1_C_2666",9,9,NA,NA
"IL_Decatur_C4_C_2673",3,3,NA,NA
"IL_East St. Louis_A1_A_2688",2,2,NA,NA
"IL_East St. Louis_A7_A_2694",4,4,NA,NA
"IL_East St. Louis_B2_B_2696",6,4,0.0193014138561595,0.999636467987627
"IL_East St. Louis_B7_B_2701",2,2,NA,NA
"IL_East St. Louis_B8_B_2702",53,43,NA,NA
"IL_East St. Louis_B9_B_2703",11,11,NA,NA
"IL_East St. Louis_C2_C_2713",4,4,NA,NA
"IL_East St. Louis_C6_C_2717",3,3,NA,NA
"IL_East St. Louis_D3_D_2729",3,3,NA,NA
"IL_Joliet_A1_A_2738",4,4,NA,NA
"IL_Joliet_B2_B_2740",33,29,0.0110429633779375,0.999998245638045
"IL_Joliet_B5_B_2743",2,2,NA,NA
"IL_Joliet_B6_B_2744",2,2,NA,NA
"IL_Joliet_C1_C_2747",15,15,NA,NA
"IL_Joliet_C2_C_2754",7,7,NA,NA
"IL_Joliet_C4_C_2756",29,28,0.000718801931841438,0.999999992062761
"IL_Joliet_C7_C_2760",33,29,0.0110429633779375,0.999998245638045
"IL_Joliet_C8_C_2761",4,4,NA,NA
"IL_Joliet_D1_D_2765",3,3,NA,NA
"IL_Joliet_D4_D_2768",12,12,NA,NA
"IL_Joliet_D7_D_2771",2,2,NA,NA
"IL_Joliet_D9_D_2773",48,44,0.00715366188830735,0.999999681614779
"IL_Peoria_A1_A_2774",3,3,NA,NA
"IL_Peoria_A3_A_2776",3,3,NA,NA
"IL_Peoria_A4_A_2777",12,12,NA,NA
"IL_Peoria_B2_B_2779",8,8,NA,NA
"IL_Peoria_B4_B_2781",19,16,0.0116916116452352,0.999993455955847
"IL_Peoria_B6_B_2783",6,6,NA,NA
"IL_Peoria_C1_C_2784",10,9,0.00243733904829687,0.99999908956507
"IL_Peoria_C2_C_2785",3,3,NA,NA
"IL_Peoria_C3_C_2786",5,5,NA,NA
"IL_Peoria_C4_C_2787",3,3,NA,NA
"IL_Peoria_C5_C_2789",18,17,0.00122313446393038,0.999999937270284
"IL_Peoria_D3_D_2798",2,2,NA,NA
"IL_Rockford_A1_A_2800",3,3,NA,NA
"IL_Rockford_A1_A_2801",2,2,NA,NA
"IL_Rockford_B1_B_2807",8,8,NA,NA
"IL_Rockford_B2_B_2809",12,10,0.00867633330351212,0.999990593454204
"IL_Rockford_B3_B_2810",13,13,NA,NA
"IL_Rockford_B4_B_2811",11,10,0.00217356516736688,0.999999417206335
"IL_Rockford_B5_B_2814",8,7,0.00319732044001254,0.999997354222772
"IL_Rockford_C1_C_2816",2,2,NA,NA
"IL_Rockford_C3_C_2818",21,20,0.00102752150500711,0.999999968100511
"IL_Rockford_C5_C_2820",5,5,NA,NA
"IL_Rockford_C6_C_2821",4,4,NA,NA
"IL_Rockford_C7_C_2822",3,3,NA,NA
"IL_Rockford_C8_C_2823",19,18,NA,NA
"IL_Rockford_C9_C_2824",5,4,0.00560201505032432,0.999972276879307
"IL_Rockford_D1_D_2825",12,10,0.00867633330351212,0.999990593454204
"IL_Rockford_D10_D_2830",2,2,NA,NA
"IL_Rockford_D10_D_2832",2,2,NA,NA
"IL_Rockford_D2_D_2835",2,2,NA,NA
"IL_Rockford_D4_D_2837",37,26,0.00421485516948794,0.999999672713095
"IL_Rockford_D8_D_2843",6,6,NA,NA
"IL_Springfield_A1_A_2846",3,3,NA,NA
"IL_Springfield_A3_A_2848",5,5,NA,NA
"IL_Springfield_A4_A_2849",7,6,0.00376486817975351,0.999994909742269
"IL_Springfield_B3_B_2852",2,2,NA,NA
"IL_Springfield_B4_B_2853",10,8,0.0110731586844239,0.999975559224772
"IL_Springfield_B5_B_2854",2,2,NA,NA
"IL_Springfield_C5_C_2859",8,8,NA,NA
"IL_Springfield_C7_C_2861",2,2,NA,NA
"IL_Springfield_D7_D_2875",2,2,NA,NA
"IN_Evansville_A2_A_2881",5,3,0.0192610453171459,0.999239778961662
"IN_Evansville_B1_B_2882",3,3,NA,NA
"IN_Evansville_C1_C_2885",2,2,NA,NA
"IN_Evansville_C1_C_2886",18,6,0.0931439784893813,0.995590798639855
"IN_Evansville_C1_C_2887",6,2,0.0247884982065931,0.99431176673024
"IN_Evansville_C10_C_2889",5,4,0.00560201505032432,0.999972276879307
"IN_Evansville_C2_C_2892",9,5,0.0440270459679754,0.998766803513544
"IN_Evansville_C3_C_2893",21,7,0.0608737316713088,0.998757260329595
"IN_Evansville_C4_C_2894",6,3,0.0149663495039215,0.999529027797839
"IN_Evansville_C6_C_2896",28,6,0.0292712601178735,0.999592804223879
"IN_Evansville_C7_C_2897",7,4,0.0336000624320332,0.998814781099918
"IN_Evansville_D1_D_2900",37,5,0.0592487713149647,0.996949883794469
"IN_Evansville_D2_D_2901",3,3,NA,NA
"IN_Evansville_D3_D_2902",73,11,0.0493168065880149,0.999665244453089
"IN_Evansville_D5_D_2904",141,20,0.191675641465962,0.998171095073157
"IN_Evansville_D6_D_2905",3,2,NA,NA
"IN_Evansville_D7_D_2906",4,4,NA,NA
"IN_Fort Wayne_A4_A_2910",2,2,NA,NA
"IN_Fort Wayne_A5_A_2911",2,2,NA,NA
"IN_Fort Wayne_B1_B_2912",2,2,NA,NA
"IN_Fort Wayne_B11_B_2914",2,1,NA,NA
"IN_Fort Wayne_B12_B_2915",13,12,0.00178267237489149,0.99999973000321
"IN_Fort Wayne_B2_B_2919",3,3,NA,NA
"IN_Fort Wayne_B3_B_2920",2,2,NA,NA
"IN_Fort Wayne_B4_B_2921",5,5,NA,NA
"IN_Fort Wayne_B5_B_2922",5,5,NA,NA
"IN_Fort Wayne_B8_B_2925",3,3,NA,NA
"IN_Fort Wayne_C11_C_2931",6,6,NA,NA
"IN_Fort Wayne_C16_C_2940",5,5,NA,NA
"IN_Fort Wayne_C17_C_2942",2,2,NA,NA
"IN_Fort Wayne_C18_C_2943",2,2,NA,NA
"IN_Fort Wayne_C3_C_2946",35,32,0.0167314974662951,0.999996680403504
"IN_Fort Wayne_C3_C_2947",12,9,0.02177572786472,0.99992544865496
"IN_Fort Wayne_C5_C_2949",3,3,NA,NA
"IN_Fort Wayne_C5_C_2950",4,4,NA,NA
"IN_Fort Wayne_C7_C_2952",6,5,0.00453850627568286,0.999989006054452
"IN_Fort Wayne_C8_C_2953",4,4,NA,NA
"IN_Fort Wayne_C8_C_2954",4,4,NA,NA
"IN_Fort Wayne_NA_C_2964",9,8,0.0027692694163337,0.99999849947154
"IN_Indianapolis_A1_A_2966",78,61,0.0574356166780092,0.999989112470532
"IN_Indianapolis_A2_A_2967",241,126,0.143470994328175,0.999983325363291
"IN_Indianapolis_A4_A_2969",3,2,NA,NA
"IN_Indianapolis_A5_A_2970",13,10,0.0108455820986598,0.999984874771844
"IN_Indianapolis_B1_B_2971",15,15,NA,NA
"IN_Indianapolis_B10_B_2973",4,4,NA,NA
"IN_Indianapolis_B12_B_2975",33,25,0.00542087114905936,0.999999418261674
"IN_Indianapolis_B13_B_2976",4,4,NA,NA
"IN_Indianapolis_B14_B_2977",8,7,0.00319732044001254,0.999997354222772
"IN_Indianapolis_B16_B_2979",7,6,0.00376486817975351,0.999994909742269
"IN_Indianapolis_B17_B_2981",9,9,NA,NA
"IN_Indianapolis_B2_B_2982",53,48,0.0335285349645208,0.999994074709409
"IN_Indianapolis_B3_B_2983",10,9,0.00243733904829687,0.99999908956507
"IN_Indianapolis_B5_B_2985",3,3,NA,NA
"IN_Indianapolis_B6_B_2986",9,9,NA,NA
"IN_Indianapolis_B8_B_2988",2,2,NA,NA
"IN_Indianapolis_B9_B_2989",22,22,NA,NA
"IN_Indianapolis_C1_C_2990",13,13,NA,NA
"IN_Indianapolis_C1_C_2991",1183,175,2.56960330609349,0.996204674461878
"IN_Indianapolis_C10_C_2992",3,3,NA,NA
"IN_Indianapolis_C11_C_2993",10,10,NA,NA
"IN_Indianapolis_C12_C_2994",25,17,0.0168315985049289,0.99998746258255
"IN_Indianapolis_C13_C_2995",3,2,NA,NA
"IN_Indianapolis_C14_C_2996",5,5,NA,NA
"IN_Indianapolis_C16_C_2998",7,7,NA,NA
"IN_Indianapolis_C19_C_3002",4,4,NA,NA
"IN_Indianapolis_C2_C_3003",3,3,NA,NA
"IN_Indianapolis_C20_C_3004",14,13,0.0016343241935979,0.999999807180766
"IN_Indianapolis_C22_C_3006",11,11,NA,NA
"IN_Indianapolis_C22_C_3007",2,2,NA,NA
"IN_Indianapolis_C23_C_3008",19,12,0.0183530345002569,0.999969006747613
"IN_Indianapolis_C24_C_3009",35,32,NA,NA
"IN_Indianapolis_C3_C_3010",3,3,NA,NA
"IN_Indianapolis_C4_C_3012",3,3,NA,NA
"IN_Indianapolis_C4_C_3013",26,23,0.00794273537502093,0.999998553503292
"IN_Indianapolis_C5_C_3014",7,6,0.00376486817975351,0.999994909742269
"IN_Indianapolis_C5_C_3015",262,132,0.374625349227323,0.99989477102018
"IN_Indianapolis_C6_C_3016",8,7,0.00319732044001254,0.999997354222772
"IN_Indianapolis_C7_C_3017",9,9,NA,NA
"IN_Indianapolis_C8_C_3018",10,8,0.0110731586844239,0.999975559224772
"IN_Indianapolis_C9_C_3019",4,4,NA,NA
"IN_Indianapolis_D1_D_3020",19,16,0.0116916116452352,0.999993455955847
"IN_Indianapolis_D10_D_3021",10,9,0.00243733904829687,0.99999908956507
"IN_Indianapolis_D11_D_3022",6,6,NA,NA
"IN_Indianapolis_D12_D_3023",4,4,NA,NA
"IN_Indianapolis_D13_D_3026",3,3,NA,NA
"IN_Indianapolis_D15_D_3031",5,5,NA,NA
"IN_Indianapolis_D16_D_3032",6,5,0.00453850627568286,0.999989006054452
"IN_Indianapolis_D17_D_3033",3,3,NA,NA
"IN_Indianapolis_D17_D_3034",2,2,NA,NA
"IN_Indianapolis_D19_D_3036",2,2,NA,NA
"IN_Indianapolis_D2_D_3037",12,12,NA,NA
"IN_Indianapolis_D20_D_3039",12,12,NA,NA
"IN_Indianapolis_D21_D_3040",144,91,0.0886376093122031,0.999988122080231
"IN_Indianapolis_D22_D_3041",10,10,NA,NA
"IN_Indianapolis_D24_D_3043",5,5,NA,NA
"IN_Indianapolis_D25_D_3045",12,10,0.00867633330351212,0.999990593454204
"IN_Indianapolis_D3_D_3049",61,44,NA,NA
"IN_Indianapolis_D4_D_3050",5,5,NA,NA
"IN_Indianapolis_D5_D_3051",2,2,NA,NA
"IN_Indianapolis_D6_D_3052",7,6,0.00376486817975351,0.999994909742269
"IN_Indianapolis_D7_D_3053",5,5,NA,NA
"IN_Indianapolis_D8_D_3054",9,9,NA,NA
"IN_Indianapolis_D9_D_3055",13,12,0.00178267237489149,0.99999973000321
"IN_Indianapolis_D9_D_3056",3,3,NA,NA
"IN_Lake Co. Gary_A2_A_3060",6,6,NA,NA
"IN_Lake Co. Gary_A2_A_3061",14,14,NA,NA
"IN_Lake Co. Gary_A4_A_3063",4,4,NA,NA
"IN_Lake Co. Gary_A7_A_3066",2,2,NA,NA
"IN_Lake Co. Gary_B12_B_3073",2,2,NA,NA
"IN_Lake Co. Gary_B2_B_3077",7,7,NA,NA
"IN_Lake Co. Gary_C1_C_3085",5,5,NA,NA
"IN_Lake Co. Gary_C10_C_3086",3,3,NA,NA
"IN_Lake Co. Gary_C10_C_3087",4,4,NA,NA
"IN_Lake Co. Gary_C11_C_3088",109,83,0.023497090483296,0.999999021138852
"IN_Lake Co. Gary_C13_C_3090",3,3,NA,NA
"IN_Lake Co. Gary_C13_C_3091",5,4,0.00560201505032432,0.999972276879307
"IN_Lake Co. Gary_C14_C_3092",3,3,NA,NA
"IN_Lake Co. Gary_C15_C_3093",49,41,0.0617255853716695,0.999972112922139
"IN_Lake Co. Gary_C15_C_3094",2,2,NA,NA
"IN_Lake Co. Gary_C16_C_3095",19,19,NA,NA
"IN_Lake Co. Gary_C17_C_3096",6,6,NA,NA
"IN_Lake Co. Gary_C18_C_3097",31,31,NA,NA
"IN_Lake Co. Gary_C2_C_3099",5,5,NA,NA
"IN_Lake Co. Gary_C20_C_3100",3,3,NA,NA
"IN_Lake Co. Gary_C20_C_3101",7,7,NA,NA
"IN_Lake Co. Gary_C21_C_3102",4,4,NA,NA
"IN_Lake Co. Gary_C22_C_3103",8,8,NA,NA
"IN_Lake Co. Gary_C3_C_3104",12,11,0.00195951155823258,0.99999961037677
"IN_Lake Co. Gary_C4_C_3105",9,8,0.0027692694163337,0.99999849947154
"IN_Lake Co. Gary_C5_C_3106",4,4,NA,NA
"IN_Lake Co. Gary_C6_C_3110",6,6,NA,NA
"IN_Lake Co. Gary_C7_C_3112",2,2,NA,NA
"IN_Lake Co. Gary_C8_C_3114",13,13,NA,NA
"IN_Lake Co. Gary_C9_C_3115",6,6,NA,NA
"IN_Lake Co. Gary_D1_D_3117",4,4,NA,NA
"IN_Lake Co. Gary_D1_D_3119",2,2,NA,NA
"IN_Lake Co. Gary_D10_D_3122",8,8,NA,NA
"IN_Lake Co. Gary_D10_D_3123",3,3,NA,NA
"IN_Lake Co. Gary_D11_D_3124",4,4,NA,NA
"IN_Lake Co. Gary_D2_D_3125",2,2,NA,NA
"IN_Lake Co. Gary_D4_D_3129",2,2,NA,NA
"IN_Lake Co. Gary_D4_D_3130",2,2,NA,NA
"IN_Lake Co. Gary_D5_D_3131",5,5,NA,NA
"IN_Lake Co. Gary_D5_D_3132",12,12,NA,NA
"IN_Lake Co. Gary_D6_D_3133",3,3,NA,NA
"IN_Lake Co. Gary_D6_D_3134",2,2,NA,NA
"IN_Lake Co. Gary_D6_D_3137",2,2,NA,NA
"IN_Lake Co. Gary_D6_D_3138",6,6,NA,NA
"IN_Lake Co. Gary_D7_D_3139",2,2,NA,NA
"IN_Lake Co. Gary_D7_D_3140",29,5,0.0211383409303919,0.999669678112775
"IN_Lake Co. Gary_D9_D_3145",2,2,NA,NA
