"Area","Records","Observed.richness","SE","R2"
"CA_San Francisco_A1_A_960",10,6,0.0191228442650617,0.999856460885209
"CA_San Francisco_A12_A_963",2,2,NA,NA
"CA_San Francisco_A13_A_964",2,2,NA,NA
"CA_San Francisco_A3_A_966",2,1,NA,NA
"CA_San Francisco_A6_A_969",5,4,0.00560201505032432,0.999972276879307
"CA_San Francisco_A7_A_970",5,3,0.0192610453171459,0.999239778961662
"CA_San Francisco_B1_B_973",11,7,0.0131392279927582,0.999951850090398
"CA_San Francisco_B13_B_977",2,1,NA,NA
"CA_San Francisco_B15_B_979",4,4,NA,NA
"CA_San Francisco_B16_B_980",7,4,0.0336000624320332,0.998814781099918
"CA_San Francisco_B18_B_982",3,3,NA,NA
"CA_San Francisco_B21_B_986",5,1,NA,NA
"CA_San Francisco_B23_B_988",7,2,0.0169874092189202,0.997497691050071
"CA_San Francisco_B26_B_991",2,2,NA,NA
"CA_San Francisco_B27_B_992",3,3,NA,NA
"CA_San Francisco_B28_B_993",3,2,NA,NA
"CA_San Francisco_B30_B_996",3,3,NA,NA
"CA_San Francisco_B34_B_1000",9,2,0.014744080316043,0.997869233179391
"CA_San Francisco_B4_B_1002",3,3,NA,NA
"CA_San Francisco_B5_B_1003",4,3,0.00684715681898454,0.999916651455104
"CA_San Francisco_B6_B_1004",3,2,NA,NA
"CA_San Francisco_B7_B_1005",11,6,0.0110992395399632,0.999949627036624
"CA_San Francisco_B8_B_1006",2,2,NA,NA
"CA_San Francisco_B9_B_1007",2,2,NA,NA
"CA_San Francisco_C1_C_1009",2,2,NA,NA
"CA_San Francisco_C10_C_1010",3,2,NA,NA
"CA_San Francisco_C11_C_1011",8,2,0.0222703835654347,0.99490853870906
"CA_San Francisco_C15_C_1016",9,6,0.0363096992425196,0.999472940345275
"CA_San Francisco_C16_C_1018",3,2,NA,NA
"CA_San Francisco_C16_C_1019",6,2,0.0247884982065931,0.99431176673024
"CA_San Francisco_C18_C_1021",2,2,NA,NA
"CA_San Francisco_C19_C_1022",4,3,0.00684715681898454,0.999916651455104
"CA_San Francisco_C2_C_1023",2,1,NA,NA
"CA_San Francisco_C20_C_1024",6,3,0.0305419001135244,0.99789240109718
"CA_San Francisco_C21_C_1025",12,5,0.0392416675858555,0.99895067735406
"CA_San Francisco_C22_C_1026",4,3,0.00684715681898454,0.999916651455104
"CA_San Francisco_C23_C_1027",2,2,NA,NA
"CA_San Francisco_C24_C_1028",13,2,0.0257212859421922,0.991858032998813
"CA_San Francisco_C26_C_1031",8,5,0.0412101262349818,0.999042984933424
"CA_San Francisco_C27_C_1032",6,3,0.0149663495039215,0.999529027797839
"CA_San Francisco_C5_C_1038",2,1,NA,NA
"CA_San Francisco_C6_C_1039",2,2,NA,NA
"CA_San Francisco_C7_C_1040",5,5,NA,NA
"CA_San Francisco_D10_D_1044",2,2,NA,NA
"CA_San Francisco_D11_D_1046",4,3,0.00684715681898454,0.999916651455104
"CA_San Francisco_D12_D_1047",2,1,NA,NA
"CA_San Francisco_D13_D_1048",31,5,0.0237297121822358,0.999561388272363
"CA_San Francisco_D14_D_1049",2,2,NA,NA
"CA_San Francisco_D15_D_1050",4,3,0.00684715681898454,0.999916651455104
"CA_San Francisco_D16_D_1051",2,2,NA,NA
"CA_San Francisco_D17_D_1052",3,3,NA,NA
"CA_San Francisco_D2_D_1053",2,1,NA,NA
"CA_San Francisco_D4_D_1056",2,2,NA,NA
"CA_San Francisco_D5_D_1057",3,2,NA,NA
"CA_San Francisco_D6_D_1058",2,2,NA,NA
"CA_San Francisco_D8_D_1060",8,5,0.0352878602133149,0.99924078239533
"CA_San Francisco_NA_B_1063",7,5,0.0184744559000108,0.999810909881063
"CA_San Jose_A1_A_1065",16,4,0.0450983139789755,0.997534250072598
"CA_San Jose_A2_A_1066",2,2,NA,NA
"CA_San Jose_B2_B_1068",2,2,NA,NA
"CA_San Jose_B3_B_1070",4,2,NA,NA
"CA_San Jose_B5_B_1072",2,2,NA,NA
"CA_San Jose_C12_C_1078",10,3,0.0221407966313432,0.998614164622935
"CA_San Jose_C14_C_1081",25,3,0.0732323023585566,0.974820295652115
"CA_San Jose_C2_C_1083",2,2,NA,NA
"CA_San Jose_C7_C_1088",2,1,NA,NA
"CA_San Jose_D11_D_1095",8,4,0.0406229822867029,0.998174725015636
"CA_San Jose_D2_D_1096",13,7,0.0161241569667655,0.999922327944793
"CA_Stockton_C9_C_1137",2,2,NA,NA
"CO_Denver_A1_A_1149",3,2,NA,NA
"CO_Denver_B1_B_1155",3,3,NA,NA
"CO_Denver_B12_B_1158",2,2,NA,NA
"CO_Denver_B2_B_1159",3,3,NA,NA
"CO_Denver_B3_B_1160",3,1,NA,NA
"CO_Denver_B7_B_1165",2,2,NA,NA
"CO_Denver_B8_B_1166",7,3,0.0350527282971499,0.997032098872899
"CO_Denver_C1_C_1168",2,2,NA,NA
"CO_Denver_C10_C_1169",10,6,0.0211936368295411,0.999817515254578
"CO_Denver_C10_C_1170",5,2,0.0240310806473435,0.995122526713859
"CO_Denver_C11_C_1171",3,2,NA,NA
"CO_Denver_C12_C_1172",6,2,0.0247884982065931,0.99431176673024
"CO_Denver_C13_C_1173",13,3,0.0273263401435873,0.997904772263323
"CO_Denver_C14_C_1174",7,4,0.0336000624320332,0.998814781099918
"CO_Denver_C15_C_1175",2,1,NA,NA
"CO_Denver_C15_C_1176",5,2,0.0240310806473435,0.995122526713859
"CO_Denver_C17_C_1178",2,1,NA,NA
"CO_Denver_C18_C_1179",6,2,0.0228442367866804,0.995888074756456
"CO_Denver_C19_C_1180",4,2,0.0193729656210985,0.99725486228512
"CO_Denver_C2_C_1181",3,2,NA,NA
"CO_Denver_C20_C_1182",4,2,0.0193729656210985,0.99725486228512
"CO_Denver_C4_C_1184",5,3,0.0192610453171459,0.999239778961662
"CO_Denver_C5_C_1185",6,3,0.0149663495039215,0.999529027797839
"CO_Denver_C7_C_1187",17,4,0.0198425368981574,0.999475983233188
"CO_Denver_C8_C_1188",4,2,NA,NA
"CO_Denver_D10_D_1191",2,1,NA,NA
"CO_Denver_D12_D_1193",5,3,0.0192610453171459,0.999239778961662
"CO_Denver_D14_D_1195",2,1,NA,NA
"CO_Denver_D15_D_1196",3,2,NA,NA
"CO_Denver_D2_D_1198",4,2,NA,NA
"CO_Denver_D6_D_1206",21,4,0.0323101780194604,0.998273217717603
"CO_Denver_D8_D_1208",3,2,NA,NA
"CO_Denver_D9_D_1209",6,3,0.0149663495039215,0.999529027797839
"CO_Pueblo_A5_A_1214",2,1,NA,NA
"CO_Pueblo_B2_B_1217",2,2,NA,NA
"CO_Pueblo_B5_B_1220",4,1,NA,NA
"CO_Pueblo_B6_B_1221",5,1,NA,NA
"CO_Pueblo_C7_C_1229",3,2,NA,NA
"CO_Pueblo_D1_D_1233",2,2,NA,NA
"CO_Pueblo_D9_D_1242",2,1,NA,NA
"CT_Hartford_B1_B_1252",4,4,NA,NA
"CT_Hartford_B2_B_1253",5,3,0.0192610453171459,0.999239778961662
"CT_Hartford_D3_D_1286",3,2,NA,NA
"CT_New Britain_B8_B_1294",3,3,NA,NA
"CT_New Britain_C9_C_1296",3,3,NA,NA
"CT_New Haven_A3_A_1300",3,3,NA,NA
"CT_New Haven_A5_A_1302",10,9,0.00243733904829687,0.99999908956507
"CT_New Haven_A6_A_1303",6,5,0.00453850627568286,0.999989006054452
"CT_New Haven_B3_B_1309",2,2,NA,NA
"CT_New Haven_B4_B_1310",13,5,0.0373850316754791,0.999068811752834
"CT_New Haven_C12_C_1320",2,1,NA,NA
"CT_New Haven_C14_C_1322",2,2,NA,NA
"CT_New Haven_C2_C_1328",4,3,0.00684715681898454,0.999916651455104
"CT_New Haven_C5_C_1332",14,6,0.0283231777556697,0.999646418205713
"CT_New Haven_C8_C_1336",9,2,0.0205259388367305,0.995541544778367
"CT_New Haven_C9_C_1337",4,2,NA,NA
"CT_Stamford, Darien, and New Canaan_A2_A_1351",3,2,NA,NA
"CT_Stamford, Darien, and New Canaan_A8_A_1357",13,6,0.028544774125062,0.999656735002547
"CT_Stamford, Darien, and New Canaan_C1_C_1368",2,2,NA,NA
"CT_Waterbury_B1_B_1380",4,3,0.00684715681898454,0.999916651455104
"CT_Waterbury_C4_C_1388",2,2,NA,NA
"FL_Jacksonville_A2_A_1399",5,1,NA,NA
"FL_Jacksonville_B2_B_1403",4,3,0.00684715681898454,0.999916651455104
"FL_Jacksonville_B3_B_1406",6,1,NA,NA
"FL_Miami_A1_A_1446",3,2,NA,NA
"FL_Miami_A10_A_1447",7,5,0.0184744559000108,0.999810909881063
"FL_Miami_A14_A_1451",15,1,NA,NA
"FL_Miami_A15_A_1452",7,4,0.0062697901891918,0.999960527596199
"FL_Miami_A8_A_1467",2,1,NA,NA
"FL_Miami_B15_B_1485",3,1,NA,NA
"FL_Miami_B18_B_1488",5,2,0.0240310806473435,0.995122526713859
"FL_Miami_B19_B_1489",5,3,0.0192610453171459,0.999239778961662
"FL_Miami_B22_B_1493",8,5,0.00322797172397722,0.999993855130195
"FL_Miami_B25_B_1496",2,2,NA,NA
"FL_Miami_B3_B_1497",3,2,NA,NA
"FL_Miami_B8_B_1503",3,2,NA,NA
"FL_Miami_C11_C_1508",3,1,NA,NA
"FL_Miami_C12_C_1512",9,4,0.021578652091331,0.999476338410296
"FL_Miami_C14_C_1516",2,2,NA,NA
"FL_Miami_C15_C_1517",7,4,0.0336000624320332,0.998814781099918
"FL_Miami_C18_C_1520",4,4,NA,NA
"FL_Miami_C2_C_1522",3,2,NA,NA
"FL_Miami_C5_C_1527",2,2,NA,NA
"FL_Miami_C9_C_1533",5,3,0.0192610453171459,0.999239778961662
"FL_Miami_D6_D_1553",9,2,0.0205259388367305,0.995541544778367
"FL_Miami_D7_D_1558",3,3,NA,NA
"FL_St. Petersburg_A1_A_1561",5,3,0.0192610453171459,0.999239778961662
"FL_St. Petersburg_A2_A_1562",4,2,NA,NA
"FL_St. Petersburg_B1_B_1566",5,2,0.0240310806473435,0.995122526713859
"FL_St. Petersburg_C1_C_1575",4,4,NA,NA
"FL_St. Petersburg_C13_C_1579",3,2,NA,NA
"FL_St. Petersburg_C14_C_1581",4,3,0.00684715681898454,0.999916651455104
"FL_St. Petersburg_C2_C_1587",4,2,NA,NA
"FL_St. Petersburg_C2_C_1588",2,2,NA,NA
"FL_St. Petersburg_C4_C_1591",12,2,0.0196475524820729,0.99561898173849
"FL_St. Petersburg_C6_C_1593",2,2,NA,NA
"FL_St. Petersburg_D1_D_1597",12,8,0.0261251796662563,0.999854204123915
"FL_St. Petersburg_D10_D_1598",2,2,NA,NA
"FL_St. Petersburg_D12_D_1601",2,2,NA,NA
"FL_St. Petersburg_D8_D_1611",2,2,NA,NA
"FL_Tampa_B1_B_1618",4,4,NA,NA
"FL_Tampa_B3_B_1620",2,1,NA,NA
"FL_Tampa_C2_C_1624",3,1,NA,NA
"FL_Tampa_C3_C_1625",4,1,NA,NA
"FL_Tampa_C8_C_1630",4,2,NA,NA
"FL_Tampa_D6_D_1637",2,2,NA,NA
"GA_Atlanta_A1_A_1639",2,2,NA,NA
"GA_Atlanta_B13_B_1653",3,3,NA,NA
"GA_Atlanta_B14_B_1654",7,5,0.0184744559000108,0.999810909881063
"GA_Atlanta_B16_B_1656",2,1,NA,NA
"GA_Atlanta_B26_B_1667",8,2,0.0222703835654347,0.99490853870906
"GA_Atlanta_B3_B_1670",2,2,NA,NA
"GA_Atlanta_C15_C_1685",4,3,0.00684715681898454,0.999916651455104
"GA_Atlanta_C16_C_1686",2,2,NA,NA
"GA_Atlanta_C20_C_1691",3,3,NA,NA
"GA_Atlanta_C26_C_1697",3,2,NA,NA
"GA_Atlanta_C7_C_1720",9,3,0.0350471615637518,0.996784799726931
"GA_Atlanta_C8_C_1721",2,1,NA,NA
"GA_Atlanta_D11_D_1725",5,4,0.00560201505032432,0.999972276879307
"GA_Atlanta_D19_D_1735",3,1,NA,NA
"GA_Atlanta_D21_D_1738",4,3,0.00684715681898454,0.999916651455104
"GA_Atlanta_D25_D_1742",2,2,NA,NA
"GA_Atlanta_D7_D_1756",2,2,NA,NA
"GA_Savannah_B5_B_1868",4,1,NA,NA
"GA_Savannah_C14_C_1875",2,2,NA,NA
"IA_Council Bluffs_D_D_1901",2,2,NA,NA
"IA_Davenport_B3A_B_1914",2,2,NA,NA
"IA_Davenport_C3_C_1920",2,2,NA,NA
"IA_Davenport_C5_C_1922",2,2,NA,NA
"IA_Davenport_D2_D_1931",4,4,NA,NA
"IA_Des Moines_A1_A_1937",10,6,0.0191228442650617,0.999856460885209
"IA_Des Moines_A4_A_1940",3,3,NA,NA
"IA_Des Moines_B1_B_1943",2,2,NA,NA
"IA_Des Moines_C3_C_1952",2,2,NA,NA
"IA_Des Moines_C3_C_1953",2,2,NA,NA
"IA_Des Moines_C6_C_1956",3,3,NA,NA
"IA_Sioux City_D1_D_1997",3,3,NA,NA
"IA_Waterloo_B4_B_2013",4,2,0.0193729656210985,0.99725486228512
"IA_Waterloo_C1_C_2014",3,2,NA,NA
"IL_Aurora_B2_B_2034",2,2,NA,NA
"IL_Chicago_A17_A_2064",5,4,0.00560201505032432,0.999972276879307
"IL_Chicago_A22_A_2070",4,4,NA,NA
"IL_Chicago_A24_A_2072",2,2,NA,NA
"IL_Chicago_A25_A_2073",8,4,0.012210200688383,0.999839704086169
"IL_Chicago_A26_A_2074",3,2,NA,NA
"IL_Chicago_A29_A_2077",5,2,0.0240310806473435,0.995122526713859
"IL_Chicago_A33_A_2082",9,4,0.0256688413269706,0.999298892201499
"IL_Chicago_A4_A_2087",2,2,NA,NA
"IL_Chicago_B104_B_2099",2,2,NA,NA
"IL_Chicago_B106_B_2101",13,8,0.00901576258523666,0.999982528407728
"IL_Chicago_B107_B_2102",2,2,NA,NA
"IL_Chicago_B122_B_2119",3,2,NA,NA
"IL_Chicago_B124_B_2121",2,2,NA,NA
"IL_Chicago_B13_B_2127",3,1,NA,NA
"IL_Chicago_B16_B_2133",2,1,NA,NA
"IL_Chicago_B25_B_2143",3,2,NA,NA
"IL_Chicago_B28_B_2146",2,1,NA,NA
"IL_Chicago_B35_B_2154",2,1,NA,NA
"IL_Chicago_B38_B_2157",3,2,NA,NA
"IL_Chicago_B39_B_2158",2,2,NA,NA
"IL_Chicago_B43_B_2163",2,2,NA,NA
"IL_Chicago_B44_B_2164",7,6,0.00376486817975351,0.999994909742269
"IL_Chicago_B52_B_2173",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_B53_B_2174",6,3,0.0305419001135244,0.99789240109718
"IL_Chicago_B56_B_2177",3,2,NA,NA
"IL_Chicago_B57_B_2178",4,2,0.0193729656210985,0.99725486228512
"IL_Chicago_B59_B_2180",2,2,NA,NA
"IL_Chicago_B6_B_2181",3,3,NA,NA
"IL_Chicago_B61_B_2183",8,4,0.012210200688383,0.999839704086169
"IL_Chicago_B63_B_2185",4,4,NA,NA
"IL_Chicago_B64_B_2186",5,3,0.0192610453171459,0.999239778961662
"IL_Chicago_B74_B_2197",5,3,0.0192610453171459,0.999239778961662
"IL_Chicago_B75_B_2198",2,1,NA,NA
"IL_Chicago_B76_B_2199",5,2,0.0329556642851461,0.992457806885588
"IL_Chicago_B78_B_2201",3,1,NA,NA
"IL_Chicago_B84_B_2208",10,2,NA,NA
"IL_Chicago_B90_B_2216",2,2,NA,NA
"IL_Chicago_B91_B_2217",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_B94_B_2220",3,3,NA,NA
"IL_Chicago_B97_B_2223",2,1,NA,NA
"IL_Chicago_B98_B_2224",2,2,NA,NA
"IL_Chicago_C112_C_2241",2,2,NA,NA
"IL_Chicago_C117_C_2246",2,2,NA,NA
"IL_Chicago_C118_C_2247",8,3,0.0111223237982325,0.999694270632173
"IL_Chicago_C119_C_2248",6,4,0.0193014138561595,0.999636467987627
"IL_Chicago_C122_C_2252",3,2,NA,NA
"IL_Chicago_C123_C_2253",2,2,NA,NA
"IL_Chicago_C137_C_2272",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C138_C_2273",5,3,0.0313924746586254,0.998133546467439
"IL_Chicago_C139_C_2274",3,2,NA,NA
"IL_Chicago_C141_C_2277",6,4,0.0193014138561595,0.999636467987627
"IL_Chicago_C142_C_2278",2,1,NA,NA
"IL_Chicago_C152_C_2289",2,2,NA,NA
"IL_Chicago_C153_C_2290",2,1,NA,NA
"IL_Chicago_C156_C_2293",2,1,NA,NA
"IL_Chicago_C161_C_2299",2,2,NA,NA
"IL_Chicago_C162_C_2300",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C166_C_2304",6,3,0.0305419001135244,0.99789240109718
"IL_Chicago_C170_C_2309",2,2,NA,NA
"IL_Chicago_C180_C_2320",3,2,NA,NA
"IL_Chicago_C187_C_2327",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C190_C_2331",2,2,NA,NA
"IL_Chicago_C192_C_2333",2,2,NA,NA
"IL_Chicago_C208_C_2351",6,2,0.0247884982065931,0.99431176673024
"IL_Chicago_C209_C_2352",10,1,NA,NA
"IL_Chicago_C211_C_2355",2,1,NA,NA
"IL_Chicago_C213_C_2357",3,2,NA,NA
"IL_Chicago_C215_C_2359",30,6,0.0471807040339571,0.998765470563922
"IL_Chicago_C22_C_2364",2,2,NA,NA
"IL_Chicago_C238_C_2384",3,1,NA,NA
"IL_Chicago_C24_C_2386",7,4,0.0062697901891918,0.999960527596199
"IL_Chicago_C244_C_2391",7,4,0.0522450832156431,0.997427925244418
"IL_Chicago_C26_C_2411",2,1,NA,NA
"IL_Chicago_C274_C_2427",5,1,NA,NA
"IL_Chicago_C28_C_2432",3,3,NA,NA
"IL_Chicago_C46_C_2453",2,1,NA,NA
"IL_Chicago_C47_C_2454",6,1,NA,NA
"IL_Chicago_C48_C_2455",2,2,NA,NA
"IL_Chicago_C52_C_2460",3,2,NA,NA
"IL_Chicago_C55_C_2463",14,7,0.0117219053320232,0.999959276555689
"IL_Chicago_C57_C_2465",2,2,NA,NA
"IL_Chicago_C59_C_2467",24,7,0.0311106682143544,0.999668084523145
"IL_Chicago_C60_C_2469",5,3,0.0313924746586254,0.998133546467439
"IL_Chicago_C61_C_2470",8,2,NA,NA
"IL_Chicago_C67_C_2476",5,4,0.00560201505032432,0.999972276879307
"IL_Chicago_C69_C_2478",4,2,0.0193729656210985,0.99725486228512
"IL_Chicago_C7_C_2479",2,2,NA,NA
"IL_Chicago_C72_C_2482",3,2,NA,NA
"IL_Chicago_C74_C_2484",4,2,0.0193729656210985,0.99725486228512
"IL_Chicago_C75_C_2485",5,3,0.0192610453171459,0.999239778961662
"IL_Chicago_C76_C_2486",9,5,0.017108517388675,0.999818178749771
"IL_Chicago_C77_C_2487",2,2,NA,NA
"IL_Chicago_C79_C_2489",7,4,0.0336000624320332,0.998814781099918
"IL_Chicago_C8_C_2490",2,2,NA,NA
"IL_Chicago_C80_C_2491",6,4,0.0193014138561595,0.999636467987627
"IL_Chicago_C81_C_2492",2,2,NA,NA
"IL_Chicago_C84_C_2495",6,1,NA,NA
"IL_Chicago_C85_C_2496",24,4,0.0220020126473053,0.999362054533801
"IL_Chicago_C87_C_2498",10,4,0.0432941038173088,0.997786501906703
"IL_Chicago_C88_C_2499",2,2,NA,NA
"IL_Chicago_C89_C_2500",5,3,0.0192610453171459,0.999239778961662
"IL_Chicago_C92_C_2504",2,2,NA,NA
"IL_Chicago_D10_D_2513",3,3,NA,NA
"IL_Chicago_D115_D_2532",3,1,NA,NA
"IL_Chicago_D117_D_2534",3,3,NA,NA
"IL_Chicago_D12_D_2537",2,2,NA,NA
"IL_Chicago_D122_D_2540",3,3,NA,NA
"IL_Chicago_D13_D_2551",6,4,0.0234296681044113,0.999490607204192
"IL_Chicago_D15_D_2558",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_D2_D_2563",2,2,NA,NA
"IL_Chicago_D25_D_2569",3,2,NA,NA
"IL_Chicago_D28_D_2572",2,2,NA,NA
"IL_Chicago_D29_D_2573",30,4,0.0479041632204219,0.99584822737737
"IL_Chicago_D31_D_2576",2,2,NA,NA
"IL_Chicago_D32_D_2577",3,3,NA,NA
"IL_Chicago_D38_D_2583",5,4,0.00560201505032432,0.999972276879307
"IL_Chicago_D40_D_2586",2,2,NA,NA
"IL_Chicago_D41_D_2587",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_D42_D_2588",3,2,NA,NA
"IL_Chicago_D43_D_2589",2,1,NA,NA
"IL_Chicago_D53_D_2602",10,2,0.018828547681683,0.996163266149335
"IL_Chicago_D57_D_2606",2,2,NA,NA
"IL_Chicago_D61_D_2611",9,2,NA,NA
"IL_Chicago_D62_D_2612",5,3,0.0192610453171459,0.999239778961662
"IL_Chicago_D72_D_2623",2,2,NA,NA
"IL_Chicago_D74_D_2627",5,3,0.0192610453171459,0.999239778961662
"IL_Chicago_D82_D_2636",2,2,NA,NA
"IL_Chicago_D83_D_2637",6,1,NA,NA
"IL_Chicago_D9_D_2644",2,1,NA,NA
"IL_Joliet_A1_A_2738",4,3,0.00684715681898454,0.999916651455104
"IL_Joliet_C7_C_2760",2,2,NA,NA
"IL_Peoria_B4_B_2781",6,6,NA,NA
"IL_Peoria_B6_B_2783",2,1,NA,NA
"IL_Peoria_C5_C_2789",4,4,NA,NA
"IL_Rockford_C8_C_2823",2,1,NA,NA
"IL_Springfield_A4_A_2849",2,2,NA,NA
"IL_Springfield_C5_C_2859",4,2,0.0193729656210985,0.99725486228512
"IN_Fort Wayne_B5_B_2922",3,1,NA,NA
"IN_Fort Wayne_C3_C_2946",2,2,NA,NA
"IN_Fort Wayne_C7_C_2952",2,2,NA,NA
"IN_Indianapolis_A1_A_2966",31,8,0.0908712630895216,0.99769031373622
"IN_Indianapolis_A2_A_2967",8,4,0.040642754253005,0.99834139007915
"IN_Indianapolis_B12_B_2975",13,4,0.00490102589149174,0.999969287260702
"IN_Indianapolis_B2_B_2982",3,3,NA,NA
"IN_Indianapolis_B9_B_2989",2,2,NA,NA
"IN_Indianapolis_C1_C_2990",2,2,NA,NA
"IN_Indianapolis_C1_C_2991",23,7,0.0553426135317946,0.998854292774386
"IN_Indianapolis_C11_C_2993",2,2,NA,NA
"IN_Indianapolis_C2_C_3003",2,1,NA,NA
"IN_Indianapolis_C3_C_3010",3,2,NA,NA
"IN_Indianapolis_C4_C_3013",5,3,0.0192610453171459,0.999239778961662
"IN_Indianapolis_C5_C_3015",31,7,0.0490427516484475,0.999022041242295
"IN_Indianapolis_D21_D_3040",36,6,0.0549109974069276,0.998319104238603
"IN_Indianapolis_D25_D_3045",2,1,NA,NA
"IN_Lake Co. Gary_C11_C_3088",5,4,0.00560201505032432,0.999972276879307
"IN_Lake Co. Gary_C3_C_3104",2,2,NA,NA
"IN_Lake Co. Gary_C4_C_3105",2,1,NA,NA
"IN_Lake Co. Gary_D6_D_3138",10,1,NA,NA
"IN_Muncie_B1_B_3151",2,2,NA,NA
"IN_Muncie_B2_B_3152",3,2,NA,NA
"IN_South Bend_A4_A_3186",3,3,NA,NA
"IN_South Bend_B5_B_3198",4,4,NA,NA
"IN_South Bend_B9_B_3202",2,1,NA,NA
"IN_South Bend_C4_C_3208",2,2,NA,NA
"IN_South Bend_C5_C_3209",2,2,NA,NA
"IN_Terre Haute_C4_C_3243",2,2,NA,NA
"IN_Terre Haute_D9_D_3264",97,4,0.0553009060009308,0.995945268483747
"KS_Topeka_A4_A_3268",2,2,NA,NA
"KS_Wichita_A1_A_3306",2,2,NA,NA
"KY_Covington_A8_A_3352",4,2,0.0193729656210985,0.99725486228512
"KY_Lexington_C4_C_3409",2,1,NA,NA
"KY_Lexington_C5_C_3410",3,3,NA,NA
"KY_Lexington_C6_C_3411",21,5,0.0310573811625803,0.999296783154757
"KY_Louisville_A6_A_3428",9,4,0.0431958626847307,0.997856917966166
"KY_Louisville_B10_B_3432",6,2,0.0247884982065931,0.99431176673024
"KY_Louisville_B13_B_3435",2,2,NA,NA
"KY_Louisville_B8_B_3445",2,2,NA,NA
"KY_Louisville_C13_C_3451",2,2,NA,NA
"KY_Louisville_C14_C_3452",6,1,NA,NA
"KY_Louisville_C6_C_3460",2,1,NA,NA
"KY_Louisville_C7_C_3461",3,1,NA,NA
"KY_Louisville_C8_C_3462",2,1,NA,NA
"KY_Louisville_D5_D_3472",3,2,NA,NA
"LA_New Orleans_B22_B_3503",3,2,NA,NA
"LA_New Orleans_B3_B_3504",2,1,NA,NA
"LA_New Orleans_C11_C_3515",3,2,NA,NA
"LA_New Orleans_C34_C_3546",2,1,NA,NA
"LA_New Orleans_C47_C_3561",3,2,NA,NA
"LA_New Orleans_C49_C_3563",2,2,NA,NA
"LA_New Orleans_D35_D_3609",2,2,NA,NA
"LA_New Orleans_D36_D_3610",5,3,0.0192610453171459,0.999239778961662
"LA_New Orleans_D9_D_3628",4,1,NA,NA
"LA_Shreveport_D1_D_3649",2,2,NA,NA
"MA_Arlington_A2_A_3660",3,3,NA,NA
"MA_Arlington_B1_B_3662",4,2,NA,NA
"MA_Arlington_B4_B_3666",2,1,NA,NA
"MA_Arlington_B6_B_3668",6,2,NA,NA
"MA_Arlington_B7_B_3669",3,1,NA,NA
"MA_Arlington_B8_B_3670",2,2,NA,NA
"MA_Arlington_B9_B_3671",5,4,0.00560201505032432,0.999972276879307
"MA_Arlington_C2_C_3673",7,3,0.0350527282971499,0.997032098872899
"MA_Arlington_C3_C_3674",2,2,NA,NA
"MA_Arlington_C4_C_3675",4,2,NA,NA
"MA_Belmont_A1_A_3676",45,8,0.0484790145304523,0.999235224404367
"MA_Belmont_A2_A_3677",2,2,NA,NA
"MA_Belmont_B1_B_3680",4,4,NA,NA
"MA_Belmont_C1_C_3687",2,2,NA,NA
"MA_Boston_A1_A_3692",28,4,0.0203632543836209,0.999326392936183
"MA_Boston_B2_B_3694",4,2,NA,NA
"MA_Boston_B3_B_3695",7,3,0.0145206191364796,0.999517602758961
"MA_Boston_B4_B_3696",8,2,0.0148191129522163,0.997956425053847
"MA_Boston_B5_B_3697",33,5,0.0431650640461966,0.998343209178714
"MA_Boston_C1_C_3701",21,3,0.060146264520159,0.984803205082126
"MA_Boston_C10_C_3702",4,2,0.0193729656210985,0.99725486228512
"MA_Boston_C12_C_3704",12,2,NA,NA
"MA_Boston_C13_C_3705",3,2,NA,NA
"MA_Boston_C14_C_3706",175,12,0.0829328800537694,0.999135331544326
"MA_Boston_C15_C_3707",10,4,0.0156583612662096,0.99972677567129
"MA_Boston_C16_C_3708",4,4,NA,NA
"MA_Boston_C17_C_3709",3,3,NA,NA
"MA_Boston_C3_C_3712",16,5,0.052328784484263,0.997948757953798
"MA_Boston_C5_C_3714",3,1,NA,NA
"MA_Boston_C6_C_3715",58,11,0.163110557249605,0.996090323511644
"MA_Boston_C8_C_3717",6,3,0.0305419001135244,0.99789240109718
"MA_Boston_C9_C_3718",5,4,0.00560201505032432,0.999972276879307
"MA_Boston_D1_D_3719",5,2,0.0240310806473435,0.995122526713859
"MA_Boston_D10_D_3720",2,2,NA,NA
"MA_Boston_D11_D_3721",4,3,0.00684715681898454,0.999916651455104
"MA_Boston_D4_D_3725",3,1,NA,NA
"MA_Boston_D5_D_3726",4,4,NA,NA
"MA_Boston_D7_D_3728",13,3,0.0374855433889782,0.995373005348126
"MA_Boston_D8_D_3729",12,5,0.0147995687868107,0.999854149679526
"MA_Boston_D9_D_3730",6,2,0.0228442367866804,0.995888074756456
"MA_Braintree_A1_A_3731",2,2,NA,NA
"MA_Braintree_B1_B_3732",2,2,NA,NA
"MA_Brockton_C1_C_3745",2,2,NA,NA
"MA_Brockton_C2_C_3747",2,2,NA,NA
"MA_Brockton_C5_C_3750",2,2,NA,NA
