"Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio"
"CO_Denver_C7_C_1187",22,15,55.255390736062,0.545454545454545,27.146672569289,1.46666666666667
"CT_Hartford_A5_A_1248",2,2,NA,NA,NA,1
"CT_Hartford_A6_A_1249",2,2,NA,NA,NA,1
"CT_New Haven_A5_A_1302",6,6,NA,NA,NA,1
"CT_New Haven_B3_B_1309",2,2,NA,NA,NA,1
"CT_Stamford, Darien, and New Canaan_A8_A_1357",5,5,NA,NA,NA,1
"FL_Jacksonville_B2_B_1403",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1
"FL_Jacksonville_C1_C_1413",2,2,NA,NA,NA,1
"FL_Jacksonville_C2_C_1416",10,10,NA,NA,NA,1
"FL_Jacksonville_C5_C_1426",6,6,NA,NA,NA,1
"FL_Jacksonville_D1_D_1432",2,2,NA,NA,NA,1
"FL_Jacksonville_D1_D_1440",14,14,NA,NA,NA,1
"FL_Miami_A10_A_1447",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"FL_Miami_B19_B_1489",2,2,NA,NA,NA,1
"FL_Miami_C14_C_1516",3,3,NA,NA,NA,1
"FL_Miami_C15_C_1517",2,2,NA,NA,NA,1
"FL_Miami_C2_C_1522",3,3,NA,NA,NA,1
"FL_St. Petersburg_B1_B_1566",2,2,NA,NA,NA,1
"FL_St. Petersburg_C3_C_1590",7,7,NA,NA,NA,1
"FL_St. Petersburg_C4_C_1591",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"FL_Tampa_A1_A_1613",40,40,NA,NA,NA,1
"FL_Tampa_A2_A_1614",2,2,NA,NA,NA,1
"FL_Tampa_B1_B_1618",2,2,NA,NA,NA,1
"FL_Tampa_B4_B_1621",2,1,NA,NA,NA,2
"GA_Atlanta_A1_A_1639",2,2,NA,NA,NA,1
"GA_Atlanta_A8_A_1646",2,2,NA,NA,NA,1
"GA_Atlanta_B13_B_1653",3,3,NA,NA,NA,1
"GA_Atlanta_B14_B_1654",42,33,199.741427743126,0.666666666666664,16.5213598264848,1.27272727272727
"GA_Atlanta_B16_B_1656",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"GA_Atlanta_B21_B_1662",2,2,NA,NA,NA,1
"GA_Atlanta_B3_B_1670",2,2,NA,NA,NA,1
"GA_Atlanta_B8_B_1676",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"GA_Atlanta_C15_C_1685",9,7,34.3694687458318,0.666666666666666,20.366913587656,1.28571428571429
"GA_Atlanta_C18_C_1688",2,2,NA,NA,NA,1
"GA_Atlanta_C20_C_1691",10,8,32.2345369252064,0.6,24.8181012141181,1.25
"GA_Atlanta_C23_C_1694",7,7,NA,NA,NA,1
"GA_Atlanta_C25_C_1696",2,2,NA,NA,NA,1
"GA_Atlanta_C26_C_1697",2,2,NA,NA,NA,1
"GA_Atlanta_C27_C_1698",2,2,NA,NA,NA,1
"GA_Atlanta_C41_C_1715",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"GA_Atlanta_C8_C_1721",9,7,24.7494921140843,0.555555555555555,28.2834086765622,1.28571428571429
"GA_Atlanta_D10_D_1724",5,5,NA,NA,NA,1
"GA_Atlanta_D11_D_1725",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"GA_Atlanta_D17_D_1732",7,7,NA,NA,NA,1
"GA_Atlanta_D21_D_1738",2,2,NA,NA,NA,1
"GA_Atlanta_D7_D_1756",3,2,NA,NA,NA,1.5
"GA_Augusta_C3_C_1774",4,4,NA,NA,NA,1
"GA_Augusta_D1_D_1781",3,3,NA,NA,NA,1
"GA_Savannah_B5_B_1868",2,2,NA,NA,NA,1
"IA_Davenport_B3A_B_1914",2,2,NA,NA,NA,1
"IA_Des Moines_A1_A_1937",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"IA_Des Moines_C3_C_1953",3,3,NA,NA,NA,1
"IA_Des Moines_C6_C_1956",2,2,NA,NA,NA,1
"IA_Sioux City_B4_B_1987",2,2,NA,NA,NA,1
"IL_Chicago_A16_A_2063",3,3,NA,NA,NA,1
"IL_Chicago_A28_A_2076",14,10,28.3805614917642,0.428571428571429,35.2353846237395,1.4
"IL_Chicago_A29_A_2077",11,9,56.2465483535725,0.727272727272727,16.0009818619001,1.22222222222222
"IL_Chicago_B101_B_2096",4,4,NA,NA,NA,1
"IL_Chicago_B104_B_2099",5,5,NA,NA,NA,1
"IL_Chicago_B106_B_2101",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"IL_Chicago_B25_B_2143",2,2,NA,NA,NA,1
"IL_Chicago_B42_B_2162",3,3,NA,NA,NA,1
"IL_Chicago_B43_B_2163",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"IL_Chicago_B47_B_2167",3,3,NA,NA,NA,1
"IL_Chicago_B49_B_2169",2,2,NA,NA,NA,1
"IL_Chicago_B56_B_2177",149,89,228.042309226037,0.369127516778519,39.0278454476544,1.67415730337079
"IL_Chicago_B57_B_2178",2,2,NA,NA,NA,1
"IL_Chicago_B64_B_2186",2,2,NA,NA,NA,1
"IL_Chicago_B66_B_2188",2,2,NA,NA,NA,1
"IL_Chicago_B72_B_2195",2,2,NA,NA,NA,1
"IL_Chicago_B9_B_2215",3,3,NA,NA,NA,1
"IL_Chicago_B90_B_2216",2,2,NA,NA,NA,1
"IL_Chicago_B94_B_2220",2,2,NA,NA,NA,1
"IL_Chicago_C10_C_2227",2,2,NA,NA,NA,1
"IL_Chicago_C112_C_2241",2,1,NA,NA,NA,2
"IL_Chicago_C118_C_2247",7,4,11.642641734416,0.428571428571429,34.3564638614265,1.75
"IL_Chicago_C119_C_2248",7,5,12.7895845884099,0.428571428571429,39.094311198591,1.4
"IL_Chicago_C122_C_2252",4,4,NA,NA,NA,1
"IL_Chicago_C138_C_2273",2,2,NA,NA,NA,1
"IL_Chicago_C142_C_2278",4,4,NA,NA,NA,1
"IL_Chicago_C154_C_2291",2,2,NA,NA,NA,1
"IL_Chicago_C155_C_2292",3,2,NA,NA,NA,1.5
"IL_Chicago_C210_C_2354",2,2,NA,NA,NA,1
"IL_Chicago_C213_C_2357",2,2,NA,NA,NA,1
"IL_Chicago_C215_C_2359",3,3,NA,NA,NA,1
"IL_Chicago_C24_C_2386",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"IL_Chicago_C27_C_2422",3,3,NA,NA,NA,1
"IL_Chicago_C28_C_2432",2,2,NA,NA,NA,1
"IL_Chicago_C39_C_2444",4,4,NA,NA,NA,1
"IL_Chicago_C44_C_2451",3,2,NA,NA,NA,1.5
"IL_Chicago_C45_C_2452",3,3,NA,NA,NA,1
"IL_Chicago_C47_C_2454",2,2,NA,NA,NA,1
"IL_Chicago_C50_C_2458",3,3,NA,NA,NA,1
"IL_Chicago_C55_C_2463",2,2,NA,NA,NA,1
"IL_Chicago_C58_C_2466",2,2,NA,NA,NA,1
"IL_Chicago_C59_C_2467",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333
"IL_Chicago_C61_C_2470",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125
"IL_Chicago_C63_C_2472",3,2,NA,NA,NA,1.5
"IL_Chicago_C68_C_2477",2,2,NA,NA,NA,1
"IL_Chicago_C69_C_2478",4,4,NA,NA,NA,1
"IL_Chicago_C72_C_2482",4,4,NA,NA,NA,1
"IL_Chicago_C74_C_2484",2,1,NA,NA,NA,2
"IL_Chicago_C75_C_2485",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"IL_Chicago_C79_C_2489",3,3,NA,NA,NA,1
"IL_Chicago_C8_C_2490",2,2,NA,NA,NA,1
"IL_Chicago_C80_C_2491",3,3,NA,NA,NA,1
"IL_Chicago_C85_C_2496",4,4,NA,NA,NA,1
"IL_Chicago_C87_C_2498",3,3,NA,NA,NA,1
"IL_Chicago_C89_C_2500",2,2,NA,NA,NA,1
"IL_Chicago_D10_D_2513",2,2,NA,NA,NA,1
"IL_Chicago_D13_D_2551",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"IL_Chicago_D29_D_2573",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"IL_Chicago_D3_D_2574",2,2,NA,NA,NA,1
"IL_Chicago_D38_D_2583",3,2,NA,NA,NA,1.5
"IL_Chicago_D41_D_2587",3,3,NA,NA,NA,1
"IL_Chicago_D53_D_2602",3,3,NA,NA,NA,1
"IL_Chicago_D61_D_2611",2,2,NA,NA,NA,1
"IL_Chicago_D62_D_2612",2,2,NA,NA,NA,1
"IL_Chicago_D72_D_2623",8,8,NA,NA,NA,1
"IL_Chicago_D9_D_2644",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2
"IL_East St. Louis_D4_D_2731",2,2,NA,NA,NA,1
"IL_Joliet_C4_C_2756",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"IL_Rockford_C1_C_2816",6,6,NA,NA,NA,1
"IL_Rockford_C3_C_2818",2,2,NA,NA,NA,1
"IL_Rockford_D4_D_2837",4,4,NA,NA,NA,1
"IL_Rockford_D4_D_2838",4,4,NA,NA,NA,1
"IN_Indianapolis_A1_A_2966",7,7,NA,NA,NA,1
"IN_Indianapolis_A2_A_2967",18,12,32.9957313404685,0.444444444444445,36.3683407292211,1.5
"IN_Indianapolis_B1_B_2971",2,2,NA,NA,NA,1
"IN_Indianapolis_B12_B_2975",22,22,NA,NA,NA,1
"IN_Indianapolis_B2_B_2982",3,3,NA,NA,NA,1
"IN_Indianapolis_C1_C_2991",6,6,NA,NA,NA,1
"IN_Indianapolis_C2_C_3003",3,2,NA,NA,NA,1.5
"IN_Indianapolis_C23_C_3008",2,2,NA,NA,NA,1
"IN_Indianapolis_C5_C_3015",30,23,96.2209167655956,0.600000000000001,23.9033266083199,1.30434782608696
"IN_Indianapolis_C6_C_3016",2,2,NA,NA,NA,1
"IN_Indianapolis_D1_D_3020",11,11,NA,NA,NA,1
"IN_Indianapolis_D21_D_3040",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"IN_Indianapolis_D3_D_3049",2,2,NA,NA,NA,1
"IN_Lake Co. Gary_C11_C_3088",5,5,NA,NA,NA,1
"IN_Lake Co. Gary_D5_D_3132",3,2,NA,NA,NA,1.5
"IN_South Bend_B5_B_3198",3,3,NA,NA,NA,1
"IN_South Bend_C2_C_3206",2,2,NA,NA,NA,1
"IN_Terre Haute_C4_C_3243",2,2,NA,NA,NA,1
"IN_Terre Haute_D9_D_3264",24,17,82.7259332477224,0.583333333333332,20.5497832814936,1.41176470588235
"KS_Wichita_D1_D_3326",3,2,NA,NA,NA,1.5
"KS_Wichita_D11_D_3328",2,2,NA,NA,NA,1
"KS_Wichita_D6_D_3335",3,3,NA,NA,NA,1
"KS_Wichita_NA_D_3344",2,2,NA,NA,NA,1
"KY_Covington_A8_A_3352",2,2,NA,NA,NA,1
"KY_Lexington_A1_A_3394",2,2,NA,NA,NA,1
"KY_Louisville_A3_A_3425",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"KY_Louisville_A6_A_3428",6,6,NA,NA,NA,1
"KY_Louisville_A8_A_3430",3,3,NA,NA,NA,1
"KY_Louisville_B13_B_3435",3,3,NA,NA,NA,1
"KY_Louisville_C11_C_3449",4,4,NA,NA,NA,1
"KY_Louisville_C4_C_3458",2,2,NA,NA,NA,1
"KY_Louisville_C6_C_3460",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"KY_Louisville_C7_C_3461",3,2,NA,NA,NA,1.5
"KY_Louisville_D6_D_3473",3,3,NA,NA,NA,1
"LA_New Orleans_C11_C_3515",3,3,NA,NA,NA,1
"LA_New Orleans_C14_C_3519",2,2,NA,NA,NA,1
"MA_Arlington_B6_B_3668",2,2,NA,NA,NA,1
"MA_Arlington_B8_B_3670",2,2,NA,NA,NA,1
"MA_Arlington_B9_B_3671",9,7,34.3694687458318,0.666666666666666,20.366913587656,1.28571428571429
"MA_Arlington_C2_C_3673",4,2,3.09850691532731,0.25,64.5472175681342,2
"MA_Arlington_C4_C_3675",3,2,NA,NA,NA,1.5
"MA_Belmont_A1_A_3676",18,8,14.5049106013126,0.222222222222222,55.1537353099995,2.25
"MA_Boston_B5_B_3697",2,2,NA,NA,NA,1
"MA_Boston_C1_C_3701",8,4,12.5088392751437,0.375,31.9773874459192,2
"MA_Boston_C10_C_3702",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MA_Boston_C12_C_3704",4,4,NA,NA,NA,1
"MA_Boston_C14_C_3706",18,12,37.8124625286575,0.5,31.735568639322,1.5
"MA_Boston_C16_C_3708",3,3,NA,NA,NA,1
"MA_Boston_C17_C_3709",9,9,NA,NA,NA,1
"MA_Boston_C3_C_3712",4,4,NA,NA,NA,1
"MA_Boston_C6_C_3715",13,11,83.4623347019508,0.769230769230768,13.179597766204,1.18181818181818
"MA_Boston_D7_D_3728",2,2,NA,NA,NA,1
"MA_Brookline_A1_A_3756",2,2,NA,NA,NA,1
"MA_Brookline_A2_A_3757",3,3,NA,NA,NA,1
"MA_Brookline_B1_B_3758",3,3,NA,NA,NA,1
"MA_Brookline_C2_C_3767",10,8,44.6404767821244,0.7,17.9209555467908,1.25
"MA_Cambridge_B2_B_3773",2,2,NA,NA,NA,1
"MA_Cambridge_C1_C_3779",3,3,NA,NA,NA,1
"MA_Cambridge_C2_C_3780",2,2,NA,NA,NA,1
"MA_Cambridge_C3_C_3781",2,2,NA,NA,NA,1
"MA_Cambridge_C4_C_3782",2,2,NA,NA,NA,1
"MA_Cambridge_C5_C_3783",3,3,NA,NA,NA,1
"MA_Cambridge_D1_D_3785",3,2,NA,NA,NA,1.5
"MA_Cambridge_D1_D_3786",9,6,15.7025351170338,0.444444444444445,38.2103905852204,1.5
"MA_Dedham_D2_D_3802",33,29,218.265224475751,0.757575757575758,13.2865874853197,1.13793103448276
"MA_Lexington_C2_C_3869",3,3,NA,NA,NA,1
"MA_Malden_C1_C_3875",4,4,NA,NA,NA,1
"MA_Malden_D2_D_3879",2,2,NA,NA,NA,1
"MA_Medford_B2_B_3883",3,3,NA,NA,NA,1
"MA_Medford_B3_B_3884",2,2,NA,NA,NA,1
"MA_Melrose_C1_C_3898",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"MA_Milton_A1_A_3899",3,2,NA,NA,NA,1.5
"MA_Newton_A2_A_3913",8,5,17.5683289166722,0.5,28.460305039343,1.6
"MA_Newton_B3_B_3917",2,2,NA,NA,NA,1
"MA_Newton_B4_B_3918",36,18,66.6711915930443,0.388888888888889,26.998167529194,2
"MA_Newton_B6_B_3920",3,3,NA,NA,NA,1
"MA_Newton_C1_C_3922",8,8,NA,NA,NA,1
"MA_Newton_C2_C_3923",3,2,NA,NA,NA,1.5
"MA_Saugus_B1_B_3942",2,2,NA,NA,NA,1
"MA_Saugus_D3_D_3947",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MA_Somerville_B4_B_3949",3,3,NA,NA,NA,1
"MA_Somerville_C1_C_3950",4,4,NA,NA,NA,1
"MA_Somerville_C4_C_3953",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"MA_Somerville_C7_C_3954",4,4,NA,NA,NA,1
"MA_Waltham_A1_A_3956",9,5,18.621740459367,0.444444444444445,26.8503366315844,1.8
"MA_Waltham_C1_C_3962",6,6,NA,NA,NA,1
"MA_Waltham_C1_C_3963",2,2,NA,NA,NA,1
"MA_Waltham_C2_C_3964",3,3,NA,NA,NA,1
"MA_Waltham_C2_C_3966",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MA_Waltham_D1_D_3969",2,2,NA,NA,NA,1
"MA_Watertown_B1_B_3970",3,3,NA,NA,NA,1
"MA_Watertown_C1_C_3971",7,7,NA,NA,NA,1
"MD_Baltimore_A1_A_3990",8,8,NA,NA,NA,1
"MD_Baltimore_A3_A_3993",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125
"MD_Baltimore_A5_A_3995",3,3,NA,NA,NA,1
"MD_Baltimore_B1_B_3997",39,33,193.875144407897,0.692307692307693,17.0212639174472,1.18181818181818
"MD_Baltimore_B10_B_3998",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333
"MD_Baltimore_B14_B_4002",7,7,NA,NA,NA,1
"MD_Baltimore_B16_B_4004",3,2,NA,NA,NA,1.5
"MD_Baltimore_B2_B_4010",6,6,NA,NA,NA,1
"MD_Baltimore_B3_B_4015",2,2,NA,NA,NA,1
"MD_Baltimore_C12_C_4027",2,2,NA,NA,NA,1
"MD_Baltimore_C13_C_4029",12,9,34.2527073113466,0.583333333333334,26.2752953166381,1.33333333333333
"MD_Baltimore_C14_C_4031",2,2,NA,NA,NA,1
"MD_Baltimore_C4_C_4044",2,2,NA,NA,NA,1
"MD_Baltimore_C6_C_4046",2,2,NA,NA,NA,1
"MD_Baltimore_C8_C_4048",3,3,NA,NA,NA,1
"MD_Baltimore_D1_D_4052",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"MD_Baltimore_D5_D_4057",16,9,18.9053043968731,0.3125,47.6056868012588,1.77777777777778
"MD_Baltimore_D8_D_4060",2,2,NA,NA,NA,1
"MD_Baltimore_D9_D_4061",5,5,NA,NA,NA,1
"MI_Detroit_C37_C_4239",2,1,NA,NA,NA,2
"MI_Detroit_C50_C_4254",2,2,NA,NA,NA,1
"MI_Detroit_C72_C_4277",2,2,NA,NA,NA,1
"MI_Detroit_C85_C_4291",2,2,NA,NA,NA,1
"MI_Detroit_D37_D_4339",34,14,24.5933357593277,0.235294117647058,56.925990589504,2.42857142857143
"MI_Grand Rapids_C26_C_4473",2,2,NA,NA,NA,1
"MI_Grand Rapids_C6_C_4479",47,26,69.4276841910768,0.382978723404257,37.4490382373169,1.80769230769231
"MI_Kalamazoo_A2_A_4515",2,2,NA,NA,NA,1
"MI_Kalamazoo_C15_C_4532",3,3,NA,NA,NA,1
"MI_Kalamazoo_C16_C_4534",2,2,NA,NA,NA,1
"MI_Lansing_B_B_4578",8,8,NA,NA,NA,1
"MI_Lansing_C_C_4583",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"MI_Lansing_C_C_4586",3,3,NA,NA,NA,1
"MI_Lansing_C_C_4590",4,4,NA,NA,NA,1
"MN_Duluth_B1_B_4701",3,2,NA,NA,NA,1.5
"MN_Duluth_B4_B_4704",6,6,NA,NA,NA,1
"MN_Duluth_C5_C_4716",2,2,NA,NA,NA,1
"MN_Duluth_C6_C_4717",2,1,NA,NA,NA,2
"MN_Duluth_C9_C_4720",3,3,NA,NA,NA,1
"MN_Duluth_D2_D_4722",3,2,NA,NA,NA,1.5
"MN_Minneapolis_A1_A_4730",9,7,24.7494921140843,0.555555555555555,28.2834086765622,1.28571428571429
"MN_Minneapolis_A2_A_4737",4,4,NA,NA,NA,1
"MN_Minneapolis_A5_A_4740",2,1,NA,NA,NA,2
"MN_Minneapolis_A9_A_4747",2,2,NA,NA,NA,1
"MN_Minneapolis_B13_B_4752",4,4,NA,NA,NA,1
"MN_Minneapolis_B16_B_4756",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667
"MN_Minneapolis_B18_B_4758",3,3,NA,NA,NA,1
"MN_Minneapolis_B19_B_4759",4,4,NA,NA,NA,1
"MN_Minneapolis_B20_B_4761",3,3,NA,NA,NA,1
"MN_Minneapolis_B21_B_4762",2,2,NA,NA,NA,1
"MN_Minneapolis_B21_B_4763",2,2,NA,NA,NA,1
"MN_Minneapolis_B22_B_4765",3,3,NA,NA,NA,1
"MN_Minneapolis_C12_C_4779",4,2,3.09850691532731,0.25,64.5472175681342,2
"MN_Minneapolis_C13_C_4780",2,2,NA,NA,NA,1
"MN_Minneapolis_C15_C_4782",2,2,NA,NA,NA,1
"MN_Minneapolis_C16_C_4783",2,2,NA,NA,NA,1
"MN_Minneapolis_C4_C_4790",2,2,NA,NA,NA,1
"MN_Minneapolis_C6_C_4794",3,3,NA,NA,NA,1
"MN_Minneapolis_D11_D_4801",7,7,NA,NA,NA,1
"MN_Minneapolis_D5_D_4810",3,3,NA,NA,NA,1
"MN_Rochester_C_C_4819",14,14,NA,NA,NA,1
"MN_St. Paul_A2_A_4829",13,11,60.7022601515724,0.692307692307692,18.1212362975171,1.18181818181818
"MN_St. Paul_B1_B_4834",19,19,NA,NA,NA,1
"MN_St. Paul_B4_B_4842",3,3,NA,NA,NA,1
"MN_St. Paul_B6_B_4844",3,3,NA,NA,NA,1
"MN_St. Paul_C5_C_4855",2,1,NA,NA,NA,2
"MN_St. Paul_C6_C_4856",4,4,NA,NA,NA,1
"MN_St. Paul_D3_D_4862",3,3,NA,NA,NA,1
"MN_St. Paul_D6_D_4866",78,71,800.300303791858,0.833333333333329,8.87166975491561,1.09859154929577
"MO_Greater Kansas City_A5_A_4875",2,2,NA,NA,NA,1
"MO_Greater Kansas City_A8_A_4878",4,4,NA,NA,NA,1
"MO_Greater Kansas City_B10_B_4881",3,3,NA,NA,NA,1
"MO_Greater Kansas City_C9_C_4950",2,2,NA,NA,NA,1
"MO_St. Louis_A11_A_5054",2,2,NA,NA,NA,1
"MO_St. Louis_B1_B_5084",11,11,NA,NA,NA,1
"MO_St. Louis_B17_B_5093",4,4,NA,NA,NA,1
"MO_St. Louis_B19_B_5095",11,4,6.16525609416543,0.181818181818182,64.8797055451671,2.75
"MO_St. Louis_B24_B_5101",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MO_St. Louis_B4_B_5119",2,2,NA,NA,NA,1
"MO_St. Louis_B5_B_5122",5,5,NA,NA,NA,1
"MO_St. Louis_B6_B_5123",2,2,NA,NA,NA,1
"MO_St. Louis_B7_B_5125",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MO_St. Louis_B8_B_5126",2,2,NA,NA,NA,1
"MO_St. Louis_B9_B_5127",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MO_St. Louis_C8_C_5171",3,3,NA,NA,NA,1
"MO_St. Louis_C9_C_5172",2,2,NA,NA,NA,1
"MO_St. Louis_D10_D_5174",3,3,NA,NA,NA,1
"MO_St. Louis_D2_D_5181",2,2,NA,NA,NA,1
"MO_St. Louis_D9_D_5188",2,2,NA,NA,NA,1
"MS_Jackson_A2_A_5190",3,3,NA,NA,NA,1
"MS_Jackson_C6_C_5205",2,2,NA,NA,NA,1
"NC_Asheville_B1_B_5217",3,3,NA,NA,NA,1
"NC_Asheville_B2_B_5219",2,2,NA,NA,NA,1
"NC_Asheville_B3_B_5220",2,2,NA,NA,NA,1
"NC_Asheville_B4_B_5221",3,3,NA,NA,NA,1
"NC_Asheville_B9_B_5226",2,2,NA,NA,NA,1
"NC_Asheville_C2_C_5228",23,22,472.826606554923,0.913043478260867,4.65286845008468,1.04545454545455
"NC_Asheville_C3_C_5229",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"NC_Asheville_C4_C_5230",3,3,NA,NA,NA,1
"NC_Charlotte_A2_A_5236",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"NC_Charlotte_B3_B_5240",3,3,NA,NA,NA,1
"NC_Charlotte_B4_B_5241",2,2,NA,NA,NA,1
"NC_Charlotte_B5_B_5242",2,2,NA,NA,NA,1
"NC_Charlotte_C11_C_5247",2,1,NA,NA,NA,2
"NC_Charlotte_D1_D_5258",4,4,NA,NA,NA,1
"NC_Durham_A3_A_5271",5,5,NA,NA,NA,1
"NC_Durham_A4_A_5273",2,2,NA,NA,NA,1
"NC_Durham_A5_A_5274",10,8,32.2345369252064,0.6,24.8181012141181,1.25
"NC_Durham_B6_B_5280",3,3,NA,NA,NA,1
"NC_Durham_C1_C_5281",7,7,NA,NA,NA,1
"NC_Durham_C3_C_5283",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"NC_Durham_C4_C_5284",28,24,150.781356164924,0.714285714285715,15.917087238391,1.16666666666667
"NC_Durham_C5_C_5285",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"NC_Durham_D4_D_5291",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"NC_Durham_D5_D_5292",3,3,NA,NA,NA,1
"NC_Durham_D6_D_5293",2,2,NA,NA,NA,1
"NC_Greensboro_A1_A_5294",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"NC_Greensboro_C1_C_5304",4,4,NA,NA,NA,1
"NE_Lincoln_A1_A_5339",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"NE_Lincoln_C18_C_5355",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"NE_Omaha_A_A_5364",18,14,59.7448071503741,0.611111111111111,23.4329988960594,1.28571428571429
"NE_Omaha_B_B_5365",27,15,39.8708701515366,0.37037037037037,37.6214513076583,1.8
"NE_Omaha_C_C_5367",2,2,NA,NA,NA,1
"NE_Omaha_C_C_5368",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"NE_Omaha_D_D_5370",3,1,NA,NA,NA,3
"NJ_Atlantic City_C11_C_5411",19,12,37.3558384997681,0.473684210526317,32.1234925567913,1.58333333333333
"NJ_Atlantic City_C12_C_5412",5,2,3.33308896444692,0.2,60.0043989624463,2.5
"NJ_Atlantic City_C14_C_5414",2,2,NA,NA,NA,1
"NJ_Atlantic City_C2_C_5416",2,2,NA,NA,NA,1
"NJ_Atlantic City_D2_D_5425",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333
"NJ_Bergen Co._B17_B_5445",2,1,NA,NA,NA,2
"NJ_Bergen Co._B34_B_5465",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333
"NJ_Bergen Co._C17_C_5500",2,2,NA,NA,NA,1
"NJ_Bergen Co._C2_C_5503",2,2,NA,NA,NA,1
"NJ_Bergen Co._C23_C_5507",6,4,11.5757163319762,0.5,34.555096939881,1.5
"NJ_Bergen Co._C24_C_5508",6,3,4.43634832805135,0.166666666666667,67.6231841632178,2
"NJ_Bergen Co._C4_C_5525",3,3,NA,NA,NA,1
"NJ_Bergen Co._C42_C_5529",2,2,NA,NA,NA,1
"NJ_Bergen Co._C44_C_5531",3,3,NA,NA,NA,1
"NJ_Bergen Co._C7_C_5565",2,2,NA,NA,NA,1
"NJ_Bergen Co._D1_D_5575",2,2,NA,NA,NA,1
"NJ_Bergen Co._D2_D_5587",6,4,11.5757163319762,0.5,34.555096939881,1.5
"NJ_Camden_B13_B_5611",4,4,NA,NA,NA,1
"NJ_Camden_B7_B_5619",2,2,NA,NA,NA,1
"NJ_Camden_C9_C_5640",2,2,NA,NA,NA,1
"NJ_Essex Co._A1_A_5653",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"NJ_Essex Co._A12_A_5656",2,2,NA,NA,NA,1
"NJ_Essex Co._A2_A_5664",2,2,NA,NA,NA,1
"NJ_Essex Co._A24_A_5669",4,4,NA,NA,NA,1
"NJ_Essex Co._A25_A_5670",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"NJ_Essex Co._A4_A_5678",14,10,31.4072053621965,0.5,31.8398274684973,1.4
"NJ_Essex Co._A7_A_5681",3,3,NA,NA,NA,1
"NJ_Essex Co._B10_B_5685",4,4,NA,NA,NA,1
"NJ_Essex Co._B13_B_5688",2,2,NA,NA,NA,1
"NJ_Essex Co._B14_B_5689",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"NJ_Essex Co._B17_B_5692",2,2,NA,NA,NA,1
"NJ_Essex Co._B38_B_5715",4,4,NA,NA,NA,1
"NJ_Essex Co._B41_B_5719",22,21,430.328115911028,0.909090909090907,4.87999719831038,1.04761904761905
"NJ_Essex Co._B46_B_5724",3,3,NA,NA,NA,1
"NJ_Essex Co._C28_C_5750",2,2,NA,NA,NA,1
