"Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio"
"CA_San Diego_B18_B_905",10,4,5.89981571328186,0.2,67.7987278652631,2.5
"CA_San Diego_B19_B_906",3,2,NA,NA,NA,1.5
"CA_San Diego_B20_B_908",25,5,6.00704578759516,0.04,83.2355899521399,5
"CA_San Diego_B21_B_909",6,4,11.5757163319762,0.5,34.555096939881,1.5
"CA_San Diego_B22_B_910",4,2,3.09850691532731,0.25,64.5472175681342,2
"CA_San Diego_B3_B_912",2,2,NA,NA,NA,1
"CA_San Diego_B4_B_913",2,2,NA,NA,NA,1
"CA_San Diego_B7_B_916",3,2,NA,NA,NA,1.5
"CA_San Diego_C11_C_921",14,3,3.64284867374508,0,82.3531326355043,4.66666666666667
"CA_San Diego_C13_C_923",11,3,3.83941336564925,0.0909090909090908,78.136936930017,3.66666666666667
"CA_San Diego_C14_C_924",10,2,2.37733265697767,0,84.1278983035813,5
"CA_San Diego_C15_C_925",7,2,NA,NA,NA,3.5
"CA_San Diego_C16_C_926",6,2,NA,NA,NA,3
"CA_San Diego_C19_C_929",2,2,NA,NA,NA,1
"CA_San Diego_C2_C_930",4,2,NA,NA,NA,2
"CA_San Diego_C21_C_932",19,2,NA,NA,NA,9.5
"CA_San Diego_C4_C_937",7,2,4.13258352224704,0.142857142857143,48.3958760720346,3.5
"CA_San Diego_C5_C_938",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"CA_San Diego_C6_C_939",3,1,NA,NA,NA,3
"CA_San Diego_C8_C_941",14,4,5.51206827090321,0.142857142857143,72.5680416752994,3.5
"CA_San Diego_C9_C_942",8,5,17.5683289166722,0.5,28.460305039343,1.6
"CA_San Diego_D10_D_944",24,9,24.1698480758009,0.25,37.2364773323127,2.66666666666667
"CA_San Diego_D2_D_945",10,2,5.99160495383198,0.1,33.3800378264405,5
"CA_San Diego_D3_D_946",3,2,NA,NA,NA,1.5
"CA_San Diego_D4_D_947",8,2,NA,NA,NA,4
"CA_San Diego_D5_D_948",6,4,11.5757163319762,0.5,34.555096939881,1.5
"CA_San Diego_D6_D_949",6,3,6.89396934812963,0.333333333333333,43.5162944380354,2
"CA_San Diego_D7_D_950",23,4,5.65209938360484,0.0869565217391304,70.7701639430277,5.75
"CA_San Diego_D8_D_951",6,3,6.89396934812963,0.333333333333333,43.5162944380354,2
"CA_San Diego_NA_B_953",5,2,3.33308896444692,0.2,60.0043989624463,2.5
"CA_San Diego_NA_B_954",50,3,175.413015373647,0.04,1.7102493755151,16.6666666666667
"CA_San Diego_NA_B_955",3,2,NA,NA,NA,1.5
"CA_San Diego_NA_A_956",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"CA_San Diego_NA_A_957",2,2,NA,NA,NA,1
"CA_San Diego_NA_B_959",3,1,NA,NA,NA,3
"CA_San Francisco_A7_A_970",2,1,NA,NA,NA,2
"CA_San Francisco_B22_B_987",3,1,NA,NA,NA,3
"CA_San Francisco_C21_C_1025",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"CA_San Francisco_C24_C_1028",6,2,3.68257286475614,0.166666666666667,54.3098554584184,3
"CA_San Francisco_D13_D_1048",14,3,3.50603241645846,0,85.5668072524665,4.66666666666667
"CA_San Jose_B3_B_1070",3,1,NA,NA,NA,3
"CA_San Jose_C13_C_1080",3,1,NA,NA,NA,3
"CA_San Jose_C14_C_1081",4,2,3.09850691532731,0.25,64.5472175681342,2
"CA_San Jose_C3_C_1084",2,2,NA,NA,NA,1
"CA_San Jose_D11_D_1095",5,2,3.33308896444692,0.2,60.0043989624463,2.5
"CA_San Jose_D2_D_1096",4,2,3.09850691532731,0.25,64.5472175681342,2
"CA_San Jose_D7_D_1101",2,1,NA,NA,NA,2
"CT_New Haven_C12_C_1320",2,1,NA,NA,NA,2
"CT_Stamford, Darien, and New Canaan_A8_A_1357",2,1,NA,NA,NA,2
"FL_Jacksonville_A1_A_1396",3,3,NA,NA,NA,1
"FL_Jacksonville_A1_A_1397",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"FL_Jacksonville_A2_A_1399",2,2,NA,NA,NA,1
"FL_Jacksonville_B2_B_1403",10,5,10.7702450431376,0.3,46.4241990778641,2
"FL_Jacksonville_C2_C_1416",3,3,NA,NA,NA,1
"FL_Jacksonville_C2_C_1423",3,3,NA,NA,NA,1
"FL_Jacksonville_C4_C_1425",3,2,NA,NA,NA,1.5
"FL_Jacksonville_C5_C_1426",16,7,11.2898104480858,0.1875,62.0028124669431,2.28571428571429
"FL_Jacksonville_D1_D_1431",3,3,NA,NA,NA,1
"FL_Jacksonville_D1_D_1432",4,4,NA,NA,NA,1
"FL_Jacksonville_D1_D_1440",3,3,NA,NA,NA,1
"FL_Miami_A1_A_1445",2,1,NA,NA,NA,2
"FL_Miami_A1_A_1446",16,3,3.51256926632528,0,85.407568436038,5.33333333333333
"FL_Miami_A10_A_1447",50,10,12.5377470824503,0.0600000000000005,79.7591459951964,5
"FL_Miami_A11_A_1448",18,5,6.24275971672096,0.111111111111111,80.0927831101319,3.6
"FL_Miami_A12_A_1449",7,5,17.8356145037682,0.571428571428571,28.0337972035874,1.4
"FL_Miami_A13_A_1450",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"FL_Miami_A15_A_1452",18,6,8.45417145833731,0.111111111111111,70.9708814112462,3
"FL_Miami_A2_A_1454",2,2,NA,NA,NA,1
"FL_Miami_A4_A_1456",3,2,NA,NA,NA,1.5
"FL_Miami_A7_A_1460",11,3,3.86160239251897,0,77.6879568391572,3.66666666666667
"FL_Miami_A8_A_1465",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"FL_Miami_A8_A_1466",4,2,3.09850691532731,0.25,64.5472175681342,2
"FL_Miami_A8_A_1467",54,7,8.07174961930017,0.0185185185185182,86.7222142676783,7.71428571428571
"FL_Miami_A8_A_1468",16,5,12.9142477696283,0.1875,38.7169279170793,3.2
"FL_Miami_A8_A_1469",9,6,15.7025351170338,0.444444444444445,38.2103905852204,1.5
"FL_Miami_A9_A_1474",2,1,NA,NA,NA,2
"FL_Miami_A9_A_1476",2,2,NA,NA,NA,1
"FL_Miami_B1_B_1477",3,2,NA,NA,NA,1.5
"FL_Miami_B10_B_1478",4,2,3.09850691532731,0.25,64.5472175681342,2
"FL_Miami_B11_B_1479",7,4,7.37550093176442,0.285714285714286,54.2336044291312,1.75
"FL_Miami_B11_B_1480",2,2,NA,NA,NA,1
"FL_Miami_B11_B_1481",7,3,4.02623167563898,0.142857142857143,74.5113605397257,2.33333333333333
"FL_Miami_B12_B_1482",3,2,NA,NA,NA,1.5
"FL_Miami_B15_B_1485",4,2,3.09850691532731,0.25,64.5472175681342,2
"FL_Miami_B16_B_1486",6,1,NA,NA,NA,6
"FL_Miami_B17_B_1487",13,6,11.7692564787857,0.230769230769231,50.9802807918674,2.16666666666667
"FL_Miami_B18_B_1488",39,11,17.7304149308846,0.102564102564102,62.0402852549102,3.54545454545455
"FL_Miami_B19_B_1489",150,10,16.5962336483519,0.0266666666666673,60.2546349484123,15
"FL_Miami_B20_B_1491",2,1,NA,NA,NA,2
"FL_Miami_B21_B_1492",3,2,NA,NA,NA,1.5
"FL_Miami_B22_B_1493",57,10,13.6427078435141,0.0877192982456148,73.2992314627195,5.7
"FL_Miami_B25_B_1496",3,3,NA,NA,NA,1
"FL_Miami_B3_B_1497",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"FL_Miami_B4_B_1499",9,5,10.7324264518773,0.333333333333333,46.5877872298429,1.8
"FL_Miami_B5_B_1500",4,2,3.09850691532731,0.25,64.5472175681342,2
"FL_Miami_B7_B_1502",3,3,NA,NA,NA,1
"FL_Miami_B8_B_1503",7,3,7.52633621656869,0.285714285714286,39.8600316764446,2.33333333333333
"FL_Miami_B9_B_1504",14,5,7.33549931032994,0.142857142857142,68.1616859122178,2.8
"FL_Miami_C1_C_1505",3,2,NA,NA,NA,1.5
"FL_Miami_C11_C_1510",9,5,10.7324264518773,0.333333333333333,46.5877872298429,1.8
"FL_Miami_C12_C_1512",37,8,10.4322208135588,0.0540540540540544,76.6854933668807,4.625
"FL_Miami_C13_C_1513",3,3,NA,NA,NA,1
"FL_Miami_C13_C_1514",6,2,3.68257286475614,0.166666666666667,54.3098554584184,3
"FL_Miami_C13_C_1515",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"FL_Miami_C14_C_1516",14,9,20.1147081129085,0.285714285714285,44.7433785739316,1.55555555555556
"FL_Miami_C15_C_1517",67,13,18.1942161256046,0.0746268656716413,71.4512783087434,5.15384615384615
"FL_Miami_C16_C_1518",37,6,10.4746950667708,0.0540540540540544,57.2809037566544,6.16666666666667
"FL_Miami_C17_C_1519",10,3,10.7854731386388,0.2,27.8151914286685,3.33333333333333
"FL_Miami_C18_C_1520",16,6,9.37840312796436,0.125,63.9767764099339,2.66666666666667
"FL_Miami_C19_C_1521",6,4,11.5757163319762,0.5,34.555096939881,1.5
"FL_Miami_C2_C_1522",24,9,13.2098021732027,0.125,68.1312246920496,2.66666666666667
"FL_Miami_C3_C_1525",2,2,NA,NA,NA,1
"FL_Miami_C4_C_1526",4,2,NA,NA,NA,2
"FL_Miami_C5_C_1527",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"FL_Miami_C6_C_1528",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"FL_Miami_C8_C_1532",2,2,NA,NA,NA,1
"FL_Miami_C9_C_1533",8,3,4.34228997037984,0.125,69.0879701831054,2.66666666666667
"FL_Miami_D10_D_1535",8,3,8.41692492804909,0.25,35.6424706843067,2.66666666666667
"FL_Miami_D10_D_1536",2,2,NA,NA,NA,1
"FL_Miami_D10_D_1537",4,2,NA,NA,NA,2
"FL_Miami_D12_D_1540",6,3,6.89396934812963,0.333333333333333,43.5162944380354,2
"FL_Miami_D2_D_1547",2,2,NA,NA,NA,1
"FL_Miami_D5_D_1551",2,2,NA,NA,NA,1
"FL_Miami_D5_D_1552",8,5,17.5683289166722,0.5,28.460305039343,1.6
"FL_Miami_D6_D_1553",9,6,15.7025351170338,0.444444444444445,38.2103905852204,1.5
"FL_Miami_D6_D_1554",2,2,NA,NA,NA,1
"FL_Miami_D6_D_1556",2,2,NA,NA,NA,1
"FL_Miami_D6_D_1557",36,5,6.109110940774,0.0277777777777777,81.8449697259306,7.2
"FL_Miami_D7_D_1558",10,5,9.25717694285301,0.3,54.0121468009774,2
"FL_Miami_D9_D_1560",107,12,20.2394074409884,0.05607476635514,59.290273368863,8.91666666666667
"FL_St. Petersburg_A1_A_1561",11,6,28.0661449968186,0.454545454545455,21.3780695591793,1.83333333333333
"FL_St. Petersburg_A2_A_1562",2,2,NA,NA,NA,1
"FL_St. Petersburg_A4_A_1564",2,2,NA,NA,NA,1
"FL_St. Petersburg_A5_A_1565",2,1,NA,NA,NA,2
"FL_St. Petersburg_B1_B_1566",13,5,8.65908779770058,0.153846153846153,57.7428029004135,2.6
"FL_St. Petersburg_B4_B_1569",2,2,NA,NA,NA,1
"FL_St. Petersburg_B7_B_1572",2,1,NA,NA,NA,2
"FL_St. Petersburg_C1_C_1575",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"FL_St. Petersburg_C17_C_1584",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"FL_St. Petersburg_C2_C_1587",7,1,NA,NA,NA,7
"FL_St. Petersburg_C2_C_1588",3,2,NA,NA,NA,1.5
"FL_St. Petersburg_C4_C_1591",24,5,8.48172385411918,0.083333333333333,58.950280461816,4.8
"FL_St. Petersburg_C5_C_1592",3,3,NA,NA,NA,1
"FL_St. Petersburg_C6_C_1593",2,1,NA,NA,NA,2
"FL_St. Petersburg_C7_C_1594",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"FL_St. Petersburg_C8_C_1595",2,2,NA,NA,NA,1
"FL_St. Petersburg_D1_D_1597",14,6,16.5489328978467,0.285714285714286,36.2561141376113,2.33333333333333
"FL_St. Petersburg_D10_D_1598",3,1,NA,NA,NA,3
"FL_St. Petersburg_D12_D_1601",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"FL_St. Petersburg_D8_D_1611",4,4,NA,NA,NA,1
"FL_St. Petersburg_D9_D_1612",2,2,NA,NA,NA,1
"FL_Tampa_A3_A_1616",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"FL_Tampa_B1_B_1618",7,5,12.7895845884099,0.428571428571429,39.094311198591,1.4
"FL_Tampa_B3_B_1620",8,3,4.34228997037984,0.125,69.0879701831054,2.66666666666667
"FL_Tampa_B4_B_1621",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"FL_Tampa_C4_C_1626",2,2,NA,NA,NA,1
"FL_Tampa_C5_C_1627",4,1,NA,NA,NA,4
"FL_Tampa_C8_C_1630",2,1,NA,NA,NA,2
"FL_Tampa_D1_D_1632",2,1,NA,NA,NA,2
"FL_Tampa_D2_D_1633",4,2,3.09850691532731,0.25,64.5472175681342,2
"FL_Tampa_D5_D_1636",9,3,9.51222219934522,0.222222222222222,31.5383717614009,3
"GA_Atlanta_A1_A_1638",2,2,NA,NA,NA,1
"GA_Atlanta_A1_A_1639",2,1,NA,NA,NA,2
"GA_Atlanta_B12_B_1652",2,1,NA,NA,NA,2
"GA_Atlanta_B13_B_1653",4,2,NA,NA,NA,2
"GA_Atlanta_B14_B_1654",27,8,10.5709614374632,0.0740740740740744,75.6790198065447,3.375
"GA_Atlanta_B20_B_1661",2,2,NA,NA,NA,1
"GA_Atlanta_B22_B_1663",2,1,NA,NA,NA,2
"GA_Atlanta_B26_B_1667",2,2,NA,NA,NA,1
"GA_Atlanta_B9_B_1677",3,3,NA,NA,NA,1
"GA_Atlanta_C15_C_1685",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"GA_Atlanta_C20_C_1691",11,4,6.16525609416543,0.181818181818182,64.8797055451671,2.75
"GA_Atlanta_C22_C_1693",3,3,NA,NA,NA,1
"GA_Atlanta_C23_C_1694",2,1,NA,NA,NA,2
"GA_Atlanta_C24_C_1695",3,3,NA,NA,NA,1
"GA_Atlanta_C25_C_1696",2,2,NA,NA,NA,1
"GA_Atlanta_C26_C_1697",2,2,NA,NA,NA,1
"GA_Atlanta_C6_C_1719",2,2,NA,NA,NA,1
"GA_Atlanta_C7_C_1720",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"GA_Atlanta_C8_C_1721",7,4,11.642641734416,0.428571428571429,34.3564638614265,1.75
"GA_Atlanta_D10_D_1724",2,2,NA,NA,NA,1
"GA_Atlanta_D11_D_1725",3,2,NA,NA,NA,1.5
"GA_Atlanta_D12_D_1726",2,1,NA,NA,NA,2
"GA_Atlanta_D21_D_1738",4,2,3.09850691532731,0.25,64.5472175681342,2
"GA_Atlanta_D25_D_1742",2,2,NA,NA,NA,1
"GA_Savannah_A1_A_1862",2,2,NA,NA,NA,1
"IA_Des Moines_C3_C_1952",2,2,NA,NA,NA,1
"IL_Chicago_B64_B_2186",2,1,NA,NA,NA,2
"IL_Chicago_C87_C_2498",2,2,NA,NA,NA,1
"IL_Chicago_D99_D_2655",2,2,NA,NA,NA,1
"IL_Decatur_B1_B_2658",2,1,NA,NA,NA,2
"IL_Rockford_C3_C_2818",2,1,NA,NA,NA,2
"IN_Indianapolis_A2_A_2967",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"IN_Indianapolis_C1_C_2991",2,2,NA,NA,NA,1
"IN_Indianapolis_C5_C_3015",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"KS_Topeka_C1_C_3280",2,1,NA,NA,NA,2
"KS_Wichita_D11_D_3328",3,1,NA,NA,NA,3
"KY_Covington_A8_A_3352",3,2,NA,NA,NA,1.5
"KY_Covington_B2_B_3363",2,2,NA,NA,NA,1
"KY_Louisville_B11_B_3433",2,1,NA,NA,NA,2
"LA_New Orleans_A4_A_3481",3,1,NA,NA,NA,3
"LA_New Orleans_A6_A_3484",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"LA_New Orleans_B12_B_3492",2,2,NA,NA,NA,1
"LA_New Orleans_B15_B_3495",9,3,4.40137297330034,0.111111111111111,68.1605494058021,3
"LA_New Orleans_B17_B_3497",2,2,NA,NA,NA,1
"LA_New Orleans_B19_B_3499",4,2,3.09850691532731,0.25,64.5472175681342,2
"LA_New Orleans_B20_B_3501",6,2,3.68257286475614,0.166666666666667,54.3098554584184,3
"LA_New Orleans_B21_B_3502",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"LA_New Orleans_B22_B_3503",12,2,7.60763097089144,0.0833333333333335,26.289392948376,6
"LA_New Orleans_B9_B_3511",4,2,3.09850691532731,0.25,64.5472175681342,2
"LA_New Orleans_C11_C_3514",3,2,NA,NA,NA,1.5
"LA_New Orleans_C11_C_3515",29,6,7.13436173022889,0.068965517241379,84.1000250180405,4.83333333333333
"LA_New Orleans_C14_C_3519",9,3,4.40137297330034,0.111111111111111,68.1605494058021,3
"LA_New Orleans_C17_C_3524",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"LA_New Orleans_C34_C_3546",20,3,3.52381056260631,0.0499999999999998,85.1351100378426,6.66666666666667
"LA_New Orleans_C34_C_3547",2,2,NA,NA,NA,1
"LA_New Orleans_C35_C_3548",4,1,NA,NA,NA,4
"LA_New Orleans_C36_C_3549",2,2,NA,NA,NA,1
"LA_New Orleans_C44_C_3558",2,1,NA,NA,NA,2
"LA_New Orleans_C45_C_3559",2,1,NA,NA,NA,2
"LA_New Orleans_C46_C_3560",11,3,3.83941336564925,0.0909090909090908,78.136936930017,3.66666666666667
"LA_New Orleans_C47_C_3561",5,2,2.32468376239523,0,86.0332072840441,2.5
"LA_New Orleans_C49_C_3563",10,3,4.48614195890834,0.1,66.8726051801094,3.33333333333333
"LA_New Orleans_C51_C_3566",17,3,3.67293184594553,0.0588235294117645,81.6786187664122,5.66666666666667
"LA_New Orleans_C7_C_3570",2,1,NA,NA,NA,2
"LA_New Orleans_D10_D_3576",3,2,NA,NA,NA,1.5
"LA_New Orleans_D19_D_3585",3,3,NA,NA,NA,1
"LA_New Orleans_D21_D_3588",2,1,NA,NA,NA,2
"LA_New Orleans_D21_D_3589",2,1,NA,NA,NA,2
"LA_New Orleans_D3_D_3601",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"LA_New Orleans_D33_D_3607",2,1,NA,NA,NA,2
"LA_New Orleans_D34_D_3608",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"LA_New Orleans_D35_D_3609",9,2,2.19782530594217,0,90.9990432175244,4.5
"LA_New Orleans_D36_D_3610",24,5,6.38201441693769,0,78.345169304697,4.8
"LA_Shreveport_A1_A_3633",3,3,NA,NA,NA,1
"LA_Shreveport_D1_D_3649",2,1,NA,NA,NA,2
"MA_Boston_C11_C_3703",2,1,NA,NA,NA,2
"MA_Boston_C12_C_3704",6,2,3.68257286475614,0.166666666666667,54.3098554584184,3
"MA_Boston_C14_C_3706",3,2,NA,NA,NA,1.5
"MA_Boston_C6_C_3715",8,1,NA,NA,NA,8
"MA_Boston_C8_C_3717",2,1,NA,NA,NA,2
"MA_Boston_D8_D_3729",6,2,2.31549807146241,0,86.3745051075276,3
"MA_Cambridge_D1_D_3786",2,1,NA,NA,NA,2
"MA_Dedham_D2_D_3802",4,1,NA,NA,NA,4
"MA_Lexington_C1_C_3868",4,1,NA,NA,NA,4
"MA_Medford_C1_C_3885",2,1,NA,NA,NA,2
"MA_Milton_A1_A_3899",2,2,NA,NA,NA,1
"MA_Milton_C2_C_3905",2,2,NA,NA,NA,1
"MA_Quincy_C1_C_3933",2,1,NA,NA,NA,2
"MA_Quincy_C2_C_3934",2,1,NA,NA,NA,2
"MA_Quincy_C3_C_3935",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"MA_Somerville_C4_C_3953",4,2,3.09850691532731,0.25,64.5472175681342,2
"MA_Somerville_C7_C_3954",3,2,NA,NA,NA,1.5
"MA_Winthrop_C2_C_3987",2,1,NA,NA,NA,2
"MD_Baltimore_A1_A_3990",2,1,NA,NA,NA,2
"MD_Baltimore_B1_B_3997",4,4,NA,NA,NA,1
"MD_Baltimore_B10_B_3998",10,3,10.7854731386388,0.2,27.8151914286685,3.33333333333333
"MD_Baltimore_B14_B_4002",6,4,11.5757163319762,0.5,34.555096939881,1.5
"MD_Baltimore_B4_B_4016",2,1,NA,NA,NA,2
"MD_Baltimore_C13_C_4029",5,2,2.32468376239523,0,86.0332072840441,2.5
"MD_Baltimore_C21_C_4040",11,3,3.50561511258691,0,85.5769930141075,3.66666666666667
"MD_Baltimore_C8_C_4048",4,1,NA,NA,NA,4
"MD_Baltimore_D5_D_4057",3,3,NA,NA,NA,1
"MD_Baltimore_D9_D_4061",2,2,NA,NA,NA,1
"MI_Detroit_D39_D_4341",2,1,NA,NA,NA,2
"MI_Lansing_C_C_4583",2,2,NA,NA,NA,1
"MN_Minneapolis_D11_D_4801",2,1,NA,NA,NA,2
"MN_St. Paul_D6_D_4866",9,2,2.35600933016071,0,84.8893072874025,4.5
"MO_Springfield_C6_C_5004",2,1,NA,NA,NA,2
"MO_St. Louis_B17_B_5093",3,2,NA,NA,NA,1.5
"MO_St. Louis_B23_B_5100",2,1,NA,NA,NA,2
"MO_St. Louis_B4_B_5119",3,2,NA,NA,NA,1.5
"MO_St. Louis_B8_B_5126",3,2,NA,NA,NA,1.5
"MO_St. Louis_C21_C_5144",7,2,NA,NA,NA,3.5
"MO_St. Louis_C22_C_5145",4,1,NA,NA,NA,4
"NC_Asheville_A3_A_5216",2,2,NA,NA,NA,1
"NC_Asheville_C2_C_5228",14,8,19.6782703472013,0.357142857142857,40.6539795360509,1.75
"NC_Asheville_C3_C_5229",7,2,NA,NA,NA,3.5
"NC_Asheville_C4_C_5230",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"NC_Asheville_D1_D_5231",2,1,NA,NA,NA,2
"NC_Asheville_D4_D_5234",2,2,NA,NA,NA,1
"NC_Charlotte_B1_B_5238",2,2,NA,NA,NA,1
"NC_Charlotte_C13_C_5249",3,2,NA,NA,NA,1.5
"NC_Charlotte_D1_D_5258",3,3,NA,NA,NA,1
"NC_Charlotte_D2_D_5261",2,1,NA,NA,NA,2
"NC_Durham_B6_B_5280",2,2,NA,NA,NA,1
"NC_Durham_C1_C_5281",2,2,NA,NA,NA,1
"NC_Durham_C4_C_5284",10,5,9.25717694285301,0.3,54.0121468009774,2
"NC_Durham_C5_C_5285",3,2,NA,NA,NA,1.5
"NC_Durham_C6_C_5286",3,1,NA,NA,NA,3
"NC_Durham_D3_D_5290",2,1,NA,NA,NA,2
"NC_Greensboro_A1_A_5294",2,2,NA,NA,NA,1
"NC_Greensboro_B3_B_5299",2,1,NA,NA,NA,2
"NC_Greensboro_B5_B_5302",5,2,2.32468376239523,0,86.0332072840441,2.5
"NC_Greensboro_C8_C_5311",9,4,7.17028564565664,0.222222222222222,55.7857831287792,2.25
"NE_Lincoln_C18_C_5356",3,1,NA,NA,NA,3
"NE_Lincoln_D14_D_5362",2,1,NA,NA,NA,2
"NE_Omaha_A_A_5364",3,2,NA,NA,NA,1.5
"NE_Omaha_B_B_5365",10,5,10.7702450431376,0.3,46.4241990778641,2
"NE_Omaha_C_C_5368",2,2,NA,NA,NA,1
"NJ_Atlantic City_C11_C_5411",2,1,NA,NA,NA,2
"NJ_Bergen Co._C57_C_5550",3,2,NA,NA,NA,1.5
"NJ_Bergen Co._C60_C_5554",4,2,3.09850691532731,0.25,64.5472175681342,2
"NJ_Camden_B13_B_5611",2,2,NA,NA,NA,1
"NJ_Essex Co._A4_A_5678",3,1,NA,NA,NA,3
"NJ_Essex Co._B41_B_5719",2,2,NA,NA,NA,1
"NJ_Essex Co._B46_B_5724",2,2,NA,NA,NA,1
"NJ_Hudson Co._C9_C_5826",3,2,NA,NA,NA,1.5
"NJ_Trenton_C19_C_5882",2,2,NA,NA,NA,1
"NY_Albany_A6_A_6039",2,1,NA,NA,NA,2
"NY_Bronx_A1_A_6103",2,2,NA,NA,NA,1
"NY_Bronx_C13_C_6121",4,1,NA,NA,NA,4
"NY_Brooklyn_D17_D_6198",2,2,NA,NA,NA,1
"NY_Manhattan_A8_A_6426",2,1,NA,NA,NA,2
"NY_Manhattan_B10_B_6428",2,2,NA,NA,NA,1
"NY_Manhattan_B11_B_6429",2,2,NA,NA,NA,1
"NY_Manhattan_B5_B_6434",4,1,NA,NA,NA,4
"NY_Manhattan_B7_B_6436",8,1,NA,NA,NA,8
"NY_Poughkeepsie_B2_B_6499",3,2,NA,NA,NA,1.5
"NY_Queens_C2_C_6553",2,1,NA,NA,NA,2
"NY_Queens_C35_C_6570",4,1,NA,NA,NA,4
"NY_Queens_C48_C_6584",2,1,NA,NA,NA,2
"NY_Queens_D13_D_6647",2,1,NA,NA,NA,2
"NY_Staten Island_A1_A_6793",2,2,NA,NA,NA,1
"NY_Staten Island_C18_C_6821",2,1,NA,NA,NA,2
"NY_Staten Island_D15_D_6845",2,1,NA,NA,NA,2
"NY_Staten Island_D7_D_6863",3,1,NA,NA,NA,3
"NY_Syracuse_B9_B_6896",5,2,2.32468376239523,0,86.0332072840441,2.5
"NY_Syracuse_D5_D_6931",3,3,NA,NA,NA,1
"OH_Akron_C12_C_7028",3,2,NA,NA,NA,1.5
"OH_Akron_C3_C_7042",2,2,NA,NA,NA,1
"OH_Akron_C7_C_7046",2,1,NA,NA,NA,2
"OH_Akron_D2_D_7055",5,1,NA,NA,NA,5
"OH_Cleveland_B53_B_7174",2,1,NA,NA,NA,2
"OH_Cleveland_C67_C_7245",2,2,NA,NA,NA,1
"OH_Columbus_B12_B_7298",5,2,3.33308896444692,0.2,60.0043989624463,2.5
"OH_Columbus_C9_C_7363",2,2,NA,NA,NA,1
"OH_Columbus_D1_D_7364",2,2,NA,NA,NA,1
"OK_Oklahoma City_7Y_C_7819",2,2,NA,NA,NA,1
"OK_Tulsa_A_A_7839",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"OK_Tulsa_B_B_7840",3,2,NA,NA,NA,1.5
"OK_Tulsa_B_B_7841",2,2,NA,NA,NA,1
"OK_Tulsa_B_B_7843",6,2,3.68257286475614,0.166666666666667,54.3098554584184,3
"OK_Tulsa_C_C_7844",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"OR_Portland_B26_B_7890",4,2,3.09850691532731,0.25,64.5472175681342,2
"OR_Portland_C21_C_7919",4,1,NA,NA,NA,4
"PA_Harrisburg_B_B_8118",2,2,NA,NA,NA,1
"PA_Philadelphia_A3_A_8247",3,2,NA,NA,NA,1.5
"PA_Philadelphia_A4_A_8248",4,2,NA,NA,NA,2
"PA_Philadelphia_A4_A_8249",6,2,2.31549807146241,0,86.3745051075276,3
"PA_Philadelphia_B1_B_8257",5,2,3.33308896444692,0.2,60.0043989624463,2.5
"PA_Philadelphia_B14_B_8262",3,2,NA,NA,NA,1.5
"PA_Philadelphia_B19_B_8268",10,2,5.99160495383198,0.1,33.3800378264405,5
"PA_Philadelphia_B24_B_8273",4,1,NA,NA,NA,4
"PA_Philadelphia_B3_B_8274",2,2,NA,NA,NA,1
"PA_Philadelphia_B5_B_8277",13,2,2.44332216278069,0,81.8557630453386,6.5
"PA_Philadelphia_B7_B_8280",2,2,NA,NA,NA,1
"PA_Philadelphia_C14_C_8292",5,1,NA,NA,NA,5
"PA_Philadelphia_C4_C_8298",2,2,NA,NA,NA,1
"PA_Philadelphia_C5_C_8300",3,2,NA,NA,NA,1.5
"PA_Philadelphia_D10_D_8307",2,2,NA,NA,NA,1
"PA_Philadelphia_D18_D_8315",2,2,NA,NA,NA,1
