"Area","Records","Observed.richness","SE","R2"
"FL_Tampa_D2_D_1633",12,10,0.0194780823590691,0.999951712764208
"FL_Tampa_D4_D_1635",2,2,NA,NA
"FL_Tampa_D5_D_1636",8,8,NA,NA
"GA_Atlanta_A1_A_1639",9,9,NA,NA
"GA_Atlanta_A2_A_1640",2,2,NA,NA
"GA_Atlanta_A7_A_1645",2,2,NA,NA
"GA_Atlanta_A8_A_1646",5,4,0.00560201505032432,0.999972276879307
"GA_Atlanta_B13_B_1653",43,30,0.062171311067104,0.999945738791093
"GA_Atlanta_B14_B_1654",91,56,0.140681561497233,0.999919507920422
"GA_Atlanta_B16_B_1656",19,16,0.0116916116452352,0.999993455955847
"GA_Atlanta_B19_B_1659",7,6,0.00376486817975351,0.999994909742269
"GA_Atlanta_B20_B_1661",4,4,NA,NA
"GA_Atlanta_B21_B_1662",4,4,NA,NA
"GA_Atlanta_B22_B_1663",32,17,0.102176737011761,0.999505827178339
"GA_Atlanta_B23_B_1664",6,5,0.00453850627568286,0.999989006054452
"GA_Atlanta_B25_B_1666",5,4,0.00560201505032432,0.999972276879307
"GA_Atlanta_B26_B_1667",14,10,0.0031116824128028,0.999998746612201
"GA_Atlanta_B28_B_1669",5,5,NA,NA
"GA_Atlanta_B4_B_1671",5,4,0.00560201505032432,0.999972276879307
"GA_Atlanta_B5_B_1673",6,6,NA,NA
"GA_Atlanta_B6_B_1674",8,7,0.00319732044001254,0.999997354222772
"GA_Atlanta_B8_B_1676",15,15,NA,NA
"GA_Atlanta_B9_B_1677",7,6,0.00376486817975351,0.999994909742269
"GA_Atlanta_C10_C_1680",11,10,0.00217356516736688,0.999999417206335
"GA_Atlanta_C11_C_1681",2,2,NA,NA
"GA_Atlanta_C12_C_1682",6,5,0.00453850627568286,0.999989006054452
"GA_Atlanta_C13_C_1683",4,4,NA,NA
"GA_Atlanta_C14_C_1684",21,17,0.00722311509843279,0.999997759572721
"GA_Atlanta_C15_C_1685",18,17,0.00122313446393038,0.999999937270284
"GA_Atlanta_C16_C_1686",10,9,0.00243733904829687,0.99999908956507
"GA_Atlanta_C18_C_1688",11,11,NA,NA
"GA_Atlanta_C19_C_1689",7,5,0.019371319387171,0.999784072491819
"GA_Atlanta_C20_C_1691",457,239,0.622464663411888,0.999912599279686
"GA_Atlanta_C22_C_1693",28,23,0.0219619957937739,0.9999889041666
"GA_Atlanta_C23_C_1694",51,42,0.0339931895547122,0.999991975838757
"GA_Atlanta_C24_C_1695",6,6,NA,NA
"GA_Atlanta_C25_C_1696",24,22,0.0193299753988459,0.999990570686876
"GA_Atlanta_C26_C_1697",37,24,0.0473232254577082,0.999950094635989
"GA_Atlanta_C27_C_1698",2,2,NA,NA
"GA_Atlanta_C30_C_1702",2,2,NA,NA
"GA_Atlanta_C32_C_1705",5,5,NA,NA
"GA_Atlanta_C35_C_1708",6,6,NA,NA
"GA_Atlanta_C36_C_1709",7,7,NA,NA
"GA_Atlanta_C37_C_1710",4,4,NA,NA
"GA_Atlanta_C41_C_1715",6,6,NA,NA
"GA_Atlanta_C42_C_1717",2,2,NA,NA
"GA_Atlanta_C6_C_1719",2,2,NA,NA
"GA_Atlanta_C7_C_1720",84,61,0.0195556146111041,0.999998735661853
"GA_Atlanta_C8_C_1721",59,43,0.0450053729570806,0.999986398416234
"GA_Atlanta_D10_D_1724",30,24,0.0211234136535719,0.99999041095719
"GA_Atlanta_D11_D_1725",31,21,0.025556518606204,0.999981146705844
"GA_Atlanta_D12_D_1726",21,21,NA,NA
"GA_Atlanta_D15_D_1730",3,3,NA,NA
"GA_Atlanta_D17_D_1732",3,3,NA,NA
"GA_Atlanta_D18_D_1733",3,3,NA,NA
"GA_Atlanta_D18_D_1734",7,6,0.00376486817975351,0.999994909742269
"GA_Atlanta_D19_D_1735",5,5,NA,NA
"GA_Atlanta_D20_D_1737",4,4,NA,NA
"GA_Atlanta_D21_D_1738",121,61,0.225954860637187,0.999819619843034
"GA_Atlanta_D25_D_1742",61,39,0.125156394045627,0.999868164193466
"GA_Atlanta_D26_D_1743",4,4,NA,NA
"GA_Atlanta_D3_D_1748",4,3,0.00684715681898454,0.999916651455104
"GA_Atlanta_D4_D_1753",2,2,NA,NA
"GA_Atlanta_D5_D_1754",7,7,NA,NA
"GA_Atlanta_D7_D_1756",3,3,NA,NA
"GA_Atlanta_D8_D_1757",3,3,NA,NA
"GA_Augusta_B4_B_1765",3,3,NA,NA
"GA_Augusta_B7_B_1768",5,5,NA,NA
"GA_Augusta_C1_C_1772",2,2,NA,NA
"GA_Augusta_C3_C_1774",6,5,0.00453850627568286,0.999989006054452
"GA_Augusta_C6_C_1777",2,2,NA,NA
"GA_Augusta_D1_D_1781",2,1,NA,NA
"GA_Augusta_D11_D_1783",8,7,0.00319732044001254,0.999997354222772
"GA_Augusta_D4_D_1788",2,2,NA,NA
"GA_Columbus_D1_D_1815",11,8,0.00852978742168543,0.99998495003062
"GA_Columbus_D2_D_1816",3,3,NA,NA
"GA_Columbus_D3_D_1817",3,3,NA,NA
"GA_Macon_C6_C_1840",22,22,NA,NA
"GA_Macon_C8_C_1842",10,10,NA,NA
"GA_Macon_D10_D_1845",2,2,NA,NA
"GA_Savannah_B5_B_1868",15,11,0.030919026870533,0.999900662212306
"GA_Savannah_B8_B_1871",3,2,NA,NA
"GA_Savannah_B9_B_1872",2,2,NA,NA
"GA_Savannah_C14_C_1875",8,8,NA,NA
"GA_Savannah_D16_D_1877",9,9,NA,NA
"GA_Savannah_D23_D_1884",4,4,NA,NA
"IA_Council Bluffs_B_B_1888",8,8,NA,NA
"IA_Council Bluffs_B_B_1891",4,4,NA,NA
"IA_Council Bluffs_B_B_1894",5,5,NA,NA
"IA_Council Bluffs_D_D_1901",17,16,0.0013056377983648,0.999999919208671
"IA_Davenport_B3A_B_1914",6,6,NA,NA
"IA_Davenport_C11_C_1918",2,2,NA,NA
"IA_Davenport_C9_C_1927",2,2,NA,NA
"IA_Davenport_D2_D_1931",4,3,0.00684715681898454,0.999916651455104
"IA_Des Moines_A1_A_1937",72,41,0.0464786421871419,0.999983637156751
"IA_Des Moines_A4_A_1940",7,7,NA,NA
"IA_Des Moines_B1_B_1943",5,5,NA,NA
"IA_Des Moines_B2_B_1944",10,9,0.00243733904829687,0.99999908956507
"IA_Des Moines_B3_B_1945",10,9,0.00243733904829687,0.99999908956507
"IA_Des Moines_B4_B_1946",9,4,0.0431958626847307,0.997856917966166
"IA_Des Moines_C1_C_1949",4,2,0.0193729656210985,0.99725486228512
"IA_Des Moines_C3_C_1952",9,7,0.0128146003791018,0.999956515803299
"IA_Des Moines_C4_C_1954",3,3,NA,NA
"IA_Des Moines_C5_C_1955",5,4,0.00560201505032432,0.999972276879307
"IA_Des Moines_C6_C_1956",8,8,NA,NA
"IA_Des Moines_D1_D_1957",2,2,NA,NA
"IA_Des Moines_D2_D_1958",15,12,0.0159375287572676,0.999978065093646
"IA_Des Moines_D3_D_1959",6,5,0.00453850627568286,0.999989006054452
"IA_Des Moines_D4-5_D_1960",17,15,0.00558697722351726,0.999998303537962
"IA_Dubuque_A1_A_1964",9,8,0.0027692694163337,0.99999849947154
"IA_Dubuque_B2_B_1967",20,15,0.0237246093198805,0.999968235253636
"IA_Dubuque_C3_C_1971",2,2,NA,NA
"IA_Dubuque_C4_C_1973",10,9,0.00243733904829687,0.99999908956507
"IA_Dubuque_D1_D_1974",2,2,NA,NA
"IA_Dubuque_D2_D_1976",9,8,0.0027692694163337,0.99999849947154
"IA_Sioux City_A1_A_1978",2,2,NA,NA
"IA_Sioux City_B4_B_1987",10,10,NA,NA
"IA_Sioux City_C5_C_1993",2,2,NA,NA
"IA_Sioux City_C7_C_1996",46,44,0.00179071785756111,0.99999998007718
"IA_Sioux City_D1_D_1997",40,35,0.014159921356032,0.99999802302256
"IA_Sioux City_D2_D_1998",2,2,NA,NA
"IA_Sioux City_D3_D_1999",2,2,NA,NA
"IA_Sioux City_D5_D_2001",7,7,NA,NA
"IA_Sioux City_D6_D_2002",2,2,NA,NA
"IA_Sioux City_D7_D_2003",3,3,NA,NA
"IA_Waterloo_B1_B_2010",3,3,NA,NA
"IA_Waterloo_B4_B_2013",15,12,0.0123612668232876,0.999986587910093
"IA_Waterloo_C1_C_2014",8,7,0.00319732044001254,0.999997354222772
"IA_Waterloo_D3_D_2022",2,2,NA,NA
"IA_Waterloo_D8_D_2028",3,3,NA,NA
"IL_Aurora_C2_C_2038",9,9,NA,NA
"IL_Aurora_C4_C_2040",4,4,NA,NA
"IL_Aurora_C6_C_2042",6,6,NA,NA
"IL_Aurora_D3_D_2047",2,2,NA,NA
"IL_Aurora_D5_D_2052",12,12,NA,NA
"IL_Chicago_A1_A_2056",3,2,NA,NA
"IL_Chicago_A15_A_2062",3,3,NA,NA
"IL_Chicago_A16_A_2063",4,4,NA,NA
"IL_Chicago_A17_A_2064",5,5,NA,NA
"IL_Chicago_A18_A_2065",2,2,NA,NA
"IL_Chicago_A22_A_2070",25,25,NA,NA
"IL_Chicago_A24_A_2072",9,7,0.0128146003791018,0.999956515803299
"IL_Chicago_A25_A_2073",4,4,NA,NA
"IL_Chicago_A26_A_2074",11,9,0.00973467559660121,0.99998525255558
"IL_Chicago_A28_A_2076",12,11,0.00195951155823258,0.99999961037677
"IL_Chicago_A29_A_2077",32,23,0.0783358209041695,0.999851864547282
"IL_Chicago_A30_A_2079",2,2,NA,NA
"IL_Chicago_A32_A_2081",28,28,NA,NA
"IL_Chicago_A33_A_2082",45,37,0.0098057637410344,0.999999146428311
"IL_Chicago_A4_A_2087",4,4,NA,NA
"IL_Chicago_A6_A_2089",2,2,NA,NA
"IL_Chicago_A7_A_2090",5,4,0.00560201505032432,0.999972276879307
"IL_Chicago_B101_B_2096",3,3,NA,NA
"IL_Chicago_B102_B_2097",13,13,NA,NA
"IL_Chicago_B103_B_2098",12,12,NA,NA
"IL_Chicago_B104_B_2099",83,55,0.14996871190299,0.999905851102848
"IL_Chicago_B106_B_2101",32,26,0.00273003530814226,0.999999865023513
"IL_Chicago_B107_B_2102",69,43,0.040798817869607,0.999988625516691
"IL_Chicago_B110_B_2106",2,2,NA,NA
"IL_Chicago_B12_B_2116",3,3,NA,NA
"IL_Chicago_B121_B_2118",8,8,NA,NA
"IL_Chicago_B122_B_2119",12,11,0.00195951155823258,0.99999961037677
"IL_Chicago_B124_B_2121",41,26,0.0678466679867001,0.999912609375096
"IL_Chicago_B126_B_2123",4,4,NA,NA
"IL_Chicago_B129_B_2126",3,3,NA,NA
"IL_Chicago_B14_B_2131",9,9,NA,NA
"IL_Chicago_B15_B_2132",4,4,NA,NA
"IL_Chicago_B16_B_2133",7,7,NA,NA
"IL_Chicago_B22_B_2140",3,3,NA,NA
"IL_Chicago_B24_B_2142",5,5,NA,NA
"IL_Chicago_B26_B_2144",3,3,NA,NA
"IL_Chicago_B28_B_2146",19,19,NA,NA
"IL_Chicago_B3_B_2148",3,3,NA,NA
"IL_Chicago_B30_B_2149",4,2,0.0193729656210985,0.99725486228512
"IL_Chicago_B31_B_2150",2,2,NA,NA
"IL_Chicago_B35_B_2154",24,17,0.00365480390463107,0.999999416566093
"IL_Chicago_B38_B_2157",15,12,0.0159375287572676,0.999978065093646
"IL_Chicago_B39_B_2158",2,2,NA,NA
"IL_Chicago_B4_B_2159",2,2,NA,NA
"IL_Chicago_B40_B_2160",17,16,0.0013056377983648,0.999999919208671
"IL_Chicago_B41_B_2161",6,6,NA,NA
"IL_Chicago_B42_B_2162",25,21,0.0343484628327662,0.999966810606461
"IL_Chicago_B43_B_2163",9,7,0.0128146003791018,0.999956515803299
"IL_Chicago_B44_B_2164",4,4,NA,NA
"IL_Chicago_B47_B_2167",2,2,NA,NA
"IL_Chicago_B49_B_2169",5,5,NA,NA
"IL_Chicago_B5_B_2170",2,2,NA,NA
"IL_Chicago_B50_B_2171",2,1,NA,NA
"IL_Chicago_B52_B_2173",11,9,0.00973467559660121,0.99998525255558
"IL_Chicago_B53_B_2174",5,5,NA,NA
"IL_Chicago_B54_B_2175",2,2,NA,NA
"IL_Chicago_B55_B_2176",2,2,NA,NA
"IL_Chicago_B56_B_2177",28,24,0.0134722407483527,0.999996174390415
"IL_Chicago_B57_B_2178",10,10,NA,NA
"IL_Chicago_B58_B_2179",3,3,NA,NA
"IL_Chicago_B6_B_2181",6,5,0.00453850627568286,0.999989006054452
"IL_Chicago_B60_B_2182",2,2,NA,NA
"IL_Chicago_B61_B_2183",9,8,0.0027692694163337,0.99999849947154
"IL_Chicago_B63_B_2185",15,14,0.00150822416755969,0.999999858724731
"IL_Chicago_B64_B_2186",31,23,0.00310988986813658,0.999999772982197
"IL_Chicago_B66_B_2188",4,4,NA,NA
"IL_Chicago_B67_B_2189",17,13,NA,NA
"IL_Chicago_B68_B_2190",3,3,NA,NA
"IL_Chicago_B69_B_2191",2,2,NA,NA
"IL_Chicago_B7_B_2192",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_B70_B_2193",7,7,NA,NA
"IL_Chicago_B72_B_2195",7,7,NA,NA
"IL_Chicago_B73_B_2196",2,2,NA,NA
"IL_Chicago_B74_B_2197",2,2,NA,NA
"IL_Chicago_B75_B_2198",6,6,NA,NA
"IL_Chicago_B76_B_2199",5,3,0.0313924746586254,0.998133546467439
"IL_Chicago_B78_B_2201",6,5,0.00453850627568286,0.999989006054452
"IL_Chicago_B81_B_2205",7,6,0.00376486817975351,0.999994909742269
"IL_Chicago_B83_B_2207",2,2,NA,NA
"IL_Chicago_B84_B_2208",21,15,0.0399873435927914,0.999908290613352
"IL_Chicago_B9_B_2215",3,3,NA,NA
"IL_Chicago_B90_B_2216",10,10,NA,NA
"IL_Chicago_B91_B_2217",11,10,0.00217356516736688,0.999999417206335
"IL_Chicago_B92_B_2218",26,18,0.00948338666065759,0.999996507930383
"IL_Chicago_B93_B_2219",3,3,NA,NA
"IL_Chicago_B94_B_2220",38,26,0.0240536496976186,0.99998934951973
"IL_Chicago_B96_B_2222",3,3,NA,NA
"IL_Chicago_B97_B_2223",9,9,NA,NA
"IL_Chicago_B98_B_2224",2,2,NA,NA
"IL_Chicago_B99_B_2225",10,9,0.00243733904829687,0.99999908956507
"IL_Chicago_C10_C_2227",3,3,NA,NA
"IL_Chicago_C100_C_2228",3,3,NA,NA
"IL_Chicago_C102_C_2230",6,5,0.00453850627568286,0.999989006054452
"IL_Chicago_C105_C_2233",2,2,NA,NA
"IL_Chicago_C106_C_2234",2,2,NA,NA
"IL_Chicago_C108_C_2236",2,2,NA,NA
"IL_Chicago_C109_C_2237",3,3,NA,NA
"IL_Chicago_C11_C_2238",3,3,NA,NA
"IL_Chicago_C110_C_2239",6,5,0.00453850627568286,0.999989006054452
"IL_Chicago_C112_C_2241",40,29,0.0278708279820246,0.999988635917635
"IL_Chicago_C113_C_2242",8,8,NA,NA
"IL_Chicago_C114_C_2243",2,2,NA,NA
"IL_Chicago_C116_C_2245",8,7,0.00319732044001254,0.999997354222772
"IL_Chicago_C117_C_2246",21,19,0.00433440040848936,0.999999367955654
"IL_Chicago_C118_C_2247",38,25,0.0457892476418546,0.999957214542405
"IL_Chicago_C119_C_2248",93,69,0.0939729350450826,0.99997708225096
"IL_Chicago_C120_C_2250",5,5,NA,NA
"IL_Chicago_C121_C_2251",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C122_C_2252",8,7,0.00319732044001254,0.999997354222772
"IL_Chicago_C123_C_2253",9,9,NA,NA
"IL_Chicago_C126_C_2256",3,3,NA,NA
"IL_Chicago_C127_C_2257",53,17,0.0372967362826056,0.999925260363145
"IL_Chicago_C131_C_2262",2,2,NA,NA
"IL_Chicago_C133_C_2268",4,4,NA,NA
"IL_Chicago_C134_C_2269",6,6,NA,NA
"IL_Chicago_C135_C_2270",3,2,NA,NA
"IL_Chicago_C137_C_2272",30,24,0.0469888313656569,0.999952157946521
"IL_Chicago_C138_C_2273",40,27,0.0254401278252392,0.99998880261954
"IL_Chicago_C139_C_2274",73,59,0.0817708783869578,0.999976381584623
"IL_Chicago_C14_C_2275",2,2,NA,NA
"IL_Chicago_C141_C_2277",20,15,0.0237246093198805,0.999968235253636
"IL_Chicago_C142_C_2278",66,52,0.0536096404409795,0.999986935588771
"IL_Chicago_C143_C_2279",4,4,NA,NA
"IL_Chicago_C144_C_2280",2,2,NA,NA
"IL_Chicago_C145_C_2281",4,4,NA,NA
"IL_Chicago_C146_C_2282",7,5,0.019371319387171,0.999784072491819
"IL_Chicago_C147_C_2283",3,3,NA,NA
"IL_Chicago_C148_C_2284",2,2,NA,NA
"IL_Chicago_C149_C_2285",3,3,NA,NA
"IL_Chicago_C15_C_2286",4,4,NA,NA
"IL_Chicago_C151_C_2288",5,5,NA,NA
"IL_Chicago_C152_C_2289",10,9,0.00243733904829687,0.99999908956507
"IL_Chicago_C154_C_2291",6,6,NA,NA
"IL_Chicago_C155_C_2292",9,9,NA,NA
"IL_Chicago_C156_C_2293",4,4,NA,NA
"IL_Chicago_C158_C_2295",2,2,NA,NA
"IL_Chicago_C160_C_2298",2,2,NA,NA
"IL_Chicago_C161_C_2299",2,2,NA,NA
"IL_Chicago_C162_C_2300",8,8,NA,NA
"IL_Chicago_C163_C_2301",7,7,NA,NA
"IL_Chicago_C165_C_2303",37,28,NA,NA
"IL_Chicago_C166_C_2304",33,22,0.0747325598809487,0.99985129533895
"IL_Chicago_C167_C_2305",7,7,NA,NA
"IL_Chicago_C168_C_2306",47,34,0.0396601812902383,0.999983034788921
"IL_Chicago_C170_C_2309",5,5,NA,NA
"IL_Chicago_C171_C_2310",3,3,NA,NA
"IL_Chicago_C172_C_2311",2,2,NA,NA
"IL_Chicago_C173_C_2312",6,6,NA,NA
"IL_Chicago_C174_C_2313",5,4,0.00560201505032432,0.999972276879307
"IL_Chicago_C176_C_2315",2,2,NA,NA
"IL_Chicago_C177_C_2316",3,3,NA,NA
"IL_Chicago_C178_C_2317",72,65,0.00711326793306617,0.999999855489636
"IL_Chicago_C18_C_2319",19,16,0.0141915079124976,0.999990240437049
"IL_Chicago_C180_C_2320",49,31,0.045964831809564,0.999972009363356
"IL_Chicago_C181_C_2321",9,8,0.0027692694163337,0.99999849947154
"IL_Chicago_C187_C_2327",11,10,0.00217356516736688,0.999999417206335
"IL_Chicago_C188_C_2328",23,13,0.0664284561073128,0.999641231602572
"IL_Chicago_C189_C_2329",14,14,NA,NA
"IL_Chicago_C19_C_2330",3,3,NA,NA
"IL_Chicago_C190_C_2331",2,2,NA,NA
"IL_Chicago_C192_C_2333",7,7,NA,NA
"IL_Chicago_C194_C_2335",3,3,NA,NA
"IL_Chicago_C197_C_2338",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C199_C_2340",9,6,0.0048453410176264,0.999990865912441
"IL_Chicago_C2_C_2341",2,2,NA,NA
"IL_Chicago_C20_C_2342",2,2,NA,NA
"IL_Chicago_C206_C_2349",4,4,NA,NA
"IL_Chicago_C208_C_2351",6,3,0.0305419001135244,0.99789240109718
"IL_Chicago_C209_C_2352",22,21,0.000975353059597813,0.999999973946586
"IL_Chicago_C210_C_2354",7,7,NA,NA
"IL_Chicago_C214_C_2358",3,3,NA,NA
"IL_Chicago_C215_C_2359",390,130,0.952062927742772,0.999218235423254
"IL_Chicago_C216_C_2360",9,9,NA,NA
"IL_Chicago_C217_C_2361",21,21,NA,NA
"IL_Chicago_C219_C_2363",16,15,0.00139980090019128,0.999999894183191
"IL_Chicago_C22_C_2364",5,5,NA,NA
"IL_Chicago_C221_C_2366",23,23,NA,NA
"IL_Chicago_C23_C_2375",35,32,NA,NA
"IL_Chicago_C233_C_2379",2,2,NA,NA
"IL_Chicago_C237_C_2383",2,2,NA,NA
"IL_Chicago_C238_C_2384",4,4,NA,NA
"IL_Chicago_C24_C_2386",79,53,0.0422201322380911,0.999992182928891
"IL_Chicago_C240_C_2387",4,4,NA,NA
"IL_Chicago_C241_C_2388",5,5,NA,NA
"IL_Chicago_C244_C_2391",3,3,NA,NA
"IL_Chicago_C245_C_2392",2,2,NA,NA
"IL_Chicago_C246_C_2393",2,2,NA,NA
"IL_Chicago_C249_C_2397",2,2,NA,NA
"IL_Chicago_C25_C_2398",73,73,NA,NA
"IL_Chicago_C250_C_2399",2,2,NA,NA
"IL_Chicago_C252_C_2401",6,6,NA,NA
"IL_Chicago_C253_C_2403",6,6,NA,NA
"IL_Chicago_C254_C_2404",7,7,NA,NA
"IL_Chicago_C256_C_2407",3,3,NA,NA
"IL_Chicago_C26_C_2411",31,31,NA,NA
"IL_Chicago_C262_C_2414",5,5,NA,NA
"IL_Chicago_C267_C_2419",5,5,NA,NA
"IL_Chicago_C268_C_2420",4,2,0.0193729656210985,0.99725486228512
"IL_Chicago_C27_C_2422",7,5,0.019371319387171,0.999784072491819
"IL_Chicago_C274_C_2427",153,84,0.0259697315014627,0.999998786846006
"IL_Chicago_C277_C_2431",2,2,NA,NA
"IL_Chicago_C28_C_2432",18,17,0.00122313446393038,0.999999937270284
"IL_Chicago_C3_C_2434",6,6,NA,NA
"IL_Chicago_C30_C_2435",3,3,NA,NA
"IL_Chicago_C31_C_2436",2,2,NA,NA
"IL_Chicago_C32_C_2437",2,2,NA,NA
"IL_Chicago_C38_C_2443",8,8,NA,NA
"IL_Chicago_C39_C_2444",3,2,NA,NA
"IL_Chicago_C40_C_2446",3,3,NA,NA
"IL_Chicago_C43_C_2450",2,2,NA,NA
"IL_Chicago_C44_C_2451",5,4,0.00560201505032432,0.999972276879307
"IL_Chicago_C45_C_2452",13,12,0.00178267237489149,0.99999973000321
"IL_Chicago_C46_C_2453",3,3,NA,NA
"IL_Chicago_C47_C_2454",29,15,0.0499427683060755,0.999847433095603
"IL_Chicago_C48_C_2455",8,7,0.00319732044001254,0.999997354222772
"IL_Chicago_C49_C_2456",5,5,NA,NA
"IL_Chicago_C50_C_2458",39,29,0.0144650414367588,0.999996915166615
"IL_Chicago_C52_C_2460",4,4,NA,NA
"IL_Chicago_C53_C_2461",38,32,0.0223489444247256,0.999994097598487
"IL_Chicago_C54_C_2462",16,15,0.00139980090019128,0.999999894183191
"IL_Chicago_C55_C_2463",53,39,0.0888096798679675,0.999935004893522
"IL_Chicago_C56_C_2464",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C57_C_2465",9,9,NA,NA
"IL_Chicago_C58_C_2466",44,27,0.0213340255201926,0.999992089432117
"IL_Chicago_C59_C_2467",1022,248,2.40905773837671,0.998541552699375
"IL_Chicago_C60_C_2469",24,18,0.0407651937970683,0.999937037293418
"IL_Chicago_C61_C_2470",206,96,0.313038119998638,0.999859889329113
"IL_Chicago_C62_C_2471",2,2,NA,NA
"IL_Chicago_C63_C_2472",3,3,NA,NA
"IL_Chicago_C64_C_2473",3,3,NA,NA
"IL_Chicago_C65_C_2474",4,4,NA,NA
"IL_Chicago_C66_C_2475",91,54,0.0405518977592726,0.999992849543959
"IL_Chicago_C67_C_2476",28,20,0.0233211175606562,0.999982816139345
"IL_Chicago_C68_C_2477",41,32,0.0243622143515832,0.999992934527333
"IL_Chicago_C69_C_2478",21,17,0.0330699251858326,0.999952487007253
"IL_Chicago_C7_C_2479",2,2,NA,NA
"IL_Chicago_C70_C_2480",5,5,NA,NA
"IL_Chicago_C72_C_2482",16,12,NA,NA
"IL_Chicago_C73_C_2483",7,7,NA,NA
"IL_Chicago_C74_C_2484",38,33,0.0320522851648939,0.999988459459014
"IL_Chicago_C75_C_2485",66,48,0.0345928576295124,0.999993582248117
"IL_Chicago_C76_C_2486",20,16,0.00643814440009468,0.999997984053674
"IL_Chicago_C77_C_2487",2,2,NA,NA
"IL_Chicago_C78_C_2488",6,4,0.0193014138561595,0.999636467987627
"IL_Chicago_C79_C_2489",90,51,0.14875221689664,0.999889710134042
"IL_Chicago_C8_C_2490",6,6,NA,NA
"IL_Chicago_C80_C_2491",47,36,0.0135367365482053,0.999998260261145
"IL_Chicago_C81_C_2492",5,5,NA,NA
"IL_Chicago_C82_C_2493",22,18,0.0182663765904032,0.999987396449858
"IL_Chicago_C83_C_2494",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_C84_C_2495",8,8,NA,NA
"IL_Chicago_C85_C_2496",74,48,0.0688992474652656,0.999974052835789
"IL_Chicago_C86_C_2497",5,5,NA,NA
"IL_Chicago_C87_C_2498",48,33,0.076810551906671,0.999931668235676
"IL_Chicago_C88_C_2499",41,29,0.0469520137680149,0.999967052915709
"IL_Chicago_C89_C_2500",3,3,NA,NA
"IL_Chicago_C9_C_2501",3,3,NA,NA
"IL_Chicago_C91_C_2503",5,4,0.00560201505032432,0.999972276879307
"IL_Chicago_C92_C_2504",3,3,NA,NA
"IL_Chicago_C94_C_2506",2,2,NA,NA
"IL_Chicago_C95_C_2507",3,3,NA,NA
"IL_Chicago_C98_C_2510",19,18,NA,NA
"IL_Chicago_D10_D_2513",33,25,0.0243028691240195,0.999988405696967
"IL_Chicago_D100_D_2514",39,21,0.0325857621192615,0.999968779029197
"IL_Chicago_D104_D_2519",7,5,0.019371319387171,0.999784072491819
"IL_Chicago_D11_D_2525",3,3,NA,NA
"IL_Chicago_D113_D_2529",6,5,0.00453850627568286,0.999989006054452
"IL_Chicago_D114_D_2531",5,5,NA,NA
"IL_Chicago_D115_D_2532",21,16,0.0247214224199643,0.999969833951541
"IL_Chicago_D12_D_2537",8,8,NA,NA
"IL_Chicago_D122_D_2540",3,3,NA,NA
"IL_Chicago_D123_D_2541",2,2,NA,NA
"IL_Chicago_D126_D_2545",2,2,NA,NA
"IL_Chicago_D13_D_2551",111,60,0.166337192020991,0.999899915878797
"IL_Chicago_D133_D_2555",2,2,NA,NA
"IL_Chicago_D14_D_2557",3,3,NA,NA
"IL_Chicago_D15_D_2558",17,16,0.0013056377983648,0.999999919208671
"IL_Chicago_D17_D_2560",2,2,NA,NA
"IL_Chicago_D2_D_2563",10,10,NA,NA
"IL_Chicago_D23_D_2567",2,2,NA,NA
"IL_Chicago_D24_D_2568",4,4,NA,NA
"IL_Chicago_D25_D_2569",7,5,0.019371319387171,0.999784072491819
"IL_Chicago_D26_D_2570",2,2,NA,NA
"IL_Chicago_D27_D_2571",2,2,NA,NA
"IL_Chicago_D28_D_2572",8,8,NA,NA
"IL_Chicago_D29_D_2573",132,57,0.340089086324222,0.999512364589255
"IL_Chicago_D3_D_2574",4,4,NA,NA
"IL_Chicago_D30_D_2575",6,6,NA,NA
"IL_Chicago_D31_D_2576",7,7,NA,NA
"IL_Chicago_D32_D_2577",10,8,0.0194747494407256,0.999922650106403
"IL_Chicago_D33_D_2578",10,6,0.0191228442650617,0.999856460885209
"IL_Chicago_D34_D_2579",2,2,NA,NA
"IL_Chicago_D36_D_2581",4,4,NA,NA
"IL_Chicago_D37_D_2582",3,3,NA,NA
"IL_Chicago_D38_D_2583",4,3,0.00684715681898454,0.999916651455104
"IL_Chicago_D4_D_2585",2,2,NA,NA
"IL_Chicago_D40_D_2586",4,4,NA,NA
"IL_Chicago_D41_D_2587",27,24,0.0159184735521927,0.999994625023342
"IL_Chicago_D42_D_2588",19,17,0.00488293773447678,0.999998995155139
"IL_Chicago_D43_D_2589",3,3,NA,NA
"IL_Chicago_D44_D_2590",5,5,NA,NA
"IL_Chicago_D45_D_2591",2,2,NA,NA
"IL_Chicago_D46_D_2592",3,3,NA,NA
"IL_Chicago_D47_D_2593",31,23,0.0280402812271682,0.99998137413581
"IL_Chicago_D48_D_2594",32,31,NA,NA
"IL_Chicago_D50_D_2599",21,18,0.0147803961774562,0.999991681246231
"IL_Chicago_D51_D_2600",7,7,NA,NA
"IL_Chicago_D53_D_2602",24,16,0.0648697802048175,0.999784469657083
"IL_Chicago_D55_D_2604",3,3,NA,NA
