"Area","Records","Observed.richness","SE","R2"
"TX_Fort Worth_C_C_8874",2,2,NA,NA
"TX_Fort Worth_C_C_8882",4,2,0.0193729656210985,0.99725486228512
"TX_Fort Worth_C_C_8883",2,1,NA,NA
"TX_Fort Worth_D_D_8887",4,2,NA,NA
"TX_Fort Worth_D_D_8890",2,1,NA,NA
"TX_Galveston_A_A_8908",2,1,NA,NA
"TX_Galveston_B_B_8909",3,2,NA,NA
"TX_Galveston_D_D_8913",2,2,NA,NA
"TX_Houston_NA_B_8915",2,2,NA,NA
"TX_Houston_NA_C_8920",4,2,0.0193729656210985,0.99725486228512
"TX_Houston_NA_B_8925",2,1,NA,NA
"TX_Houston_NA_C_8927",8,2,0.0222703835654347,0.99490853870906
"TX_Houston_NA_A_8928",3,3,NA,NA
"TX_Houston_NA_D_8938",2,2,NA,NA
"TX_Houston_NA_B_8943",6,4,0.0193014138561595,0.999636467987627
"TX_Houston_NA_C_8944",4,2,0.0193729656210985,0.99725486228512
"TX_Houston_NA_A_8947",6,1,NA,NA
"TX_Houston_NA_B_8948",8,1,NA,NA
"TX_Houston_NA_D_8950",3,2,NA,NA
"TX_San Antonio_NA_A_8961",2,1,NA,NA
"TX_San Antonio_NA_B_8967",5,2,0.0240310806473435,0.995122526713859
"TX_San Antonio_NA_B_8970",10,2,0.0228473768207897,0.994555580460426
"TX_San Antonio_NA_B_8971",4,1,NA,NA
"TX_San Antonio_NA_B_8972",2,1,NA,NA
"TX_San Antonio_NA_A_8975",3,1,NA,NA
"TX_San Antonio_NA_C_8976",4,2,0.0193729656210985,0.99725486228512
"TX_San Antonio_NA_D_8978",2,1,NA,NA
"TX_San Antonio_NA_C_8979",3,1,NA,NA
"TX_San Antonio_NA_B_8980",3,1,NA,NA
"TX_San Antonio_NA_D_8981",5,2,0.0240310806473435,0.995122526713859
"UT_Salt Lake City_B1_B_9034",3,2,NA,NA
"VA_Newport News_C3_C_9097",2,1,NA,NA
"VA_Richmond_A6_A_9214",6,4,0.0234296681044113,0.999490607204192
"VA_Richmond_C2_C_9242",2,2,NA,NA
"VA_Richmond_D6_D_9271",2,2,NA,NA
"VA_Richmond_D9_D_9277",2,1,NA,NA
"VA_Roanoke_D-Salem_D_9313",2,2,NA,NA
"WA_Seattle_A6_A_9324",4,2,NA,NA
"WA_Seattle_B12_B_9331",2,2,NA,NA
"WA_Seattle_C7_C_9362",2,2,NA,NA
"WA_Seattle_D8_D_9376",15,3,0.0225268303826384,0.998544275095646
"WI_Madison_A4_A_9512",2,1,NA,NA
"WI_Madison_B1_B_9514",2,2,NA,NA
"WI_Madison_C6_C_9537",2,1,NA,NA
"WI_Madison_C8_C_9539",6,4,0.0234296681044113,0.999490607204192
"WI_Milwaukee Co._C9_C_9622",2,1,NA,NA
"WI_Milwaukee Co._D16_D_9632",2,2,NA,NA
"WI_Milwaukee Co._S-C5_C_9666",2,1,NA,NA
"WI_Racine_D8_D_9742",3,1,NA,NA
