"Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio"
"CA_San Jose_C15_C_1082",4,4,NA,NA,NA,1
"CA_San Jose_D11_D_1094",2,2,NA,NA,NA,1
"CA_San Jose_D11_D_1095",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"CA_San Jose_D3_D_1097",3,3,NA,NA,NA,1
"CA_Stockton_B1_B_1109",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"CO_Denver_A3_A_1151",4,4,NA,NA,NA,1
"CO_Denver_A4_A_1152",4,4,NA,NA,NA,1
"CO_Denver_B2_B_1159",3,2,NA,NA,NA,1.5
"CO_Denver_B3_B_1160",2,1,NA,NA,NA,2
"CO_Denver_B8_B_1166",4,4,NA,NA,NA,1
"CO_Denver_C11_C_1171",2,2,NA,NA,NA,1
"CO_Denver_C14_C_1174",2,2,NA,NA,NA,1
"CO_Denver_C5_C_1185",3,2,NA,NA,NA,1.5
"CO_Denver_C7_C_1187",29,7,8.59486594244911,0.0344827586206895,81.4439695379978,4.14285714285714
"CO_Denver_D10_D_1191",2,1,NA,NA,NA,2
"CT_Hartford_A5_A_1248",2,2,NA,NA,NA,1
"CT_Hartford_A6_A_1249",2,2,NA,NA,NA,1
"CT_New Haven_A5_A_1302",7,7,NA,NA,NA,1
"CT_New Haven_B3_B_1309",2,2,NA,NA,NA,1
"CT_Stamford, Darien, and New Canaan_A8_A_1357",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"CT_Stamford, Darien, and New Canaan_C6_C_1373",2,2,NA,NA,NA,1
"FL_Jacksonville_B2_B_1403",14,11,50.6383837387647,0.642857142857142,21.722652240931,1.27272727272727
"FL_Jacksonville_C1_C_1413",2,2,NA,NA,NA,1
"FL_Jacksonville_C2_C_1416",10,8,44.6404767821244,0.7,17.9209555467908,1.25
"FL_Jacksonville_C5_C_1426",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"FL_Jacksonville_D1_D_1432",2,2,NA,NA,NA,1
"FL_Jacksonville_D1_D_1440",15,14,188.84396946577,0.866666666666667,7.41352770734766,1.07142857142857
"FL_Miami_A10_A_1447",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"FL_Miami_B19_B_1489",2,2,NA,NA,NA,1
"FL_Miami_C14_C_1516",3,3,NA,NA,NA,1
"FL_Miami_C15_C_1517",2,2,NA,NA,NA,1
"FL_Miami_C2_C_1522",3,2,NA,NA,NA,1.5
"FL_St. Petersburg_B1_B_1566",2,2,NA,NA,NA,1
"FL_St. Petersburg_C3_C_1590",6,6,NA,NA,NA,1
"FL_St. Petersburg_C4_C_1591",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"FL_Tampa_A1_A_1613",22,22,NA,NA,NA,1
"FL_Tampa_A2_A_1614",2,1,NA,NA,NA,2
"FL_Tampa_B1_B_1618",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"FL_Tampa_B4_B_1621",2,1,NA,NA,NA,2
"FL_Tampa_C3_C_1625",2,2,NA,NA,NA,1
"FL_Tampa_D4_D_1635",2,2,NA,NA,NA,1
"GA_Atlanta_A1_A_1639",2,2,NA,NA,NA,1
"GA_Atlanta_A8_A_1646",2,2,NA,NA,NA,1
"GA_Atlanta_B13_B_1653",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"GA_Atlanta_B14_B_1654",42,19,41.4175056652178,0.261904761904763,45.8743222095002,2.21052631578947
"GA_Atlanta_B16_B_1656",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333
"GA_Atlanta_B21_B_1662",2,2,NA,NA,NA,1
"GA_Atlanta_B3_B_1670",2,2,NA,NA,NA,1
"GA_Atlanta_B5_B_1673",2,2,NA,NA,NA,1
"GA_Atlanta_B8_B_1676",6,3,6.89396934812963,0.333333333333333,43.5162944380354,2
"GA_Atlanta_C11_C_1681",3,1,NA,NA,NA,3
"GA_Atlanta_C15_C_1685",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333
"GA_Atlanta_C18_C_1688",3,3,NA,NA,NA,1
"GA_Atlanta_C20_C_1691",12,7,13.7340973199702,0.25,50.9680384295923,1.71428571428571
"GA_Atlanta_C23_C_1694",6,6,NA,NA,NA,1
"GA_Atlanta_C25_C_1696",2,2,NA,NA,NA,1
"GA_Atlanta_C26_C_1697",2,2,NA,NA,NA,1
"GA_Atlanta_C27_C_1698",2,2,NA,NA,NA,1
"GA_Atlanta_C41_C_1715",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"GA_Atlanta_C8_C_1721",9,5,9.71188508151737,0.333333333333333,51.4833109950556,1.8
"GA_Atlanta_D10_D_1724",5,5,NA,NA,NA,1
"GA_Atlanta_D11_D_1725",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"GA_Atlanta_D17_D_1732",8,8,NA,NA,NA,1
"GA_Atlanta_D21_D_1738",3,3,NA,NA,NA,1
"GA_Atlanta_D7_D_1756",3,2,NA,NA,NA,1.5
"GA_Augusta_C3_C_1774",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"GA_Augusta_D1_D_1781",3,3,NA,NA,NA,1
"GA_Savannah_B5_B_1868",3,3,NA,NA,NA,1
"GA_Savannah_D18_D_1879",2,2,NA,NA,NA,1
"IA_Davenport_B3A_B_1914",2,2,NA,NA,NA,1
"IA_Des Moines_A1_A_1937",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"IA_Des Moines_C3_C_1953",3,3,NA,NA,NA,1
"IA_Des Moines_C6_C_1956",2,2,NA,NA,NA,1
"IA_Sioux City_B4_B_1987",2,2,NA,NA,NA,1
"IL_Chicago_A16_A_2063",3,3,NA,NA,NA,1
"IL_Chicago_A28_A_2076",14,8,15.3361654716221,0.214285714285714,52.1642780576614,1.75
"IL_Chicago_A29_A_2077",10,7,21.080516841483,0.5,33.2060169712023,1.42857142857143
"IL_Chicago_B101_B_2096",4,4,NA,NA,NA,1
"IL_Chicago_B104_B_2099",5,5,NA,NA,NA,1
"IL_Chicago_B106_B_2101",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"IL_Chicago_B25_B_2143",2,2,NA,NA,NA,1
"IL_Chicago_B42_B_2162",3,2,NA,NA,NA,1.5
"IL_Chicago_B43_B_2163",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667
"IL_Chicago_B47_B_2167",3,3,NA,NA,NA,1
"IL_Chicago_B49_B_2169",2,2,NA,NA,NA,1
"IL_Chicago_B56_B_2177",137,42,62.4361823733196,0.102189781021899,67.2686868471118,3.26190476190476
"IL_Chicago_B57_B_2178",2,2,NA,NA,NA,1
"IL_Chicago_B64_B_2186",2,2,NA,NA,NA,1
"IL_Chicago_B66_B_2188",2,2,NA,NA,NA,1
"IL_Chicago_B72_B_2195",2,2,NA,NA,NA,1
"IL_Chicago_B9_B_2215",3,3,NA,NA,NA,1
"IL_Chicago_B90_B_2216",2,2,NA,NA,NA,1
"IL_Chicago_B94_B_2220",2,2,NA,NA,NA,1
"IL_Chicago_C10_C_2227",2,2,NA,NA,NA,1
"IL_Chicago_C112_C_2241",2,1,NA,NA,NA,2
"IL_Chicago_C118_C_2247",7,4,11.642641734416,0.428571428571429,34.3564638614265,1.75
"IL_Chicago_C119_C_2248",7,4,7.37550093176442,0.285714285714286,54.2336044291312,1.75
"IL_Chicago_C122_C_2252",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"IL_Chicago_C138_C_2273",2,2,NA,NA,NA,1
"IL_Chicago_C142_C_2278",4,4,NA,NA,NA,1
"IL_Chicago_C154_C_2291",2,2,NA,NA,NA,1
"IL_Chicago_C155_C_2292",3,2,NA,NA,NA,1.5
"IL_Chicago_C210_C_2354",2,2,NA,NA,NA,1
"IL_Chicago_C213_C_2357",2,2,NA,NA,NA,1
"IL_Chicago_C215_C_2359",3,3,NA,NA,NA,1
"IL_Chicago_C221_C_2366",2,2,NA,NA,NA,1
"IL_Chicago_C24_C_2386",4,2,NA,NA,NA,2
"IL_Chicago_C27_C_2422",3,2,NA,NA,NA,1.5
"IL_Chicago_C28_C_2432",2,2,NA,NA,NA,1
"IL_Chicago_C39_C_2444",5,5,NA,NA,NA,1
"IL_Chicago_C44_C_2451",3,2,NA,NA,NA,1.5
"IL_Chicago_C45_C_2452",3,3,NA,NA,NA,1
"IL_Chicago_C47_C_2454",2,2,NA,NA,NA,1
"IL_Chicago_C50_C_2458",3,3,NA,NA,NA,1
"IL_Chicago_C55_C_2463",2,2,NA,NA,NA,1
"IL_Chicago_C58_C_2466",2,2,NA,NA,NA,1
"IL_Chicago_C59_C_2467",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333
"IL_Chicago_C61_C_2470",9,7,24.7494921140843,0.555555555555555,28.2834086765622,1.28571428571429
"IL_Chicago_C63_C_2472",3,1,NA,NA,NA,3
"IL_Chicago_C68_C_2477",2,2,NA,NA,NA,1
"IL_Chicago_C69_C_2478",4,4,NA,NA,NA,1
"IL_Chicago_C72_C_2482",4,4,NA,NA,NA,1
"IL_Chicago_C74_C_2484",2,1,NA,NA,NA,2
"IL_Chicago_C75_C_2485",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"IL_Chicago_C79_C_2489",3,3,NA,NA,NA,1
"IL_Chicago_C8_C_2490",2,1,NA,NA,NA,2
"IL_Chicago_C80_C_2491",3,3,NA,NA,NA,1
"IL_Chicago_C85_C_2496",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"IL_Chicago_C87_C_2498",3,3,NA,NA,NA,1
"IL_Chicago_C89_C_2500",2,2,NA,NA,NA,1
"IL_Chicago_D10_D_2513",2,2,NA,NA,NA,1
"IL_Chicago_D13_D_2551",4,2,3.09850691532731,0.25,64.5472175681342,2
"IL_Chicago_D29_D_2573",7,5,17.8356145037682,0.571428571428571,28.0337972035874,1.4
"IL_Chicago_D3_D_2574",2,2,NA,NA,NA,1
"IL_Chicago_D38_D_2583",3,2,NA,NA,NA,1.5
"IL_Chicago_D41_D_2587",3,3,NA,NA,NA,1
"IL_Chicago_D53_D_2602",3,2,NA,NA,NA,1.5
"IL_Chicago_D61_D_2611",2,2,NA,NA,NA,1
"IL_Chicago_D62_D_2612",2,2,NA,NA,NA,1
"IL_Chicago_D72_D_2623",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333
"IL_Chicago_D9_D_2644",12,7,14.5887863409675,0.333333333333334,47.9820585235589,1.71428571428571
"IL_Joliet_C4_C_2756",5,2,2.32468376239523,0,86.0332072840441,2.5
"IL_Rockford_C1_C_2816",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"IL_Rockford_C3_C_2818",2,2,NA,NA,NA,1
"IL_Rockford_D4_D_2837",4,4,NA,NA,NA,1
"IL_Rockford_D4_D_2838",4,4,NA,NA,NA,1
"IN_Indianapolis_A1_A_2966",7,7,NA,NA,NA,1
"IN_Indianapolis_A2_A_2967",19,8,14.0324862754298,0.210526315789474,57.0105670725481,2.375
"IN_Indianapolis_B1_B_2971",2,2,NA,NA,NA,1
"IN_Indianapolis_B12_B_2975",13,13,NA,NA,NA,1
"IN_Indianapolis_B2_B_2982",4,4,NA,NA,NA,1
"IN_Indianapolis_C1_C_2991",6,6,NA,NA,NA,1
"IN_Indianapolis_C2_C_3003",3,2,NA,NA,NA,1.5
"IN_Indianapolis_C23_C_3008",2,2,NA,NA,NA,1
"IN_Indianapolis_C5_C_3015",31,16,30.840373480134,0.258064516129032,51.8800461683983,1.9375
"IN_Indianapolis_C6_C_3016",3,3,NA,NA,NA,1
"IN_Indianapolis_D1_D_3020",11,7,20.1713937515565,0.454545454545455,34.7026094786329,1.57142857142857
"IN_Indianapolis_D21_D_3040",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"IN_Indianapolis_D3_D_3049",2,2,NA,NA,NA,1
"IN_Lake Co. Gary_C11_C_3088",7,7,NA,NA,NA,1
"IN_Lake Co. Gary_D5_D_3132",3,2,NA,NA,NA,1.5
"IN_South Bend_B5_B_3198",3,3,NA,NA,NA,1
"IN_South Bend_C2_C_3206",2,2,NA,NA,NA,1
"IN_Terre Haute_C4_C_3243",2,2,NA,NA,NA,1
"IN_Terre Haute_D9_D_3264",24,11,22.3289479410721,0.25,49.2634047471915,2.18181818181818
"KS_Wichita_D1_D_3326",3,1,NA,NA,NA,3
"KS_Wichita_D11_D_3328",2,2,NA,NA,NA,1
"KS_Wichita_D6_D_3335",3,2,NA,NA,NA,1.5
"KS_Wichita_NA_D_3344",2,2,NA,NA,NA,1
"KY_Covington_A8_A_3352",3,2,NA,NA,NA,1.5
"KY_Louisville_A3_A_3425",7,5,17.8356145037682,0.571428571428571,28.0337972035874,1.4
"KY_Louisville_A6_A_3428",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"KY_Louisville_A8_A_3430",3,3,NA,NA,NA,1
"KY_Louisville_B13_B_3435",3,3,NA,NA,NA,1
"KY_Louisville_C11_C_3449",3,3,NA,NA,NA,1
"KY_Louisville_C4_C_3458",2,2,NA,NA,NA,1
"KY_Louisville_C6_C_3460",4,2,3.09850691532731,0.25,64.5472175681342,2
"KY_Louisville_C7_C_3461",3,2,NA,NA,NA,1.5
"KY_Louisville_D6_D_3473",3,3,NA,NA,NA,1
"LA_New Orleans_C11_C_3515",3,2,NA,NA,NA,1.5
"LA_New Orleans_C14_C_3519",2,1,NA,NA,NA,2
"LA_New Orleans_D35_D_3609",2,2,NA,NA,NA,1
"MA_Arlington_B6_B_3668",2,2,NA,NA,NA,1
"MA_Arlington_B7_B_3669",2,2,NA,NA,NA,1
"MA_Arlington_B8_B_3670",2,2,NA,NA,NA,1
"MA_Arlington_B9_B_3671",8,5,17.5683289166722,0.5,28.460305039343,1.6
"MA_Arlington_C2_C_3673",4,2,3.09850691532731,0.25,64.5472175681342,2
"MA_Arlington_C4_C_3675",3,2,NA,NA,NA,1.5
"MA_Belmont_A1_A_3676",18,6,8.1998319461324,0.111111111111111,73.1722313263995,3
"MA_Boston_A1_A_3692",2,2,NA,NA,NA,1
"MA_Boston_B5_B_3697",2,2,NA,NA,NA,1
"MA_Boston_C1_C_3701",8,4,12.5088392751437,0.375,31.9773874459192,2
"MA_Boston_C10_C_3702",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MA_Boston_C12_C_3704",4,4,NA,NA,NA,1
"MA_Boston_C14_C_3706",19,11,27.6791909521875,0.421052631578949,39.741045968436,1.72727272727273
"MA_Boston_C16_C_3708",3,3,NA,NA,NA,1
"MA_Boston_C17_C_3709",9,9,NA,NA,NA,1
"MA_Boston_C3_C_3712",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MA_Boston_C6_C_3715",15,10,39.8675989595632,0.533333333333333,25.0830254667274,1.5
"MA_Boston_D7_D_3728",2,2,NA,NA,NA,1
"MA_Brookline_A1_A_3756",3,3,NA,NA,NA,1
"MA_Brookline_A2_A_3757",3,3,NA,NA,NA,1
"MA_Brookline_B1_B_3758",3,3,NA,NA,NA,1
"MA_Brookline_C2_C_3767",9,7,34.3694687458318,0.666666666666666,20.366913587656,1.28571428571429
"MA_Cambridge_B2_B_3773",3,3,NA,NA,NA,1
"MA_Cambridge_C1_C_3779",3,3,NA,NA,NA,1
"MA_Cambridge_C2_C_3780",2,2,NA,NA,NA,1
"MA_Cambridge_C3_C_3781",2,1,NA,NA,NA,2
"MA_Cambridge_C4_C_3782",3,3,NA,NA,NA,1
"MA_Cambridge_C5_C_3783",3,3,NA,NA,NA,1
"MA_Cambridge_D1_D_3785",3,2,NA,NA,NA,1.5
"MA_Cambridge_D1_D_3786",10,6,13.5917873872417,0.4,44.1443044174752,1.66666666666667
"MA_Dedham_D2_D_3802",35,21,49.8506997691246,0.37142857142857,42.1257877968776,1.66666666666667
"MA_Lexington_C2_C_3869",3,3,NA,NA,NA,1
"MA_Malden_C1_C_3875",4,4,NA,NA,NA,1
"MA_Malden_D2_D_3879",2,2,NA,NA,NA,1
"MA_Medford_B2_B_3883",3,3,NA,NA,NA,1
"MA_Medford_B3_B_3884",2,2,NA,NA,NA,1
"MA_Melrose_C1_C_3898",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"MA_Milton_A1_A_3899",3,1,NA,NA,NA,3
"MA_Newton_A2_A_3913",8,4,12.5088392751437,0.375,31.9773874459192,2
"MA_Newton_B3_B_3917",2,2,NA,NA,NA,1
"MA_Newton_B4_B_3918",36,12,23.2179615808913,0.166666666666666,51.6841237685403,3
"MA_Newton_B6_B_3920",3,3,NA,NA,NA,1
"MA_Newton_C1_C_3922",8,8,NA,NA,NA,1
"MA_Newton_C2_C_3923",3,1,NA,NA,NA,3
"MA_Saugus_B1_B_3942",2,2,NA,NA,NA,1
"MA_Saugus_D3_D_3947",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"MA_Somerville_B4_B_3949",3,3,NA,NA,NA,1
"MA_Somerville_C1_C_3950",4,4,NA,NA,NA,1
"MA_Somerville_C4_C_3953",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333
"MA_Somerville_C7_C_3954",4,4,NA,NA,NA,1
"MA_Waltham_A1_A_3956",8,3,4.34228997037984,0.125,69.0879701831054,2.66666666666667
"MA_Waltham_C1_C_3962",6,6,NA,NA,NA,1
"MA_Waltham_C1_C_3963",2,2,NA,NA,NA,1
"MA_Waltham_C2_C_3964",3,1,NA,NA,NA,3
"MA_Waltham_C2_C_3966",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MA_Waltham_D1_D_3969",2,2,NA,NA,NA,1
"MA_Watertown_B1_B_3970",3,3,NA,NA,NA,1
"MA_Watertown_C1_C_3971",6,6,NA,NA,NA,1
"MD_Baltimore_A1_A_3990",9,7,24.7494921140843,0.555555555555555,28.2834086765622,1.28571428571429
"MD_Baltimore_A3_A_3993",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125
"MD_Baltimore_A5_A_3995",4,4,NA,NA,NA,1
"MD_Baltimore_B1_B_3997",41,23,53.6197460158873,0.317073170731707,42.8946455531237,1.78260869565217
"MD_Baltimore_B10_B_3998",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667
"MD_Baltimore_B14_B_4002",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"MD_Baltimore_B16_B_4004",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MD_Baltimore_B2_B_4010",6,6,NA,NA,NA,1
"MD_Baltimore_B3_B_4015",2,2,NA,NA,NA,1
"MD_Baltimore_C13_C_4029",12,8,26.0133542530202,0.5,30.7534350325898,1.5
"MD_Baltimore_C14_C_4031",2,2,NA,NA,NA,1
"MD_Baltimore_C4_C_4044",2,2,NA,NA,NA,1
"MD_Baltimore_C6_C_4046",2,2,NA,NA,NA,1
"MD_Baltimore_C8_C_4048",3,3,NA,NA,NA,1
"MD_Baltimore_D1_D_4052",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"MD_Baltimore_D5_D_4057",16,6,8.4266931833379,0.125,71.202307589219,2.66666666666667
"MD_Baltimore_D8_D_4060",3,3,NA,NA,NA,1
"MD_Baltimore_D9_D_4061",5,5,NA,NA,NA,1
"MI_Detroit_C37_C_4239",2,1,NA,NA,NA,2
"MI_Detroit_C50_C_4254",2,2,NA,NA,NA,1
"MI_Detroit_C72_C_4277",2,2,NA,NA,NA,1
"MI_Detroit_C85_C_4291",2,2,NA,NA,NA,1
"MI_Detroit_D37_D_4339",34,8,10.1459139439398,0.0588235294117645,78.8494761950788,4.25
"MI_Grand Rapids_C26_C_4473",2,2,NA,NA,NA,1
"MI_Grand Rapids_C6_C_4479",49,21,47.1942292840108,0.285714285714285,44.496965664221,2.33333333333333
"MI_Kalamazoo_A2_A_4515",2,2,NA,NA,NA,1
"MI_Kalamazoo_C15_C_4532",3,3,NA,NA,NA,1
"MI_Kalamazoo_C16_C_4534",2,2,NA,NA,NA,1
"MI_Lansing_B_B_4578",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"MI_Lansing_C_C_4583",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333
"MI_Lansing_C_C_4586",3,3,NA,NA,NA,1
"MI_Lansing_C_C_4590",4,4,NA,NA,NA,1
"MN_Duluth_B1_B_4701",3,2,NA,NA,NA,1.5
"MN_Duluth_B4_B_4704",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"MN_Duluth_B6_B_4706",2,2,NA,NA,NA,1
"MN_Duluth_C5_C_4716",2,2,NA,NA,NA,1
"MN_Duluth_C6_C_4717",2,1,NA,NA,NA,2
"MN_Duluth_C9_C_4720",3,3,NA,NA,NA,1
"MN_Duluth_D2_D_4722",3,2,NA,NA,NA,1.5
"MN_Minneapolis_A1_A_4730",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"MN_Minneapolis_A2_A_4737",4,4,NA,NA,NA,1
"MN_Minneapolis_A5_A_4740",2,1,NA,NA,NA,2
"MN_Minneapolis_A9_A_4747",2,2,NA,NA,NA,1
"MN_Minneapolis_B13_B_4752",4,4,NA,NA,NA,1
"MN_Minneapolis_B16_B_4756",14,10,31.4072053621965,0.5,31.8398274684973,1.4
"MN_Minneapolis_B18_B_4758",3,3,NA,NA,NA,1
"MN_Minneapolis_B19_B_4759",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"MN_Minneapolis_B20_B_4761",3,3,NA,NA,NA,1
"MN_Minneapolis_B21_B_4762",2,2,NA,NA,NA,1
"MN_Minneapolis_B21_B_4763",2,2,NA,NA,NA,1
"MN_Minneapolis_B22_B_4765",3,3,NA,NA,NA,1
"MN_Minneapolis_C11_C_4778",2,2,NA,NA,NA,1
"MN_Minneapolis_C12_C_4779",4,2,3.09850691532731,0.25,64.5472175681342,2
"MN_Minneapolis_C13_C_4780",2,2,NA,NA,NA,1
"MN_Minneapolis_C15_C_4782",2,2,NA,NA,NA,1
"MN_Minneapolis_C16_C_4783",2,2,NA,NA,NA,1
"MN_Minneapolis_C4_C_4790",2,2,NA,NA,NA,1
"MN_Minneapolis_C6_C_4794",3,3,NA,NA,NA,1
"MN_Minneapolis_D11_D_4801",4,4,NA,NA,NA,1
"MN_Minneapolis_D5_D_4810",3,3,NA,NA,NA,1
"MN_Rochester_C_C_4819",6,6,NA,NA,NA,1
"MN_St. Paul_A2_A_4829",13,10,35.5506810123751,0.538461538461538,28.1288563685152,1.3
"MN_St. Paul_B1_B_4834",19,18,NA,NA,NA,1.05555555555556
"MN_St. Paul_B4_B_4842",3,2,NA,NA,NA,1.5
"MN_St. Paul_B6_B_4844",3,3,NA,NA,NA,1
"MN_St. Paul_C5_C_4855",2,1,NA,NA,NA,2
"MN_St. Paul_C6_C_4856",4,4,NA,NA,NA,1
"MN_St. Paul_D3_D_4862",3,3,NA,NA,NA,1
"MN_St. Paul_D6_D_4866",45,34,170.361506393503,0.62222222222222,19.9575600848859,1.32352941176471
"MO_Greater Kansas City_A5_A_4875",2,2,NA,NA,NA,1
"MO_Greater Kansas City_A8_A_4878",4,4,NA,NA,NA,1
"MO_Greater Kansas City_B10_B_4881",3,3,NA,NA,NA,1
"MO_Greater Kansas City_C9_C_4950",2,2,NA,NA,NA,1
"MO_St. Louis_A11_A_5054",2,2,NA,NA,NA,1
"MO_St. Louis_B1_B_5084",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1
"MO_St. Louis_B17_B_5093",3,3,NA,NA,NA,1
"MO_St. Louis_B19_B_5095",11,4,6.16525609416543,0.181818181818182,64.8797055451671,2.75
"MO_St. Louis_B24_B_5101",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MO_St. Louis_B4_B_5119",2,2,NA,NA,NA,1
"MO_St. Louis_B5_B_5122",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"MO_St. Louis_B6_B_5123",3,2,NA,NA,NA,1.5
"MO_St. Louis_B7_B_5125",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"MO_St. Louis_B8_B_5126",2,2,NA,NA,NA,1
"MO_St. Louis_B9_B_5127",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"MO_St. Louis_C8_C_5171",3,3,NA,NA,NA,1
"MO_St. Louis_C9_C_5172",2,2,NA,NA,NA,1
"MO_St. Louis_D10_D_5174",3,3,NA,NA,NA,1
"MO_St. Louis_D2_D_5181",2,2,NA,NA,NA,1
"MO_St. Louis_D9_D_5188",2,2,NA,NA,NA,1
"MS_Jackson_A2_A_5190",3,3,NA,NA,NA,1
"MS_Jackson_C6_C_5205",2,2,NA,NA,NA,1
"NC_Asheville_B1_B_5217",3,3,NA,NA,NA,1
"NC_Asheville_B2_B_5219",2,2,NA,NA,NA,1
"NC_Asheville_B3_B_5220",2,2,NA,NA,NA,1
"NC_Asheville_B4_B_5221",3,3,NA,NA,NA,1
"NC_Asheville_B9_B_5226",2,1,NA,NA,NA,2
"NC_Asheville_C2_C_5228",21,17,77.3159961155994,0.61904761904762,21.9876880000128,1.23529411764706
"NC_Asheville_C3_C_5229",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"NC_Asheville_C4_C_5230",4,4,NA,NA,NA,1
"NC_Charlotte_A2_A_5236",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"NC_Charlotte_A3_A_5237",2,2,NA,NA,NA,1
"NC_Charlotte_B3_B_5240",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"NC_Charlotte_B4_B_5241",2,2,NA,NA,NA,1
"NC_Charlotte_B5_B_5242",2,2,NA,NA,NA,1
"NC_Charlotte_C11_C_5247",2,1,NA,NA,NA,2
"NC_Charlotte_D1_D_5258",4,4,NA,NA,NA,1
"NC_Durham_A3_A_5271",5,5,NA,NA,NA,1
"NC_Durham_A4_A_5273",2,2,NA,NA,NA,1
"NC_Durham_A5_A_5274",10,8,32.2345369252064,0.6,24.8181012141181,1.25
"NC_Durham_B1_B_5275",2,2,NA,NA,NA,1
"NC_Durham_B6_B_5280",3,3,NA,NA,NA,1
"NC_Durham_C1_C_5281",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"NC_Durham_C3_C_5283",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"NC_Durham_C4_C_5284",31,21,60.5911513979011,0.451612903225808,34.6585260644634,1.47619047619048
"NC_Durham_C5_C_5285",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"NC_Durham_C6_C_5286",2,2,NA,NA,NA,1
"NC_Durham_D4_D_5291",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"NC_Durham_D5_D_5292",3,3,NA,NA,NA,1
"NC_Durham_D6_D_5293",2,2,NA,NA,NA,1
"NC_Greensboro_A1_A_5294",6,3,6.89396934812963,0.333333333333333,43.5162944380354,2
"NC_Greensboro_C1_C_5304",3,2,NA,NA,NA,1.5
"NE_Lincoln_A1_A_5339",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"NE_Lincoln_C18_C_5355",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"NE_Omaha_A_A_5364",18,9,15.9620748848647,0.222222222222221,56.3836472696531,2
"NE_Omaha_B_B_5365",25,10,26.9456983256282,0.24,37.1116750404978,2.5
"NE_Omaha_C_C_5368",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"NE_Omaha_D_D_5370",3,1,NA,NA,NA,3
"NJ_Atlantic City_C11_C_5411",17,8,15.136573079092,0.235294117647059,52.8521215350277,2.125
"NJ_Atlantic City_C12_C_5412",4,1,NA,NA,NA,4
"NJ_Atlantic City_C14_C_5414",2,1,NA,NA,NA,2
"NJ_Atlantic City_C2_C_5416",2,2,NA,NA,NA,1
"NJ_Atlantic City_D2_D_5425",8,4,7.14741862489096,0.25,55.9642608041728,2
