"Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio"
"CA_Sacramento_C15_C_844",88,28,40.2130659215232,0.125,69.6291102365651,3.14285714285714
"CA_Sacramento_C16_C_845",38,28,106.317134834803,0.552631578947366,26.3363003936354,1.35714285714286
"CA_Sacramento_C17_C_846",5,5,NA,NA,NA,1
"CA_Sacramento_C17_C_847",63,36,82.4530900993941,0.333333333333336,43.6611896007819,1.75
"CA_Sacramento_C17_C_848",32,26,131.936051258622,0.65625,19.7065167192511,1.23076923076923
"CA_Sacramento_C18_C_849",245,50,62.2827387313445,0.0693877551020421,80.2790645024043,4.9
"CA_Sacramento_C18_C_850",30,12,20.5339727420041,0.199999999999999,58.4397386261886,2.5
"CA_Sacramento_C18_C_851",9,7,34.3694687458318,0.666666666666666,20.366913587656,1.28571428571429
"CA_Sacramento_C19_C_852",407,69,83.2829037523881,0.039312039312037,82.8501371723863,5.89855072463768
"CA_Sacramento_C2_C_853",3,3,NA,NA,NA,1
"CA_Sacramento_C20_C_854",626,105,128.654383532005,0.0447284345047905,81.6140088797517,5.96190476190476
"CA_Sacramento_C21_C_855",304,66,86.2331218430959,0.0723684210526301,76.5367165067841,4.60606060606061
"CA_Sacramento_C22_C_856",5,5,NA,NA,NA,1
"CA_Sacramento_C22_C_857",111,42,68.7313688099761,0.171171171171174,61.107469161743,2.64285714285714
"CA_Sacramento_C23_C_858",107,46,86.5217245077813,0.261682242990652,53.16583813105,2.32608695652174
"CA_Sacramento_C24_C_859",5,5,NA,NA,NA,1
"CA_Sacramento_C25_C_860",24,19,95.5805040214483,0.666666666666664,19.8785308725055,1.26315789473684
"CA_Sacramento_C26_C_861",268,49,65.6688342545947,0.0671641791044735,74.6168263167723,5.46938775510204
"CA_Sacramento_C27_C_862",30,21,72.765757361402,0.533333333333331,28.8597284787409,1.42857142857143
"CA_Sacramento_C29_C_864",328,59,77.4390995412806,0.0640243902439011,76.1889024401024,5.55932203389831
"CA_Sacramento_C3_C_865",8,8,NA,NA,NA,1
"CA_Sacramento_C30_C_866",230,62,94.2016716904037,0.117391304347827,65.8162417794078,3.70967741935484
"CA_Sacramento_C4_C_867",2,2,NA,NA,NA,1
"CA_Sacramento_C5_C_868",45,27,59.3032531708749,0.266666666666666,45.5286996182197,1.66666666666667
"CA_Sacramento_C7_C_870",1262,129,147.475322325295,0.0198098256735193,87.4722617764194,9.78294573643411
"CA_Sacramento_C8_C_871",98,47,87.0917344996438,0.244897959183675,53.9660856107903,2.08510638297872
"CA_Sacramento_C9_C_872",64,31,60.7415776977352,0.265625,51.0358821337561,2.06451612903226
"CA_Sacramento_D1_D_873",750,106,126.251961916138,0.0373333333333363,83.9590913212184,7.07547169811321
"CA_Sacramento_D2_D_874",146,46,65.6499633127962,0.109589041095887,70.0685844725124,3.17391304347826
"CA_Sacramento_D3_D_875",40,29,97.0568341824301,0.5,29.879400296007,1.37931034482759
"CA_Sacramento_D4_D_876",13,10,42.0442737003676,0.615384615384615,23.784451769261,1.3
"CA_Sacramento_D4_D_877",219,75,133.05279682198,0.18721461187215,56.3686008798053,2.92
"CA_Sacramento_D5_D_878",8,8,NA,NA,NA,1
"CA_Sacramento_D6_D_879",47,25,48.6658406988258,0.25531914893617,51.3707348748282,1.88
"CA_Sacramento_D7_D_881",5,5,NA,NA,NA,1
"CA_San Diego_A1_A_882",1679,161,188.650391659674,0.023228111971406,85.3430510181205,10.4285714285714
"CA_San Diego_A10_A_883",106,43,74.5871227984831,0.20754716981132,57.6507021408721,2.46511627906977
"CA_San Diego_A11_A_884",210,55,72.7120058169223,0.085714285714289,75.640878534532,3.81818181818182
"CA_San Diego_A12_A_885",116,49,90.585149807608,0.224137931034484,54.0927515206081,2.36734693877551
"CA_San Diego_A13_A_886",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"CA_San Diego_A14_A_887",301,83,122.281694514201,0.112956810631232,67.876062995153,3.62650602409639
"CA_San Diego_A2_A_888",225,68,102.111113147933,0.111111111111114,66.5941227195176,3.30882352941176
"CA_San Diego_A3_A_889",133,45,NA,NA,NA,2.95555555555556
"CA_San Diego_A4_A_890",258,69,95.4337927500126,0.100775193798455,72.3014332886721,3.73913043478261
"CA_San Diego_A5_A_891",861,132,157.962129303907,0.0418118466898818,83.5643331611731,6.52272727272727
"CA_San Diego_A6_A_892",758,111,135.833906498389,0.0316622691292849,81.7174465944676,6.82882882882883
"CA_San Diego_A7_A_893",71,38,78.0730139467998,0.267605633802816,48.6723876522736,1.86842105263158
"CA_San Diego_A8_A_894",894,121,154.08221612664,0.0447427293064919,78.5295039503784,7.38842975206612
"CA_San Diego_A9_A_895",144,48,70.1889105129242,0.104166666666664,68.3868714434049,3
"CA_San Diego_B1_B_896",1445,147,178.749888946405,0.0311418685121225,82.2378133303766,9.82993197278912
"CA_San Diego_B10_B_897",403,88,114.949318575854,0.066997518610421,76.5554777446808,4.57954545454545
"CA_San Diego_B11_B_898",2095,127,143.090500922063,0.0138424821002445,88.7550181050612,16.496062992126
"CA_San Diego_B12_B_899",844,94,114.91206206367,0.0331753554502399,81.8016823576943,8.97872340425532
"CA_San Diego_B13_B_900",1484,162,206.329228245828,0.0343665768194228,78.5152939199613,9.16049382716049
"CA_San Diego_B14_B_901",40,26,77.5503850934839,0.449999999999999,33.526590446531,1.53846153846154
"CA_San Diego_B15_B_902",1269,129,141.429529393607,0.0173364854215947,91.2115033919014,9.83720930232558
"CA_San Diego_B16_B_903",341,75,96.4244735785537,0.0703812316715471,77.7810831799876,4.54666666666667
"CA_San Diego_B17_B_904",265,60,83.9404933508995,0.098113207547172,71.4792081923796,4.41666666666667
"CA_San Diego_B18_B_905",1522,104,114.750565482165,0.0157687253613688,90.6313616521251,14.6346153846154
"CA_San Diego_B19_B_906",58,34,79.3667679617163,0.327586206896555,42.8390885419454,1.70588235294118
"CA_San Diego_B2_B_907",994,111,144.118209441666,0.0392354124748522,77.0201076116819,8.95495495495495
"CA_San Diego_B20_B_908",167,58,93.5662038215844,0.149700598802397,61.9881940605356,2.87931034482759
"CA_San Diego_B21_B_909",213,62,88.1913777425038,0.089201877934272,70.3016571314081,3.43548387096774
"CA_San Diego_B22_B_910",100,43,77.3661332432804,0.219999999999999,55.5798748074756,2.32558139534884
"CA_San Diego_B23_B_911",16,16,NA,NA,NA,1
"CA_San Diego_B3_B_912",40,36,333.749174676085,0.799999999999997,10.7865435277673,1.11111111111111
"CA_San Diego_B4_B_913",1027,129,154.927522776947,0.0360272638753543,83.2647406269603,7.96124031007752
"CA_San Diego_B5_B_914",209,65,95.9695947391464,0.129186602870817,67.7297848101532,3.21538461538462
"CA_San Diego_B6_B_915",47,24,45.3004813066865,0.23404255319149,52.9795695492038,1.95833333333333
"CA_San Diego_B7_B_916",321,121,201.276761891146,0.161993769470399,60.1162294460198,2.65289256198347
"CA_San Diego_B8_B_917",8,8,NA,NA,NA,1
"CA_San Diego_B9_B_918",83,38,84.0478610069191,0.289156626506028,45.2123344303452,2.18421052631579
"CA_San Diego_C1_C_919",65,30,50.4904944333073,0.169230769230769,59.4171246225898,2.16666666666667
"CA_San Diego_C10_C_920",114,55,104.728208107912,0.245614035087719,52.516892051975,2.07272727272727
"CA_San Diego_C11_C_921",946,106,129.321678422281,0.0317124735729379,81.9661492900459,8.92452830188679
"CA_San Diego_C12_C_922",252,71,96.704211869945,0.0912698412698347,73.41975972617,3.54929577464789
"CA_San Diego_C13_C_923",578,75,88.0238015537954,0.0363321799307954,85.2042273522623,7.70666666666667
"CA_San Diego_C14_C_924",165,32,43.1953613077327,0.0606060606060623,74.0820287901411,5.15625
"CA_San Diego_C15_C_925",439,81,102.000638946181,0.0569476082004599,79.4112672595495,5.41975308641975
"CA_San Diego_C16_C_926",180,54,81.6937508592574,0.111111111111114,66.1005271909128,3.33333333333333
"CA_San Diego_C17_C_927",69,40,90.6991176845413,0.333333333333336,44.1018623126227,1.725
"CA_San Diego_C19_C_929",40,30,108.381885301146,0.525000000000002,27.6799023348257,1.33333333333333
"CA_San Diego_C2_C_930",468,112,155.974567826623,0.0811965811965791,71.8065781881159,4.17857142857143
"CA_San Diego_C20_C_931",17,13,46.3473383710929,0.529411764705882,28.0490756468298,1.30769230769231
"CA_San Diego_C21_C_932",65,37,82.8656631712734,0.307692307692307,44.6505809330524,1.75675675675676
"CA_San Diego_C22_C_933",15,14,188.84396946577,0.866666666666667,7.41352770734766,1.07142857142857
"CA_San Diego_C3_C_934",137,57,93.485003029299,0.131386861313871,60.9723465293527,2.40350877192982
"CA_San Diego_C3_C_935",163,67,115.739593391073,0.184049079754601,57.8885738552866,2.43283582089552
"CA_San Diego_C3_C_936",79,44,98.9143967094099,0.329113924050631,44.4829079120433,1.79545454545455
"CA_San Diego_C4_C_937",596,99,130.703372025052,0.057046979865774,75.7440289918645,6.02020202020202
"CA_San Diego_C5_C_938",583,118,151.843367282004,0.0686106346483655,77.7116591341456,4.94067796610169
"CA_San Diego_C6_C_939",116,46,81.8200603764089,0.198275862068968,56.2209313808611,2.52173913043478
"CA_San Diego_C7_C_940",492,108,163.708916561922,0.0995934959349682,65.9707499555467,4.55555555555556
"CA_San Diego_C8_C_941",1734,115,128.178127168166,0.0109573241061156,89.7188955250714,15.0782608695652
"CA_San Diego_C9_C_942",465,82,110.147660003146,0.0688172043010695,74.4455215822631,5.67073170731707
"CA_San Diego_D1_D_943",42,23,48.9750214847469,0.285714285714285,46.96271548786,1.82608695652174
"CA_San Diego_D10_D_944",1068,107,131.1339851565,0.0308988764044926,81.5959340153524,9.98130841121495
"CA_San Diego_D2_D_945",2572,192,212.598477024523,0.01438569206843,90.3110890948917,13.3958333333333
"CA_San Diego_D3_D_946",89,35,60.8896713371491,0.19101123595506,57.4810131692177,2.54285714285714
"CA_San Diego_D4_D_947",292,61,81.7332845757596,0.0821917808219155,74.6329972135873,4.78688524590164
"CA_San Diego_D5_D_948",372,71,91.6104337559111,0.0591397849462396,77.5020891061099,5.23943661971831
"CA_San Diego_D6_D_949",512,92,119.322588510217,0.064453125,77.1019143555728,5.56521739130435
"CA_San Diego_D7_D_950",755,87,101.072809587986,0.0251655629139123,86.0765623857175,8.67816091954023
"CA_San Diego_D8_D_951",1071,95,110.592424330277,0.0224089635854341,85.9010014250966,11.2736842105263
"CA_San Diego_D9_D_952",152,54,82.4271902520606,0.157894736842103,65.5123628924741,2.81481481481481
"CA_San Diego_NA_B_953",1219,151,180.554468516099,0.0270713699754026,83.6312727350397,8.07284768211921
"CA_San Diego_NA_B_954",2913,187,209.960202654985,0.0123583934088458,89.0644977645055,15.5775401069519
"CA_San Diego_NA_B_955",1650,157,182.048189941481,0.0206060606060703,86.2409014066372,10.5095541401274
"CA_San Diego_NA_A_956",98,45,83.538371363459,0.214285714285715,53.8674614617681,2.17777777777778
"CA_San Diego_NA_A_957",757,88,104.146878157013,0.0343461030383168,84.4960516889719,8.60227272727273
"CA_San Diego_NA_A_958",27,21,100.332434510177,0.62962962962963,20.9304200605936,1.28571428571429
"CA_San Diego_NA_B_959",497,89,108.430218384393,0.0422535211267672,82.080439683787,5.58426966292135
"CA_San Francisco_A1_A_960",1181,137,158.810462055581,0.0254022015241446,86.2663569054112,8.62043795620438
"CA_San Francisco_A10_A_961",73,40,83.4878166687683,0.287671232876711,47.9111822491382,1.825
"CA_San Francisco_A11_A_962",221,56,75.4589037036897,0.0814479638009047,74.2125809565158,3.94642857142857
"CA_San Francisco_A12_A_963",40,21,45.1695261581692,0.324999999999999,46.4915215768807,1.9047619047619
"CA_San Francisco_A13_A_964",21,18,111.488197131856,0.714285714285715,16.145206813876,1.16666666666667
"CA_San Francisco_A3_A_966",13,10,42.0442737003676,0.615384615384615,23.784451769261,1.3
"CA_San Francisco_A4_A_967",75,51,155.968385648862,0.453333333333333,32.6989343307164,1.47058823529412
"CA_San Francisco_A5_A_968",86,39,70.9234663128181,0.209302325581397,54.9888521071219,2.20512820512821
"CA_San Francisco_A6_A_969",1490,148,166.780555110364,0.0234899328858944,88.7393616732259,10.0675675675676
"CA_San Francisco_A7_A_970",44,28,72.210884017381,0.386363636363637,38.775318126919,1.57142857142857
"CA_San Francisco_A8_A_971",29,15,26.8161362057019,0.137931034482758,55.9364700601818,1.93333333333333
"CA_San Francisco_A9_A_972",74,31,51.7579432966718,0.202702702702702,59.8941882646125,2.38709677419355
"CA_San Francisco_B1_B_973",759,124,165.709962054773,0.0461133069828747,74.8295385880384,6.12096774193548
"CA_San Francisco_B10_B_974",19,16,88.4992134348031,0.684210526315789,18.0792567289732,1.1875
"CA_San Francisco_B11_B_975",18,10,21.9351704639872,0.333333333333334,45.5888866531392,1.8
"CA_San Francisco_B12_B_976",80,52,152.83720426025,0.4375,34.0231295460331,1.53846153846154
"CA_San Francisco_B13_B_977",95,31,52.7342428286831,0.11578947368421,58.7853325223787,3.06451612903226
"CA_San Francisco_B14_B_978",9,6,15.7025351170338,0.444444444444445,38.2103905852204,1.5
"CA_San Francisco_B15_B_979",290,79,116.817529997806,0.110344827586204,67.626836487198,3.67088607594937
"CA_San Francisco_B16_B_980",578,88,111.254604742244,0.0501730103806182,79.0978496610363,6.56818181818182
"CA_San Francisco_B17_B_981",337,81,110.109130485023,0.0801186943620138,73.5633817497247,4.16049382716049
"CA_San Francisco_B18_B_982",200,64,99.5448520930578,0.149999999999999,64.2926265440333,3.125
"CA_San Francisco_B19_B_983",333,70,89.5815993985419,0.0600600600600671,78.1410473467605,4.75714285714286
"CA_San Francisco_B2_B_984",162,55,81.298586288359,0.111111111111114,67.6518528931362,2.94545454545455
"CA_San Francisco_B20_B_985",55,33,77.9331873706236,0.345454545454544,42.3439629680014,1.66666666666667
"CA_San Francisco_B21_B_986",63,28,57.9388759385204,0.238095238095237,48.3267918930825,2.25
"CA_San Francisco_B22_B_987",115,32,48.8374439617896,0.121739130434783,65.5234946878808,3.59375
"CA_San Francisco_B23_B_988",744,102,133.727986079635,0.0362903225806406,76.2742362240159,7.29411764705882
"CA_San Francisco_B24_B_989",18,15,78.0056298651184,0.666666666666668,19.2293812971408,1.2
"CA_San Francisco_B25_B_990",38,25,75.3062038218638,0.473684210526315,33.1977961060649,1.52
"CA_San Francisco_B26_B_991",158,41,53.7979821482322,0.0949367088607573,76.2110368508446,3.85365853658537
"CA_San Francisco_B27_B_992",152,51,73.2820152660174,0.0789473684210549,69.5941559670097,2.98039215686275
"CA_San Francisco_B28_B_993",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333
"CA_San Francisco_B29_B_994",66,38,85.9712786919795,0.31818181818182,44.2008081979885,1.73684210526316
"CA_San Francisco_B3_B_995",48,29,70.1325775332249,0.354166666666668,41.3502555018193,1.6551724137931
"CA_San Francisco_B30_B_996",422,74,90.4711244854719,0.0450236966824633,81.794053540125,5.7027027027027
"CA_San Francisco_B31_B_997",20,13,34.6665397160154,0.4,37.5001373269286,1.53846153846154
"CA_San Francisco_B32_B_998",74,33,56.3443234826619,0.189189189189186,58.568455454354,2.24242424242424
"CA_San Francisco_B33_B_999",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2
"CA_San Francisco_B34_B_1000",213,55,75.1569518148185,0.089201877934272,73.180189818656,3.87272727272727
"CA_San Francisco_B35_B_1001",39,26,70.6530184032314,0.384615384615383,36.799560142799,1.5
"CA_San Francisco_B4_B_1002",143,50,77.8183925705603,0.13986013986014,64.2521624366161,2.86
"CA_San Francisco_B5_B_1003",408,73,95.4493247639599,0.0710784313725554,76.4803734133524,5.58904109589041
"CA_San Francisco_B6_B_1004",724,108,134.536109324093,0.0414364640883917,80.2758460480165,6.7037037037037
"CA_San Francisco_B7_B_1005",1655,155,171.967405579302,0.0157099697885315,90.1333595618633,10.6774193548387
"CA_San Francisco_B8_B_1006",184,49,65.9218366106759,0.0815217391304373,74.3304533357988,3.75510204081633
"CA_San Francisco_B9_B_1007",29,21,78.2702849022027,0.551724137931032,26.8301054815875,1.38095238095238
"CA_San Francisco_C1_C_1008",15,15,NA,NA,NA,1
"CA_San Francisco_C1_C_1009",27,21,87.7020796635634,0.592592592592592,23.9447001491398,1.28571428571429
"CA_San Francisco_C10_C_1010",576,85,110.120800135893,0.0555555555555571,77.1879607622784,6.77647058823529
"CA_San Francisco_C11_C_1011",1069,141,168.176276602997,0.0318054256314326,83.8406003795946,7.58156028368794
"CA_San Francisco_C12_C_1012",249,44,52.5273776631701,0.0481927710843379,83.76584165718,5.65909090909091
"CA_San Francisco_C13_C_1013",82,50,123.430602689311,0.365853658536587,40.5085926104206,1.64
"CA_San Francisco_C13_C_1014",13,10,42.0442737003676,0.615384615384615,23.784451769261,1.3
"CA_San Francisco_C14_C_1015",57,34,79.1527346641621,0.350877192982459,42.9549277662471,1.67647058823529
"CA_San Francisco_C15_C_1016",362,78,101.541667164473,0.0718232044198857,76.8157567017874,4.64102564102564
"CA_San Francisco_C16_C_1017",45,23,46.8320409252689,0.266666666666666,49.1116755656702,1.95652173913043
"CA_San Francisco_C16_C_1018",63,33,72.6398003548022,0.285714285714285,45.4296402782147,1.90909090909091
"CA_San Francisco_C16_C_1019",327,63,79.6318225254886,0.0550458715596349,79.1141003709101,5.19047619047619
"CA_San Francisco_C17_C_1020",109,47,86.9019688443042,0.211009174311926,54.0839300018696,2.31914893617021
"CA_San Francisco_C18_C_1021",272,70,96.7110245025094,0.102941176470594,72.3805795255366,3.88571428571429
"CA_San Francisco_C19_C_1022",345,94,154.008121848013,0.142028985507238,61.0357420583092,3.67021276595745
"CA_San Francisco_C2_C_1023",82,39,83.0403992265782,0.280487804878049,46.9650921277333,2.1025641025641
"CA_San Francisco_C20_C_1024",422,57,70.1483884932421,0.0450236966824633,81.256321384334,7.40350877192982
"CA_San Francisco_C21_C_1025",1730,108,120.954365780519,0.0115606936416128,89.2898733361755,16.0185185185185
"CA_San Francisco_C22_C_1026",144,36,48.3010065752011,0.0763888888888857,74.5326082261881,4
"CA_San Francisco_C23_C_1027",25,20,87.1156540496512,0.600000000000001,22.9579863896804,1.25
"CA_San Francisco_C24_C_1028",2103,168,182.947478163105,0.0118877793628087,91.8296342134987,12.5178571428571
"CA_San Francisco_C25_C_1029",746,102,135.406933825919,0.0509383378016111,75.3284910292204,7.31372549019608
"CA_San Francisco_C25_C_1030",49,22,38.5110057991322,0.224489795918366,57.1265266733068,2.22727272727273
"CA_San Francisco_C26_C_1031",1564,96,111.155696796728,0.0121483375959031,86.3653440772868,16.2916666666667
"CA_San Francisco_C27_C_1032",20,11,24.6289482101068,0.35,44.6628898082055,1.81818181818182
"CA_San Francisco_C28_C_1033",19,17,144.6667586605,0.789473684210527,11.7511446011555,1.11764705882353
"CA_San Francisco_C29_C_1034",52,32,74.1860522484064,0.307692307692307,43.1347929026475,1.625
"CA_San Francisco_C3_C_1035",14,13,162.347513498635,0.857142857142858,8.00751407880929,1.07692307692308
"CA_San Francisco_C30_C_1036",13,13,NA,NA,NA,1
"CA_San Francisco_C4_C_1037",27,27,NA,NA,NA,1
"CA_San Francisco_C5_C_1038",351,96,138.140478712933,0.10826210826211,69.4944746785594,3.65625
"CA_San Francisco_C6_C_1039",71,39,88.7359692105674,0.352112676056336,43.9506102733316,1.82051282051282
"CA_San Francisco_C7_C_1040",214,73,122.944825256745,0.172897196261687,59.3762281963102,2.93150684931507
"CA_San Francisco_C8_C_1041",19,14,48.208947423658,0.526315789473685,29.0402523767396,1.35714285714286
"CA_San Francisco_C9_C_1042",138,45,72.2791008857733,0.152173913043477,62.2586604544459,3.06666666666667
"CA_San Francisco_D1_D_1043",33,19,39.7191598529385,0.242424242424242,47.8358557188725,1.73684210526316
"CA_San Francisco_D10_D_1044",183,99,213.408140312661,0.284153005464475,46.3899829945366,1.84848484848485
"CA_San Francisco_D11_D_1046",397,78,101.864168453017,0.0654911838790895,76.5725585203947,5.08974358974359
"CA_San Francisco_D12_D_1047",558,80,101.3692412125,0.0448028673835097,78.9194030093372,6.975
"CA_San Francisco_D13_D_1048",1771,141,158.14665339798,0.0124223602484506,89.1577513468909,12.5602836879433
"CA_San Francisco_D14_D_1049",124,51,87.0790187827574,0.201612903225808,58.5674950325675,2.43137254901961
"CA_San Francisco_D15_D_1050",608,76,90.4940760467386,0.0394736842105203,83.9833979417032,8
"CA_San Francisco_D16_D_1051",554,120,152.263085854801,0.0433212996389898,78.8109602050446,4.61666666666667
"CA_San Francisco_D17_D_1052",141,61,108.836778258857,0.212765957446805,56.0472305188211,2.31147540983607
"CA_San Francisco_D2_D_1053",312,64,88.8476724417885,0.0705128205128176,72.0334008096067,4.875
"CA_San Francisco_D3_D_1054",86,33,55.7702600075566,0.197674418604649,59.1713217681407,2.60606060606061
"CA_San Francisco_D3_D_1055",350,48,60.0223839606319,0.0457142857142827,79.970165849265,7.29166666666667
"CA_San Francisco_D4_D_1056",375,62,75.307114166271,0.0506666666666646,82.3295390965452,6.04838709677419
"CA_San Francisco_D5_D_1057",1074,111,140.802687188647,0.0353817504655467,78.833722719569,9.67567567567568
"CA_San Francisco_D6_D_1058",245,78,113.801933387037,0.130612244897961,68.540136075478,3.14102564102564
"CA_San Francisco_D7_D_1059",128,45,70.7864481560165,0.1640625,63.571490267202,2.84444444444444
"CA_San Francisco_D8_D_1060",680,75,92.1983971019105,0.0264705882352985,81.3463165927924,9.06666666666667
"CA_San Francisco_D9_D_1061",94,32,48.1698491939534,0.0957446808510625,66.4315968089367,2.9375
"CA_San Francisco_NA_B_1063",1913,131,151.881300919914,0.0167276529012099,86.2515656677678,14.6030534351145
"CA_San Jose_A1_A_1065",256,57,73.2544223280407,0.06640625,77.8110019689299,4.49122807017544
"CA_San Jose_A2_A_1066",115,44,68.1561291137832,0.14782608695652,64.5576569152633,2.61363636363636
"CA_San Jose_B2_B_1068",336,78,98.4523648758854,0.047619047619051,79.2261314376056,4.30769230769231
"CA_San Jose_B3_B_1069",2,2,NA,NA,NA,1
"CA_San Jose_B3_B_1070",641,75,84.8365662594029,0.0265210608424269,88.4052753510486,8.54666666666667
"CA_San Jose_B5_B_1072",240,65,91.172890823598,0.104166666666671,71.2931216865356,3.69230769230769
"CA_San Jose_B6_B_1073",24,22,242.150313927041,0.833333333333332,9.0852659421406,1.09090909090909
"CA_San Jose_B7_B_1074",459,66,82.2408185100327,0.0435729847494599,80.2521195626823,6.95454545454545
"CA_San Jose_C1_C_1075",269,70,99.8703881340566,0.104089219330859,70.0908460534253,3.84285714285714
"CA_San Jose_C11_C_1077",90,31,45.185261656257,0.133333333333333,68.6064412680176,2.90322580645161
"CA_San Jose_C12_C_1078",145,32,45.3638482594942,0.0896551724137922,70.5407526648771,4.53125
"CA_San Jose_C13_C_1079",108,41,65.2726042828188,0.185185185185183,62.8134888296346,2.63414634146341
"CA_San Jose_C13_C_1080",42,21,37.6193897590018,0.19047619047619,55.8222771143569,2
"CA_San Jose_C14_C_1081",716,100,115.196983599935,0.0251396648044704,86.807828534198,7.16
"CA_San Jose_C15_C_1082",188,49,67.4316659090225,0.0904255319148959,72.6661566779469,3.83673469387755
"CA_San Jose_C2_C_1083",110,46,76.5521195179744,0.18181818181818,60.0897797339226,2.39130434782609
"CA_San Jose_C3_C_1084",157,49,75.290996672576,0.140127388535035,65.0808226288865,3.20408163265306
"CA_San Jose_C4_C_1085",150,63,103.603509161458,0.153333333333336,60.8087510837298,2.38095238095238
"CA_San Jose_C5_C_1086",66,29,51.1874625203078,0.196969696969695,56.6544981371068,2.27586206896552
"CA_San Jose_C6_C_1087",3,3,NA,NA,NA,1
"CA_San Jose_C7_C_1088",366,70,87.8785423844429,0.0573770491803316,79.6553949356266,5.22857142857143
"CA_San Jose_C8_C_1089",334,63,80.9283457654169,0.0658682634730496,77.8466424886714,5.3015873015873
"CA_San Jose_C9_C_1091",101,47,82.724444781781,0.178217821782177,56.815128979084,2.14893617021277
"CA_San Jose_D1_D_1092",368,47,52.6131068082619,0.0326086956521721,89.3313526822932,7.82978723404255
"CA_San Jose_D11_D_1094",236,44,56.1020484862844,0.0762711864406782,78.4285087393144,5.36363636363636
"CA_San Jose_D11_D_1095",618,99,118.435448395799,0.0355987055016129,83.5898384655515,6.24242424242424
"CA_San Jose_D2_D_1096",1233,126,146.847004209736,0.0259529602595308,85.8035890334126,9.78571428571429
"CA_San Jose_D3_D_1097",19,13,35.8712036173446,0.421052631578949,36.2407688871477,1.46153846153846
"CA_San Jose_D4_D_1098",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333
"CA_San Jose_D5_D_1099",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333
"CA_San Jose_D7_D_1101",207,50,66.2115217170488,0.0772946859903385,75.5155578717435,4.14
"CA_San Jose_D8_D_1102",40,36,333.749174676085,0.799999999999997,10.7865435277673,1.11111111111111
"CA_San Jose_NA_C_1104",82,43,85.9162965784267,0.280487804878049,50.048712191346,1.90697674418605
"CA_San Jose_NA_C_1105",507,83,99.4861670816368,0.0295857988165693,83.4286840419649,6.10843373493976
"CA_Stockton_A1_A_1106",116,45,76.0691631910243,0.198275862068968,59.1566912429368,2.57777777777778
"CA_Stockton_A2_A_1107",6,6,NA,NA,NA,1
"CA_Stockton_A3_A_1108",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"CA_Stockton_B1_B_1109",60,34,71.3333723772415,0.25,47.6635253135004,1.76470588235294
"CA_Stockton_B10_B_1110",29,29,NA,NA,NA,1
"CA_Stockton_B13_B_1113",26,11,17.0694660784062,0.153846153846153,64.4425546146144,2.36363636363636
"CA_Stockton_B14_B_1114",2,2,NA,NA,NA,1
"CA_Stockton_B15_B_1115",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"CA_Stockton_B2_B_1116",48,26,51.9907475131374,0.25,50.0088982052626,1.84615384615385
"CA_Stockton_B5_B_1119",42,29,82.2679640318756,0.404761904761905,35.250659647738,1.44827586206897
"CA_Stockton_B7_B_1121",20,16,68.8227873383525,0.600000000000001,23.2481139151476,1.25
"CA_Stockton_B8_B_1122",170,44,59.6766619770667,0.0823529411764667,73.7306654599898,3.86363636363636
"CA_Stockton_C12_C_1127",6,6,NA,NA,NA,1
"CA_Stockton_C13_C_1128",4,4,NA,NA,NA,1
"CA_Stockton_C2_C_1130",7,7,NA,NA,NA,1
"CA_Stockton_C3_C_1131",28,25,212.961555155729,0.785714285714285,11.7392080376755,1.12
"CA_Stockton_C4_C_1132",15,15,NA,NA,NA,1
"CA_Stockton_C7_C_1135",2,2,NA,NA,NA,1
"CA_Stockton_C8_C_1136",3,3,NA,NA,NA,1
"CA_Stockton_D4_D_1143",2,1,NA,NA,NA,2
"CA_Stockton_D5_D_1144",18,15,78.0056298651184,0.666666666666668,19.2293812971408,1.2
"CO_Denver_A1_A_1149",675,85,111.970472230951,0.0459259259259284,75.9128708724906,7.94117647058824
"CO_Denver_A2_A_1150",295,68,98.7196622555793,0.0949152542372929,68.8819212366753,4.33823529411765
"CO_Denver_A3_A_1151",400,67,85.5665389276227,0.0600000000000023,78.3016361765814,5.97014925373134
"CO_Denver_A4_A_1152",135,44,65.9570536891369,0.133333333333333,66.710075024541,3.06818181818182
"CO_Denver_A5_A_1153",83,44,93.6828358141858,0.289156626506028,46.9669813233144,1.88636363636364
"CO_Denver_A6_A_1154",28,20,67.4456880422811,0.5,29.6534894676472,1.4
"CO_Denver_B1_B_1155",65,29,59.1482956648671,0.261538461538464,49.0293079014708,2.24137931034483
"CO_Denver_B10_B_1156",16,13,59.020517941564,0.625,22.0262384224944,1.23076923076923
"CO_Denver_B11_B_1157",30,18,40.6129713726974,0.333333333333332,44.3208152262918,1.66666666666667
"CO_Denver_B12_B_1158",128,55,105.83003404592,0.2109375,51.9701240728462,2.32727272727273
